leading_item_id,following_item_id,value
LTOYKIML,VUAFAIYJ,724436
BSRMSVTC,JBVHSUWY,278223
LRVGFDFM,DBWLZWNK,142939
LPHPPJUG,DDEXPPXU,13688
KFQSHBNH,ELQGMQWE,499815
LPHPPJUG,FQCLOEXA,1806631
XUOIQPFL,DBWLZWNK,144645
QVLMOEYE,RCBZUSIM,11946
EVBVXETX,KJNSOAHR,11180599
LRVGFDFM,IGDVVKUD,7426
BTMOEMEP,UGEQLMXM,63367
FCYBOAXC,VUAFAIYJ,698316
RJGPVEXX,AANGBULD,405105
ATLDMDBO,VBYCLTYZ,317341
QRKRBYJL,VBYCLTYZ,316267
QRKRBYJL,UIFPPCLR,53183
OKMBFVKS,UIFPPCLR,54231
SDWAYPIK,DBWLZWNK,137992
QRKRBYJL,APQGTRMF,7656
UXSPKBJR,APQGTRMF,7595
JPBRUTWP,APQGTRMF,7583
JPBRUTWP,VBYCLTYZ,315833
DBWLZWNK,APQGTRMF,7832
OGAFEHLU,VWMBASNE,112900
LRVGFDFM,UGEQLMXM,63003
UGEQLMXM,QVLMOEYE,985319
ATLDMDBO,BTMOEMEP,11990158
BUZIIBYG,FRHNWLNI,816821
EVBVXETX,FRHNWLNI,824867
CCLHWFWF,OGAFEHLU,3
GYHKIVQT,RCBZUSIM,10675
FITUEHWN,SAAYMURU,15813
KJNSOAHR,RJCAXSGH,4751124
HXYSSRXE,KEUWZRKO,315895
LUENUFGA,VWMBASNE,119004
GKQIJYDH,ZXERAXWP,17707
ZKENOUDA,MBSBZBXA,4810716
JPBRUTWP,WBLJNPZQ,137207
VBYCLTYZ,BLANHGYY,7943
QVLMOEYE,OKMBFVKS,1824396
ATLDMDBO,WBLJNPZQ,137152
ATLDMDBO,UXSPKBJR,359410
EVBVXETX,NZKBIBNU,222075
BEZYMBBT,APQGTRMF,7616
SDWAYPIK,UIFPPCLR,54065
ZGJXVMNI,RJGPVEXX,503217
SDWAYPIK,VBYCLTYZ,318437
QVLMOEYE,APQGTRMF,7602
GYHKIVQT,APQGTRMF,7912
DNMPSKTB,DBWLZWNK,146016
DNMPSKTB,APQGTRMF,7653
NZKBIBNU,FRHNWLNI,825613
XUOIQPFL,ANWUJOKX,3
BJALXPFS,DNMPSKTB,4903746
OGAFEHLU,UGEQLMXM,63674
XUOIQPFL,WBLJNPZQ,136461
WPQXWHYO,NZKBIBNU,220609
WBLJNPZQ,RJGPVEXX,513990
QRKRBYJL,UXSPKBJR,361188
FDXPMYGF,CCLHWFWF,12197375
UXSPKBJR,DBWLZWNK,137536
OGAFEHLU,UIFPPCLR,46122
RJGPVEXX,VUAFAIYJ,722239
ANWUJOKX,WQMVCOEM,15100
BTMOEMEP,WQMVCOEM,15257
BLANHGYY,AXULOHBQ,76607
CCLHWFWF,LRVGFDFM,6961765
SAAYMURU,MBSBZBXA,4806565
XMKRPGLB,ROACSLMG,2133205
QVLMOEYE,FRHNWLNI,835846
RCBZUSIM,ATLDMDBO,37475319
LUENUFGA,MIRCVAMV,15877
KEUWZRKO,SAHWCZNH,2035141
GYHKIVQT,QVLMOEYE,1001297
OKMBFVKS,WBLJNPZQ,136415
QRKRBYJL,OGAFEHLU,2
QRKRBYJL,FRHNWLNI,835647
DBWLZWNK,UXSPKBJR,362303
SDWAYPIK,UXSPKBJR,361950
WBLJNPZQ,VWMBASNE,115524
CCLHWFWF,LTOYKIML,333640
WBLJNPZQ,OGAFEHLU,2
VWMBASNE,LRVGFDFM,7020137
AANGBULD,VUAFAIYJ,712531
QVLMOEYE,SDWAYPIK,5356506
WBLJNPZQ,CCLHWFWF,12305882
HXYSSRXE,VWMBASNE,116510
QVLMOEYE,VWMBASNE,118990
BSRMSVTC,PLMZALFA,2
APQGTRMF,RCBZUSIM,11538
BTMOEMEP,OGAFEHLU,2
ELQGMQWE,UIFPPCLR,59153
UIFPPCLR,ELQGMQWE,520504
VWMBASNE,CCLHWFWF,12165450
AHMDUILJ,HXYSSRXE,4969421
BTMOEMEP,APQGTRMF,7788
QVLMOEYE,BTMOEMEP,11993203
ZKENOUDA,AANGBULD,402085
XUOIQPFL,RAWUKQMJ,4017541
QVLMOEYE,DJBLNPNC,324
BSRMSVTC,KEUWZRKO,312523
LLHREMKS,QKXNTIIB,1130972
KAGJCHMR,GKQIJYDH,5566903
RJCAXSGH,ZKENOUDA,320105
QRKRBYJL,QVLMOEYE,1002753
VBYCLTYZ,QVLMOEYE,944675
UIFPPCLR,QVLMOEYE,1022440
JPBRUTWP,QVLMOEYE,1004814
APQGTRMF,OKMBFVKS,1829143
OGAFEHLU,OKMBFVKS,1808169
SDWAYPIK,LRVGFDFM,6995386
SDWAYPIK,QVLMOEYE,1002527
OKMBFVKS,QVLMOEYE,1015264
CCLHWFWF,FCYBOAXC,97963131
AXULOHBQ,FDXPMYGF,4178
OJIFIHMZ,FTSVTTSR,196482
HXYSSRXE,PYZMVUWD,1267
IGDVVKUD,UXSPKBJR,339572
BTMOEMEP,XUOIQPFL,2429751
ATLDMDBO,QRKRBYJL,2236102
JPBRUTWP,ATLDMDBO,37421847
GYHKIVQT,BEZYMBBT,3336456
QVLMOEYE,JPBRUTWP,5398746
VBYCLTYZ,JPBRUTWP,5399407
LRVGFDFM,SDWAYPIK,5341584
VBYCLTYZ,SDWAYPIK,5376001
XUOIQPFL,DNMPSKTB,4927496
UXSPKBJR,DNMPSKTB,4974281
OKMBFVKS,GYHKIVQT,14889344
RJGPVEXX,WPQXWHYO,10181565
QRKRBYJL,GYHKIVQT,14794475
ROACSLMG,ATLDMDBO,37485238
JPBRUTWP,OKMBFVKS,1824785
BTMOEMEP,SDWAYPIK,5316036
UXSPKBJR,SDWAYPIK,5347937
DNMPSKTB,JPBRUTWP,5372940
SDWAYPIK,BTMOEMEP,11975688
QRKRBYJL,SDWAYPIK,5329016
QRKRBYJL,BTMOEMEP,11971753
DNMPSKTB,XUOIQPFL,2451217
DBWLZWNK,GYHKIVQT,14874004
QRKRBYJL,OKMBFVKS,1821993
QVLMOEYE,BEZYMBBT,3387194
RAWUKQMJ,HXYSSRXE,4950608
QRKRBYJL,JPBRUTWP,5389967
VWMBASNE,MIRCVAMV,14813
HXYSSRXE,OGAFEHLU,2
VUAFAIYJ,CCLHWFWF,12304344
UGEQLMXM,DBWLZWNK,138252
LTOYKIML,FTSVTTSR,184001
SAHWCZNH,RJGPVEXX,512961
KEUWZRKO,TANNMIMB,2
KJNSOAHR,GKQIJYDH,5504349
LSOIUSXD,VWMBASNE,115188
AXULOHBQ,BSRMSVTC,213832
ANWUJOKX,RAWUKQMJ,3992878
VUAFAIYJ,RJCAXSGH,4768349
WBLJNPZQ,XUOIQPFL,2489092
DBWLZWNK,QRKRBYJL,2316460
VBYCLTYZ,QRKRBYJL,2272691
JPBRUTWP,VWMBASNE,115951
UGEQLMXM,ANWUJOKX,2
GYHKIVQT,ATLDMDBO,37127208
WBLJNPZQ,OKMBFVKS,1840153
WBLJNPZQ,RAWUKQMJ,4052555
XUOIQPFL,BEZYMBBT,3383887
DBWLZWNK,JPBRUTWP,5374161
ROACSLMG,JPBRUTWP,5439793
DEWLVASR,ZCELVYQU,28055
ANWUJOKX,HXYSSRXE,4930229
QRKRBYJL,LRVGFDFM,6986544
QRKRBYJL,BSRMSVTC,214320
BTMOEMEP,JBVHSUWY,279450
DBWLZWNK,WHPUAOID,18889
EVBVXETX,FQCLOEXA,1822798
KJNSOAHR,QVLMOEYE,1009139
XUOIQPFL,QVLMOEYE,1003004
BTMOEMEP,LRVGFDFM,6910141
GYHKIVQT,XUOIQPFL,2449309
RAWUKQMJ,GYHKIVQT,14939663
JPBRUTWP,HXYSSRXE,4963582
XUOIQPFL,ATLDMDBO,37496713
VBYCLTYZ,ATLDMDBO,35948352
SDWAYPIK,OKMBFVKS,1838659
UIFPPCLR,ATLDMDBO,37422013
JPBRUTWP,BEZYMBBT,3392566
WPQXWHYO,EVBVXETX,4948928
DNMPSKTB,XIIEJNEE,16798
QRKRBYJL,ATLDMDBO,37219539
BEZYMBBT,RAWUKQMJ,4046006
NZKBIBNU,EVBVXETX,4992071
OKMBFVKS,BEZYMBBT,3408619
VBYCLTYZ,BEZYMBBT,3388274
SDWAYPIK,GYHKIVQT,14804045
SDWAYPIK,JPBRUTWP,5415057
OKMBFVKS,FRHNWLNI,844443
VBYCLTYZ,WBLJNPZQ,137371
SAHWCZNH,WPQXWHYO,10107660
JPBRUTWP,SDWAYPIK,5370258
ATLDMDBO,XUOIQPFL,2447229
SDWAYPIK,QRKRBYJL,2294005
QVLMOEYE,ATLDMDBO,37496713
ROACSLMG,BEZYMBBT,3424476
HXYSSRXE,XUOIQPFL,2468679
JPBRUTWP,OGAFEHLU,3
QRKRBYJL,ANWUJOKX,2
BTMOEMEP,OXKURKXR,113961
ATLDMDBO,IGDVVKUD,7584
SDWAYPIK,UGEQLMXM,63613
LRVGFDFM,OXKURKXR,115279
ATLDMDBO,OXKURKXR,112708
FQCLOEXA,DEWLVASR,331640
DNMPSKTB,UGEQLMXM,63272
DBWLZWNK,RCBZUSIM,11673
IGDVVKUD,BTMOEMEP,11989630
BLANHGYY,HXYSSRXE,4982898
KFQSHBNH,ZKENOUDA,319617
RAWUKQMJ,SAHWCZNH,2050507
APQGTRMF,BTMOEMEP,11953193
ROACSLMG,VBYCLTYZ,319404
CCLHWFWF,VWMBASNE,114043
UIFPPCLR,QRKRBYJL,2312987
ANWUJOKX,BTMOEMEP,11858625
QSDCUCLB,JPBRUTWP,5367926
XIIEJNEE,EVBVXETX,4950348
XUOIQPFL,UGEQLMXM,64483
ANWUJOKX,UXSPKBJR,360414
EVBVXETX,ZCELVYQU,28048
SDWAYPIK,IGDVVKUD,7870
JPBRUTWP,UGEQLMXM,64292
APQGTRMF,QVLMOEYE,1011506
LTOYKIML,DEWLVASR,331051
GYHKIVQT,LPHPPJUG,1109924
FRHNWLNI,QRKRBYJL,2310296
ATLDMDBO,RAWUKQMJ,3945701
DNMPSKTB,OKMBFVKS,1763019
IGDVVKUD,HXYSSRXE,4963749
PYZMVUWD,TANNMIMB,1
SDWAYPIK,ANWUJOKX,2
DJBLNPNC,AXULOHBQ,74485
EVBVXETX,DJBLNPNC,286
WBLJNPZQ,LSOIUSXD,50882
EVBVXETX,KEUWZRKO,324349
KJNSOAHR,EVBVXETX,4870644
OKMBFVKS,JPBRUTWP,5437573
FCYBOAXC,WBLJNPZQ,136489
DNMPSKTB,RCBZUSIM,11787
NZKBIBNU,DEWLVASR,329260
QVLMOEYE,WQMVCOEM,23025
QRKRBYJL,IGDVVKUD,7711
DNMPSKTB,OXKURKXR,117581
QRKRBYJL,RCBZUSIM,11928
HXYSSRXE,AXULOHBQ,77011
KJNSOAHR,LRVGFDFM,6945498
UIFPPCLR,APQGTRMF,7624
FRHNWLNI,VBYCLTYZ,318713
RJGPVEXX,FITUEHWN,63186
ZKENOUDA,ZGJXVMNI,2696056
LTOYKIML,JSLXRQOK,1677
NZKBIBNU,FWUCPMMW,2926
VBYCLTYZ,OXKURKXR,117409
ATLDMDBO,RCBZUSIM,10960
LSOIUSXD,WBLJNPZQ,135604
OKMBFVKS,VWMBASNE,117205
ZCELVYQU,ELQGMQWE,503797
LPHPPJUG,DEWLVASR,328713
AHMDUILJ,APQGTRMF,7776
DNMPSKTB,VWMBASNE,119234
KFQSHBNH,KJNSOAHR,11289512
VBYCLTYZ,AXULOHBQ,77402
KJNSOAHR,ZCELVYQU,28066
UIFPPCLR,HXYSSRXE,4961370
QVLMOEYE,WBLJNPZQ,139566
UXSPKBJR,XIIEJNEE,16909
WBLJNPZQ,BTMOEMEP,11968154
OGAFEHLU,ROACSLMG,2129856
DEWLVASR,ZGJXVMNI,2706041
QVLMOEYE,AXULOHBQ,72479
RJCAXSGH,KJNSOAHR,11321692
OGAFEHLU,UXSPKBJR,338898
BJALXPFS,VMAQSTJE,16470
LRVGFDFM,LSOIUSXD,50581
JPBRUTWP,RCBZUSIM,11577
ELQGMQWE,JSLXRQOK,1683
DNMPSKTB,PYZMVUWD,1539
HXYSSRXE,SUOYXCHP,239
LPHPPJUG,NZKBIBNU,222140
GYHKIVQT,JBVHSUWY,275736
OXKURKXR,BEZYMBBT,3448165
OGAFEHLU,VBYCLTYZ,308935
LRVGFDFM,VWMBASNE,117547
XUOIQPFL,VWMBASNE,119162
DEWLVASR,WPQXWHYO,10144497
JBVHSUWY,SDWAYPIK,5351809
XIPPENFQ,DDEXPPXU,13233
LRVGFDFM,VBYCLTYZ,313843
DBWLZWNK,LSOIUSXD,50380
ZKENOUDA,VUAFAIYJ,728348
UXSPKBJR,XUOIQPFL,2473552
UXSPKBJR,FRHNWLNI,839098
JBVHSUWY,VMAQSTJE,17444
UXSPKBJR,RAWUKQMJ,4013669
DNMPSKTB,VBYCLTYZ,315553
SDWAYPIK,QJQJSWFU,124347
JERHKLYW,TGOELCAG,758409
FRHNWLNI,RCBZUSIM,10226
JPBRUTWP,BTMOEMEP,11979466
XUOIQPFL,XIIEJNEE,16888
GYHKIVQT,VWMBASNE,116036
EVBVXETX,BLANHGYY,8066
RAWUKQMJ,AXULOHBQ,76429
LRVGFDFM,JPBRUTWP,5365375
BEZYMBBT,UIFPPCLR,53887
LRVGFDFM,UXSPKBJR,363982
XUOIQPFL,UXSPKBJR,364524
UGEQLMXM,VWMBASNE,117732
RUVXNNVA,KFQSHBNH,8753905
BEZYMBBT,WBLJNPZQ,136709
DBWLZWNK,FWUCPMMW,2751
FQCLOEXA,ZKENOUDA,321701
VBYCLTYZ,DNMPSKTB,4882706
VBYCLTYZ,HXYSSRXE,4972341
WHPUAOID,LRVGFDFM,6896831
ATLDMDBO,AXULOHBQ,71121
RUVXNNVA,GKQIJYDH,5688346
VMAQSTJE,OGAFEHLU,1
JERHKLYW,XIPPENFQ,105188
GYHKIVQT,UIFPPCLR,53283
EVBVXETX,SAHWCZNH,2080076
XUOIQPFL,VBYCLTYZ,320336
DNMPSKTB,WBLJNPZQ,137175
APQGTRMF,QRKRBYJL,2337753
QKXNTIIB,JSLXRQOK,1674
TANNMIMB,JBVHSUWY,270981
OKMBFVKS,RCBZUSIM,11611
UXSPKBJR,NZKBIBNU,222545
QVLMOEYE,IGDVVKUD,7862
ZCELVYQU,RJCAXSGH,4806490
SDWAYPIK,VWMBASNE,119004
BTMOEMEP,VBYCLTYZ,314367
FQCLOEXA,NZKBIBNU,223439
LSOIUSXD,AXULOHBQ,77082
ATLDMDBO,ANWUJOKX,2
RAWUKQMJ,BJALXPFS,141739
BLANHGYY,OGAFEHLU,0
JPBRUTWP,ANWUJOKX,3
HXYSSRXE,VMAQSTJE,14346
BEZYMBBT,JPBRUTWP,5335442
WBLJNPZQ,LPHPPJUG,1116123
BTMOEMEP,FDXPMYGF,2768
APQGTRMF,DBWLZWNK,130819
ATLDMDBO,APQGTRMF,7907
WPQXWHYO,SAHWCZNH,2071944
JPBRUTWP,PYZMVUWD,1262
OGAFEHLU,QSDCUCLB,5
ZGJXVMNI,VUAFAIYJ,729123
GKQIJYDH,KFQSHBNH,8668334
QVLMOEYE,XUOIQPFL,2475387
UXSPKBJR,HXYSSRXE,4940713
EVBVXETX,ATLDMDBO,37913856
ATLDMDBO,XIIEJNEE,16957
UXSPKBJR,VBYCLTYZ,318468
APQGTRMF,WBLJNPZQ,133497
KJNSOAHR,KFQSHBNH,8681460
CCLHWFWF,DBWLZWNK,143462
AXULOHBQ,PLMZALFA,1
GYHKIVQT,BSRMSVTC,216294
OGAFEHLU,GYHKIVQT,14893216
RJCAXSGH,DEWLVASR,329841
OGAFEHLU,OXKURKXR,112845
KJNSOAHR,FCYBOAXC,98352872
FDXPMYGF,PLMZALFA,1
UQYUIVVR,OGAFEHLU,3
FQCLOEXA,KJNSOAHR,11354714
OGAFEHLU,QJQJSWFU,119546
DBWLZWNK,OXKURKXR,114100
VBYCLTYZ,FRHNWLNI,838129
OGAFEHLU,RCBZUSIM,9898
OKMBFVKS,BTMOEMEP,11791643
NZKBIBNU,ZKENOUDA,322631
HXYSSRXE,ATLDMDBO,37485958
ANWUJOKX,SDWAYPIK,5308437
FTSVTTSR,FQCLOEXA,1819260
XIFHSOWQ,XIPPENFQ,101853
ELQGMQWE,KJNSOAHR,11282012
XIIEJNEE,FRHNWLNI,824966
ZKENOUDA,FTSVTTSR,190558
ZCELVYQU,UGEQLMXM,63521
KEUWZRKO,VWMBASNE,119473
DBWLZWNK,FRHNWLNI,831128
XUOIQPFL,JPBRUTWP,5373431
UIFPPCLR,SDWAYPIK,5371890
RAWUKQMJ,KEUWZRKO,317506
LUENUFGA,WPQXWHYO,10170525
HXYSSRXE,SAHWCZNH,2070440
XIIEJNEE,DBWLZWNK,137946
OKMBFVKS,DJBLNPNC,277
JPBRUTWP,JBVHSUWY,276502
HCDTGMST,ZGJXVMNI,2688315
APQGTRMF,BSRMSVTC,210867
LSOIUSXD,XUOIQPFL,2462508
GYHKIVQT,KEUWZRKO,315967
QVLMOEYE,DNMPSKTB,4944191
DJBLNPNC,FRHNWLNI,824804
DNMPSKTB,ATLDMDBO,37338735
FQCLOEXA,EVBVXETX,4936277
OKMBFVKS,SDWAYPIK,5356073
UXSPKBJR,JPBRUTWP,5377838
VUAFAIYJ,VWMBASNE,124347
WBLJNPZQ,VUAFAIYJ,742082
NZKBIBNU,JSLXRQOK,1678
APQGTRMF,BEZYMBBT,3378977
UXSPKBJR,RCBZUSIM,10764
DJBLNPNC,DUCMGGNW,724643
SAHWCZNH,LUENUFGA,3455998
BTMOEMEP,OKMBFVKS,1809893
RAWUKQMJ,DNMPSKTB,4923959
UIFPPCLR,XUOIQPFL,2449904
HXYSSRXE,SDWAYPIK,5313317
SDWAYPIK,RAWUKQMJ,4013525
KEUWZRKO,LUENUFGA,3497834
XIFHSOWQ,LUENUFGA,3511146
ZKENOUDA,NAQIHUKZ,2
NZKBIBNU,ELQGMQWE,502729
TANNMIMB,SAHWCZNH,2036500
UXSPKBJR,QVLMOEYE,1014292
AANGBULD,DDEXPPXU,13743
ZGJXVMNI,FQCLOEXA,1817604
ATLDMDBO,OGAFEHLU,2
ANWUJOKX,OGAFEHLU,1
QJQJSWFU,VWMBASNE,120420
ELQGMQWE,ZXERAXWP,18667
QRKRBYJL,FDXPMYGF,2318
WPQXWHYO,XIFHSOWQ,59977
GYHKIVQT,DNMPSKTB,4905157
ZCELVYQU,FWUCPMMW,2464
SDWAYPIK,WBLJNPZQ,137868
UXSPKBJR,ANWUJOKX,2
ATLDMDBO,QVLMOEYE,995541
FRHNWLNI,DNMPSKTB,4983009
KJNSOAHR,QRKRBYJL,2292378
XUOIQPFL,SDWAYPIK,5308946
NZKBIBNU,KEUWZRKO,324437
IGDVVKUD,LRVGFDFM,6981102
EVBVXETX,FDXPMYGF,2554
LUENUFGA,LPHPPJUG,1082939
JPBRUTWP,QRKRBYJL,2314402
RJCAXSGH,AANGBULD,430913
HCDTGMST,LUENUFGA,3514199
AXULOHBQ,DNMPSKTB,4986178
KJNSOAHR,JPBRUTWP,5394693
BTMOEMEP,JPBRUTWP,5354450
KFQSHBNH,ZXERAXWP,17664
NAQIHUKZ,GKQIJYDH,5512387
NZKBIBNU,WPQXWHYO,10167524
UXSPKBJR,BLANHGYY,7829
QSDCUCLB,DBWLZWNK,133375
WBLJNPZQ,UIFPPCLR,53008
VBYCLTYZ,BJALXPFS,142944
VUAFAIYJ,ZCELVYQU,28081
XIFHSOWQ,MIRCVAMV,16167
UGEQLMXM,HXYSSRXE,4981847
SDWAYPIK,BSRMSVTC,216385
QVLMOEYE,FDXPMYGF,3073
WBLJNPZQ,SDWAYPIK,5356253
OKMBFVKS,FQCLOEXA,1864045
DNMPSKTB,QVLMOEYE,1001225
LRVGFDFM,QVLMOEYE,993830
LSOIUSXD,XIFHSOWQ,58141
LUENUFGA,KAGJCHMR,2346
JPBRUTWP,OXKURKXR,117654
ZCELVYQU,ZXERAXWP,20546
ZGJXVMNI,LPHPPJUG,1096554
GYHKIVQT,WBLJNPZQ,138027
SDWAYPIK,APQGTRMF,7595
KJNSOAHR,VBYCLTYZ,316910
QRKRBYJL,WBLJNPZQ,139353
ZGJXVMNI,NZKBIBNU,225393
XUOIQPFL,APQGTRMF,7572
DNMPSKTB,UIFPPCLR,54251
LRVGFDFM,APQGTRMF,7536
OKMBFVKS,APQGTRMF,7624
JBVHSUWY,BEZYMBBT,3380279
LRVGFDFM,GYHKIVQT,14943597
LPHPPJUG,ZKENOUDA,318559
EVBVXETX,UXSPKBJR,362931
ZGJXVMNI,ZKENOUDA,318307
BJALXPFS,QVLMOEYE,1023794
LPHPPJUG,RJGPVEXX,510810
FRHNWLNI,HXYSSRXE,4942171
ZXERAXWP,RJCAXSGH,4814135
XUOIQPFL,UIFPPCLR,54459
JSLXRQOK,GKQIJYDH,5633399
DNMPSKTB,RAWUKQMJ,4028242
ELQGMQWE,NAQIHUKZ,2
XUOIQPFL,DJBLNPNC,283
LRVGFDFM,AXULOHBQ,78151
XUOIQPFL,IGDVVKUD,7478
HXYSSRXE,TANNMIMB,2
VBYCLTYZ,ANWUJOKX,2
JBVHSUWY,UIFPPCLR,53753
DBWLZWNK,AXULOHBQ,77577
JPBRUTWP,DBWLZWNK,138871
KFQSHBNH,DEWLVASR,327398
DBWLZWNK,BTMOEMEP,11989947
DNMPSKTB,QRKRBYJL,2281560
RJCAXSGH,UIFPPCLR,59243
APQGTRMF,ANWUJOKX,1
XUOIQPFL,OKMBFVKS,1829571
ATLDMDBO,SDWAYPIK,5333895
SDWAYPIK,BEZYMBBT,3389003
UXSPKBJR,ATLDMDBO,37401779
GYHKIVQT,HXYSSRXE,4925433
BEZYMBBT,SDWAYPIK,5352985
UXSPKBJR,BTMOEMEP,11948392
DBWLZWNK,ATLDMDBO,37549656
LRVGFDFM,BTMOEMEP,11895053
ROACSLMG,QRKRBYJL,2336586
FRHNWLNI,ATLDMDBO,37531664
LPHPPJUG,EVBVXETX,4999613
FQCLOEXA,FRHNWLNI,831558
ZKENOUDA,XIIEJNEE,16870
XIPPENFQ,MIRCVAMV,16287
FRHNWLNI,UGEQLMXM,63763
SAAYMURU,SUOYXCHP,216
SDWAYPIK,RCBZUSIM,11165
APQGTRMF,DNMPSKTB,4911513
DJBLNPNC,SUOYXCHP,182
AXULOHBQ,HXYSSRXE,4979617
ZKENOUDA,RJGPVEXX,506111
WPQXWHYO,RJCAXSGH,4805533
WPQXWHYO,KFQSHBNH,8693007
QVLMOEYE,GYHKIVQT,14952457
LUENUFGA,ZGJXVMNI,2714502
RCBZUSIM,AXULOHBQ,75226
CCLHWFWF,QVLMOEYE,1005175
HXYSSRXE,FDXPMYGF,3066
HXYSSRXE,PLMZALFA,2
WBLJNPZQ,AXULOHBQ,77294
BEZYMBBT,GYHKIVQT,14898656
SUOYXCHP,KEUWZRKO,311403
HXYSSRXE,QSDCUCLB,5
SAHWCZNH,NZKBIBNU,227969
OKMBFVKS,ZXERAXWP,23632
PLMZALFA,VWMBASNE,112428
ROACSLMG,APQGTRMF,7577
OGAFEHLU,QVLMOEYE,962626
RJGPVEXX,ZKENOUDA,318958
QVLMOEYE,HXYSSRXE,4965724
GYHKIVQT,SDWAYPIK,5357965
LLHREMKS,RJCAXSGH,4815135
ZGJXVMNI,WPQXWHYO,10193430
LRVGFDFM,RCBZUSIM,10306
FRHNWLNI,UXSPKBJR,362629
VUAFAIYJ,LLHREMKS,48002
DNMPSKTB,ANWUJOKX,2
EVBVXETX,RCBZUSIM,11549
XIIEJNEE,QRKRBYJL,2289848
RCBZUSIM,JBVHSUWY,276754
GYHKIVQT,SAHWCZNH,2022149
RJCAXSGH,GYHKIVQT,14919478
RJCAXSGH,OKMBFVKS,1875622
BTMOEMEP,GYHKIVQT,14812467
QRKRBYJL,BEZYMBBT,3411659
LRVGFDFM,QRKRBYJL,2305280
LRVGFDFM,OKMBFVKS,1831961
DNMPSKTB,BTMOEMEP,11979396
HXYSSRXE,DNMPSKTB,4936315
JPBRUTWP,RAWUKQMJ,4062299
UIFPPCLR,BEZYMBBT,3387566
UXSPKBJR,QRKRBYJL,2328048
DNMPSKTB,HXYSSRXE,4940639
HXYSSRXE,QVLMOEYE,1021260
OKMBFVKS,ELQGMQWE,518970
VUAFAIYJ,APQGTRMF,8322
JBVHSUWY,KJNSOAHR,11300912
PYZMVUWD,XIFHSOWQ,57871
WQMVCOEM,FDXPMYGF,2979
RJCAXSGH,APQGTRMF,8173
FWUCPMMW,FRHNWLNI,826118
RJCAXSGH,FWUCPMMW,2555
QRKRBYJL,BLANHGYY,7968
LUENUFGA,XIPPENFQ,106465
VWMBASNE,PLMZALFA,2
BJALXPFS,RCBZUSIM,10980
