leading_item_id,following_item_id,value
BSRMSVTC,VWMBASNE,137020
AHMDUILJ,HXYSSRXE,4854872
VBYCLTYZ,AXULOHBQ,93992
DBWLZWNK,RCBZUSIM,42902
XUOIQPFL,WBLJNPZQ,173059
XUOIQPFL,UGEQLMXM,223521
BSRMSVTC,FITUEHWN,95696
SDWAYPIK,UXSPKBJR,389727
VMAQSTJE,XIFHSOWQ,93108
CCLHWFWF,LTOYKIML,396605
ATLDMDBO,DBWLZWNK,181544
RJGPVEXX,UQYUIVVR,3780915
JPBRUTWP,QVLMOEYE,1162707
SDWAYPIK,QVLMOEYE,1162707
QRKRBYJL,QVLMOEYE,1162707
VBYCLTYZ,QVLMOEYE,1166027
VBYCLTYZ,JPBRUTWP,5425458
LRVGFDFM,SDWAYPIK,5117185
RJGPVEXX,WPQXWHYO,12360258
BTMOEMEP,SDWAYPIK,5106610
QVLMOEYE,JPBRUTWP,5426090
QRKRBYJL,BTMOEMEP,11331416
VBYCLTYZ,SDWAYPIK,5127406
BTMOEMEP,XUOIQPFL,2798370
VBYCLTYZ,QRKRBYJL,2501874
QRKRBYJL,JPBRUTWP,5426090
DBWLZWNK,GYHKIVQT,16791213
DBWLZWNK,QRKRBYJL,2496526
UXSPKBJR,DNMPSKTB,5275443
DNMPSKTB,XUOIQPFL,2798370
DNMPSKTB,JPBRUTWP,5426090
QRKRBYJL,GYHKIVQT,16887392
ROACSLMG,ATLDMDBO,36034132
QVLMOEYE,BEZYMBBT,3668202
ATLDMDBO,QRKRBYJL,2497157
XUOIQPFL,DNMPSKTB,5271973
GYHKIVQT,BEZYMBBT,3668202
UXSPKBJR,SDWAYPIK,5110079
JPBRUTWP,ATLDMDBO,36104322
OKMBFVKS,GYHKIVQT,16887392
QRKRBYJL,OKMBFVKS,1809825
JPBRUTWP,OKMBFVKS,1809825
RAWUKQMJ,HXYSSRXE,4832535
QRKRBYJL,SDWAYPIK,5106610
SDWAYPIK,BTMOEMEP,11327947
BLANHGYY,HXYSSRXE,4862208
IGDVVKUD,BTMOEMEP,11690053
LTOYKIML,XIIEJNEE,70767
TGOELCAG,YSYHGLQK,29813
QSDCUCLB,UGEQLMXM,231828
QKXNTIIB,UQYUIVVR,7664543
LLHREMKS,QKXNTIIB,2485452
LLHREMKS,GKQIJYDH,5169102
DJBLNPNC,UXSPKBJR,397657
WBLJNPZQ,LSOIUSXD,223118
OKMBFVKS,QVLMOEYE,1163583
WBLJNPZQ,MIRCVAMV,77489
QRKRBYJL,ANWUJOKX,47610
DNMPSKTB,UGEQLMXM,223521
LRVGFDFM,OXKURKXR,125269
BTMOEMEP,OXKURKXR,126396
SDWAYPIK,UGEQLMXM,223521
FQCLOEXA,DEWLVASR,351002
ATLDMDBO,OXKURKXR,126396
ATLDMDBO,IGDVVKUD,33476
JBVHSUWY,KEUWZRKO,357964
BTMOEMEP,APQGTRMF,47208
XMKRPGLB,SNHYOVBM,337569
FDXPMYGF,WQMVCOEM,66531
QRKRBYJL,LRVGFDFM,2628557
ANWUJOKX,VBYCLTYZ,341562
VUAFAIYJ,LRVGFDFM,3598270
LTOYKIML,FTSVTTSR,270042
QRKRBYJL,BUZIIBYG,16284596
FDXPMYGF,DUCMGGNW,862874
HXYSSRXE,OGAFEHLU,47610
KJNSOAHR,QVLMOEYE,1163583
XUOIQPFL,QVLMOEYE,1163583
UIFPPCLR,QVLMOEYE,1172929
XUOIQPFL,RAWUKQMJ,3835733
QVLMOEYE,BTMOEMEP,11292223
CCLHWFWF,FCYBOAXC,104161105
DBWLZWNK,WHPUAOID,37886
LSOIUSXD,VWMBASNE,139293
AXULOHBQ,BSRMSVTC,302473
VUAFAIYJ,RJCAXSGH,4812989
FTSVTTSR,SNHYOVBM,340969
HXYSSRXE,BLANHGYY,50224
WBLJNPZQ,VWMBASNE,138045
QVLMOEYE,VWMBASNE,138922
BSRMSVTC,KEUWZRKO,355590
ELQGMQWE,XIIEJNEE,70767
PYZMVUWD,QJQJSWFU,150598
QVLMOEYE,DJBLNPNC,30448
HXYSSRXE,XUOIQPFL,2798370
DBWLZWNK,JPBRUTWP,5399877
GYHKIVQT,ATLDMDBO,36104322
XUOIQPFL,BEZYMBBT,3668202
JBVHSUWY,NAQIHUKZ,39486
APQGTRMF,BTMOEMEP,11655675
XIIEJNEE,ATLDMDBO,36013494
BJALXPFS,VMAQSTJE,48500
RJGPVEXX,FITUEHWN,96721
JERHKLYW,TGOELCAG,240329
OJIFIHMZ,FITUEHWN,95696
BSRMSVTC,LSOIUSXD,221991
SDWAYPIK,JPBRUTWP,5426090
SDWAYPIK,OKMBFVKS,1809825
SDWAYPIK,GYHKIVQT,16874730
GYHKIVQT,XUOIQPFL,2789178
QRKRBYJL,ATLDMDBO,36034132
OKMBFVKS,BEZYMBBT,3659011
JPBRUTWP,BEZYMBBT,3668202
XUOIQPFL,ATLDMDBO,36095132
RAWUKQMJ,GYHKIVQT,16878200
QVLMOEYE,ATLDMDBO,35932850
VBYCLTYZ,ATLDMDBO,35920912
WBLJNPZQ,RJGPVEXX,628704
VBYCLTYZ,BEZYMBBT,3665833
JPBRUTWP,HXYSSRXE,4823344
WPQXWHYO,EVBVXETX,5177463
SDWAYPIK,QRKRBYJL,2498034
BEZYMBBT,RAWUKQMJ,3826541
ELQGMQWE,FTSVTTSR,270042
QSDCUCLB,ROACSLMG,2232525
DBWLZWNK,UXSPKBJR,389352
FTSVTTSR,SAAYMURU,66235
ANWUJOKX,BTMOEMEP,11885923
QSDCUCLB,JPBRUTWP,5472718
ZCELVYQU,ELQGMQWE,613163
LTOYKIML,JSLXRQOK,32524
LTOYKIML,NAQIHUKZ,37903
OGAFEHLU,OKMBFVKS,1823162
SDWAYPIK,IGDVVKUD,32141
LPHPPJUG,DEWLVASR,351002
JPBRUTWP,UGEQLMXM,223521
EVBVXETX,ZCELVYQU,138771
UGEQLMXM,VWMBASNE,139293
LSOIUSXD,WBLJNPZQ,175433
SDWAYPIK,LRVGFDFM,2648919
RCBZUSIM,FDXPMYGF,44399
UGEQLMXM,DJBLNPNC,30905
ROACSLMG,VBYCLTYZ,332128
WBLJNPZQ,BTMOEMEP,11573946
DJBLNPNC,WHPUAOID,46529
BTMOEMEP,OGAFEHLU,47610
KJNSOAHR,GKQIJYDH,5171089
WBLJNPZQ,RAWUKQMJ,3845955
WBLJNPZQ,OKMBFVKS,1815668
VUAFAIYJ,WHPUAOID,36759
LLHREMKS,KAGJCHMR,32737
ATLDMDBO,XUOIQPFL,2798370
JPBRUTWP,SDWAYPIK,5106610
DNMPSKTB,PYZMVUWD,34677
DNMPSKTB,RCBZUSIM,46374
HXYSSRXE,AXULOHBQ,93992
QRKRBYJL,RCBZUSIM,46374
QVLMOEYE,WQMVCOEM,65641
DNMPSKTB,OXKURKXR,126396
QRKRBYJL,IGDVVKUD,35821
XIIEJNEE,OKMBFVKS,1821075
OKMBFVKS,JPBRUTWP,5416898
XIFHSOWQ,XIPPENFQ,119557
UIFPPCLR,ATLDMDBO,35965299
WBLJNPZQ,XUOIQPFL,2804213
NZKBIBNU,EVBVXETX,5185310
NZKBIBNU,FWUCPMMW,32985
ELQGMQWE,UIFPPCLR,81553
UXSPKBJR,XIIEJNEE,70767
IGDVVKUD,HXYSSRXE,4882570
APQGTRMF,OKMBFVKS,1825453
VBYCLTYZ,OXKURKXR,127643
ATLDMDBO,RCBZUSIM,44029
HXYSSRXE,SUOYXCHP,43911
EVBVXETX,DJBLNPNC,31784
XIPPENFQ,DDEXPPXU,46332
KFQSHBNH,KJNSOAHR,13605260
KJNSOAHR,ZCELVYQU,138771
QVLMOEYE,AXULOHBQ,93116
SDWAYPIK,ANWUJOKX,47610
NZKBIBNU,DEWLVASR,351002
OGAFEHLU,DNMPSKTB,5288938
LPHPPJUG,NZKBIBNU,243948
OJIFIHMZ,AHMDUILJ,178856
HXYSSRXE,VWMBASNE,138045
UIFPPCLR,QRKRBYJL,2507379
RUVXNNVA,SAAYMURU,73294
BTMOEMEP,HXYSSRXE,4852898
XIIEJNEE,EVBVXETX,5214195
WBLJNPZQ,HXYSSRXE,4875243
GIKPEWTY,WBLJNPZQ,182493
PLMZALFA,QKXNTIIB,2505035
OGAFEHLU,QSDCUCLB,52843
ZKENOUDA,VUAFAIYJ,743131
BTMOEMEP,LRVGFDFM,2883060
OGAFEHLU,RCBZUSIM,51337
DJBLNPNC,AXULOHBQ,99919
RAWUKQMJ,SAHWCZNH,2244832
XMKRPGLB,BEZYMBBT,3688564
ELQGMQWE,RUVXNNVA,37903
SDWAYPIK,QJQJSWFU,143795
ROACSLMG,JPBRUTWP,5426090
OGAFEHLU,ROACSLMG,2224386
ZXERAXWP,KFQSHBNH,9509954
DBWLZWNK,FWUCPMMW,30522
NAQIHUKZ,FITUEHWN,106156
ROACSLMG,SNHYOVBM,338595
DNMPSKTB,OKMBFVKS,1816358
FRHNWLNI,QRKRBYJL,2503691
ATLDMDBO,RAWUKQMJ,3842267
CCLHWFWF,FQCLOEXA,1951137
XIFHSOWQ,MIRCVAMV,77205
KAGJCHMR,LTOYKIML,397853
NAQIHUKZ,FTSVTTSR,279476
FTSVTTSR,RUVXNNVA,39486
JPBRUTWP,BTMOEMEP,11284377
AXULOHBQ,PLMZALFA,39486
ZKENOUDA,ZCELVYQU,137745
ZKENOUDA,FTSVTTSR,269016
OKMBFVKS,WBLJNPZQ,173059
WQMVCOEM,OGAFEHLU,36855
UIFPPCLR,ELQGMQWE,617039
FDXPMYGF,PLMZALFA,39486
QSDCUCLB,IGDVVKUD,40784
LTOYKIML,DEWLVASR,351002
HCDTGMST,KEUWZRKO,357964
FRHNWLNI,RCBZUSIM,42694
JBVHSUWY,VMAQSTJE,45356
UXSPKBJR,FRHNWLNI,770558
NAQIHUKZ,RUVXNNVA,36855
FTSVTTSR,LLHREMKS,73322
QSDCUCLB,XIIEJNEE,78705
VBYCLTYZ,WBLJNPZQ,171932
DUCMGGNW,UXSPKBJR,389727
RJCAXSGH,KJNSOAHR,13569900
JPBRUTWP,VWMBASNE,138045
EVBVXETX,HXYSSRXE,4873268
UIFPPCLR,IGDVVKUD,31093
EVBVXETX,BLANHGYY,49931
LRVGFDFM,LSOIUSXD,223994
JPBRUTWP,RCBZUSIM,45498
RAWUKQMJ,AXULOHBQ,93116
RAWUKQMJ,BJALXPFS,125906
GKQIJYDH,FWUCPMMW,31649
ZCELVYQU,RJCAXSGH,4812989
XUOIQPFL,XIIEJNEE,70767
OGAFEHLU,UXSPKBJR,400288
ATLDMDBO,XIIEJNEE,70767
HXYSSRXE,WQMVCOEM,65653
BUZIIBYG,RJGPVEXX,626330
LSOIUSXD,AXULOHBQ,95490
ANWUJOKX,UXSPKBJR,397657
LRVGFDFM,HXYSSRXE,4851396
FQCLOEXA,FITUEHWN,96721
KJNSOAHR,LRVGFDFM,2628557
EVBVXETX,FQCLOEXA,1944603
ELQGMQWE,JSLXRQOK,31498
ANWUJOKX,SDWAYPIK,5116043
APQGTRMF,QVLMOEYE,1171801
KJNSOAHR,EVBVXETX,5207017
BLANHGYY,BSRMSVTC,306246
OGAFEHLU,QJQJSWFU,153229
RUVXNNVA,KFQSHBNH,9509954
AXULOHBQ,PYZMVUWD,32580
BTMOEMEP,JBVHSUWY,330028
QRKRBYJL,BSRMSVTC,296629
ATLDMDBO,ANWUJOKX,37903
PYZMVUWD,TANNMIMB,36855
BLANHGYY,OGAFEHLU,36855
ROACSLMG,BEZYMBBT,3688564
ZCELVYQU,UGEQLMXM,223521
LLHREMKS,UGEQLMXM,222020
QKXNTIIB,JSLXRQOK,31706
OGAFEHLU,VBYCLTYZ,339807
ELQGMQWE,OKMBFVKS,1816358
UXSPKBJR,OJIFIHMZ,2822988
DNMPSKTB,VWMBASNE,138045
CCLHWFWF,VWMBASNE,136918
WQMVCOEM,JPBRUTWP,5456673
BJALXPFS,SNHYOVBM,340969
UIFPPCLR,HXYSSRXE,4866111
VMAQSTJE,OGAFEHLU,48168
VMAQSTJE,STZDBITS,27742287
DBWLZWNK,WBLJNPZQ,172033
KJNSOAHR,QSDCUCLB,41552
LUENUFGA,TANNMIMB,37903
VBYCLTYZ,DNMPSKTB,5286018
QVLMOEYE,WBLJNPZQ,173059
LRVGFDFM,VWMBASNE,137795
LRVGFDFM,UXSPKBJR,389727
XUOIQPFL,VWMBASNE,138922
IGDVVKUD,SDWAYPIK,5146981
UXSPKBJR,RAWUKQMJ,3845736
WHPUAOID,LRVGFDFM,2738548
ATLDMDBO,AXULOHBQ,93116
RJGPVEXX,FCYBOAXC,103870425
RUVXNNVA,GKQIJYDH,5061720
DBWLZWNK,LSOIUSXD,221991
XIIEJNEE,SDWAYPIK,5193661
ATLDMDBO,APQGTRMF,45990
SDWAYPIK,VWMBASNE,138045
DNMPSKTB,VBYCLTYZ,332128
OKMBFVKS,VWMBASNE,138045
LRVGFDFM,VBYCLTYZ,332128
XUOIQPFL,UXSPKBJR,390854
GYHKIVQT,UIFPPCLR,81553
BTMOEMEP,VBYCLTYZ,331001
RCBZUSIM,SAHWCZNH,2253321
LRVGFDFM,JPBRUTWP,5416898
FCYBOAXC,WBLJNPZQ,173059
DEWLVASR,ZGJXVMNI,2854302
SDWAYPIK,OXKURKXR,125269
RUVXNNVA,LLHREMKS,80382
FQCLOEXA,ZKENOUDA,346720
JPBRUTWP,OGAFEHLU,37903
DEWLVASR,WPQXWHYO,12360258
DJBLNPNC,BLANHGYY,56236
LLHREMKS,ZXERAXWP,63229
FRHNWLNI,VBYCLTYZ,332128
PLMZALFA,JERHKLYW,48226
KJNSOAHR,FCYBOAXC,104084605
BJALXPFS,QVLMOEYE,1165957
UGEQLMXM,HXYSSRXE,4851880
LSOIUSXD,XUOIQPFL,2808592
QVLMOEYE,IGDVVKUD,35821
WQMVCOEM,FDXPMYGF,45425
OXKURKXR,DJBLNPNC,30905
UXSPKBJR,XUOIQPFL,2798370
HXYSSRXE,ATLDMDBO,36112468
ZKENOUDA,ZGJXVMNI,2860836
BUZIIBYG,BTMOEMEP,11990676
BSRMSVTC,QSDCUCLB,40051
JPBRUTWP,LSOIUSXD,223118
JSLXRQOK,KJNSOAHR,13895536
LRVGFDFM,DJBLNPNC,28947
HXYSSRXE,VMAQSTJE,46495
JPBRUTWP,ANWUJOKX,37903
IGDVVKUD,WQMVCOEM,67658
VBYCLTYZ,HXYSSRXE,4873737
UIFPPCLR,APQGTRMF,48312
JBVHSUWY,SDWAYPIK,5137193
GYHKIVQT,JBVHSUWY,323494
BEZYMBBT,UIFPPCLR,81553
ZCELVYQU,ZXERAXWP,62069
AHMDUILJ,RAWUKQMJ,3865190
JPBRUTWP,OXKURKXR,126396
STZDBITS,LTOYKIML,395478
QJQJSWFU,VWMBASNE,139293
BSRMSVTC,TANNMIMB,36401
ZCELVYQU,FWUCPMMW,30522
UXSPKBJR,VBYCLTYZ,333004
KJNSOAHR,KFQSHBNH,9254204
FQCLOEXA,NZKBIBNU,243948
GKQIJYDH,KFQSHBNH,9254204
GYHKIVQT,BSRMSVTC,297506
GYHKIVQT,VWMBASNE,138045
XUOIQPFL,VBYCLTYZ,332128
DNMPSKTB,WBLJNPZQ,173935
OGAFEHLU,OXKURKXR,133199
RJCAXSGH,DEWLVASR,351002
OKMBFVKS,ANWUJOKX,37903
APQGTRMF,QRKRBYJL,2505647
VBYCLTYZ,BJALXPFS,125030
VUAFAIYJ,ZCELVYQU,137269
TGOELCAG,LUENUFGA,3941256
DJBLNPNC,FDXPMYGF,43272
XIIEJNEE,DBWLZWNK,188348
RJCAXSGH,AANGBULD,349287
KFQSHBNH,ZXERAXWP,64731
VBYCLTYZ,FRHNWLNI,770809
DBWLZWNK,AXULOHBQ,92967
JPBRUTWP,PYZMVUWD,30997
AXULOHBQ,DNMPSKTB,5282194
VMAQSTJE,OJIFIHMZ,2833209
VBYCLTYZ,FDXPMYGF,42815
NZKBIBNU,XIIEJNEE,70767
OXKURKXR,BEZYMBBT,3698786
NZKBIBNU,ZKENOUDA,346720
FDXPMYGF,SUOYXCHP,44159
DUCMGGNW,KEUWZRKO,355590
FTSVTTSR,FQCLOEXA,1950447
AHMDUILJ,APQGTRMF,49439
VBYCLTYZ,ANWUJOKX,47610
LPHPPJUG,ZKENOUDA,346720
JBVHSUWY,RUVXNNVA,36877
QSDCUCLB,DDEXPPXU,52264
GIKPEWTY,LLHREMKS,80382
TANNMIMB,PYZMVUWD,39640
HCDTGMST,LUENUFGA,3931428
OGAFEHLU,XIIEJNEE,77201
APQGTRMF,DUCMGGNW,863522
GYHKIVQT,LPHPPJUG,1212941
KEUWZRKO,VWMBASNE,138045
SAHWCZNH,WPQXWHYO,12310324
JBVHSUWY,FTSVTTSR,271289
XIPPENFQ,MIRCVAMV,75202
RCBZUSIM,AXULOHBQ,100058
EVBVXETX,KEUWZRKO,355590
HCDTGMST,STZDBITS,27303320
HCDTGMST,XIFHSOWQ,91981
DJBLNPNC,BSRMSVTC,306063
BUZIIBYG,FWUCPMMW,31649
ROACSLMG,HXYSSRXE,4852898
ZGJXVMNI,VUAFAIYJ,742255
UXSPKBJR,RCBZUSIM,43720
OKMBFVKS,RCBZUSIM,42694
SAAYMURU,SUOYXCHP,44368
UXSPKBJR,ANWUJOKX,37903
AXULOHBQ,HXYSSRXE,4834510
MBSBZBXA,HCDTGMST,142094
JBVHSUWY,APQGTRMF,49439
UXSPKBJR,HXYSSRXE,4856367
BEZYMBBT,HXYSSRXE,4852898
QVLMOEYE,XUOIQPFL,2804904
EVBVXETX,ATLDMDBO,36098950
BTMOEMEP,FDXPMYGF,42815
OJIFIHMZ,STZDBITS,27432869
TANNMIMB,JBVHSUWY,339462
OGAFEHLU,GYHKIVQT,16732602
FWUCPMMW,AXULOHBQ,101423
