leading_item_id,following_item_id,value
QSDCUCLB,VBYCLTYZ,309233
IGDVVKUD,UXSPKBJR,452276
WBLJNPZQ,CCLHWFWF,14319673
ANWUJOKX,RAWUKQMJ,3883162
AANGBULD,NAQIHUKZ,34569
LRVGFDFM,XIIEJNEE,54070
DNMPSKTB,XIIEJNEE,54070
KEUWZRKO,TANNMIMB,34557
JPBRUTWP,WBLJNPZQ,182878
QSDCUCLB,SDWAYPIK,5134342
QVLMOEYE,SDWAYPIK,5132684
UXSPKBJR,DBWLZWNK,175775
QVLMOEYE,FRHNWLNI,785494
BSRMSVTC,VWMBASNE,128404
AHMDUILJ,HXYSSRXE,4818944
VBYCLTYZ,AXULOHBQ,88591
DBWLZWNK,RCBZUSIM,37718
XUOIQPFL,WBLJNPZQ,183282
XUOIQPFL,UGEQLMXM,215769
BSRMSVTC,FITUEHWN,91240
SDWAYPIK,UXSPKBJR,452023
VMAQSTJE,XIFHSOWQ,93156
CCLHWFWF,LTOYKIML,423001
ATLDMDBO,DBWLZWNK,175371
RJGPVEXX,UQYUIVVR,6565856
JPBRUTWP,QVLMOEYE,1223800
SDWAYPIK,QVLMOEYE,1223800
QRKRBYJL,QVLMOEYE,1223800
VBYCLTYZ,QVLMOEYE,1223800
VBYCLTYZ,JPBRUTWP,4998904
LRVGFDFM,SDWAYPIK,5132684
RJGPVEXX,WPQXWHYO,10436219
BTMOEMEP,SDWAYPIK,5132684
QVLMOEYE,JPBRUTWP,4998664
QRKRBYJL,BTMOEMEP,11078899
VBYCLTYZ,SDWAYPIK,5132684
BTMOEMEP,XUOIQPFL,2867986
VBYCLTYZ,QRKRBYJL,2958874
QRKRBYJL,JPBRUTWP,4998664
DBWLZWNK,GYHKIVQT,21163262
DBWLZWNK,QRKRBYJL,2958874
UXSPKBJR,DNMPSKTB,5322459
DNMPSKTB,XUOIQPFL,2867986
DNMPSKTB,JPBRUTWP,4998664
QRKRBYJL,GYHKIVQT,21146454
ROACSLMG,ATLDMDBO,36463624
QVLMOEYE,BEZYMBBT,3820042
ATLDMDBO,QRKRBYJL,2958874
XUOIQPFL,DNMPSKTB,5322459
GYHKIVQT,BEZYMBBT,3820042
UXSPKBJR,SDWAYPIK,5132684
JPBRUTWP,ATLDMDBO,36463624
OKMBFVKS,GYHKIVQT,21146454
QRKRBYJL,OKMBFVKS,1623869
JPBRUTWP,OKMBFVKS,1623869
RAWUKQMJ,HXYSSRXE,4818919
QRKRBYJL,SDWAYPIK,5132684
SDWAYPIK,BTMOEMEP,11078899
BLANHGYY,HXYSSRXE,4819599
IGDVVKUD,BTMOEMEP,11104031
LTOYKIML,XIIEJNEE,54070
TGOELCAG,YSYHGLQK,15791
QSDCUCLB,UGEQLMXM,219838
QKXNTIIB,UQYUIVVR,6756586
LLHREMKS,QKXNTIIB,3129242
LLHREMKS,GKQIJYDH,5688974
DJBLNPNC,UXSPKBJR,466584
WBLJNPZQ,LSOIUSXD,210315
OKMBFVKS,QVLMOEYE,1223800
WBLJNPZQ,MIRCVAMV,65658
QRKRBYJL,ANWUJOKX,41109
DNMPSKTB,UGEQLMXM,215769
LRVGFDFM,OXKURKXR,126858
BTMOEMEP,OXKURKXR,126858
SDWAYPIK,UGEQLMXM,215769
FQCLOEXA,DEWLVASR,347256
ATLDMDBO,OXKURKXR,126858
ATLDMDBO,IGDVVKUD,18546
JBVHSUWY,KEUWZRKO,320588
BTMOEMEP,APQGTRMF,51871
XMKRPGLB,SNHYOVBM,386430
FDXPMYGF,WQMVCOEM,64335
QRKRBYJL,LRVGFDFM,2860533
ANWUJOKX,VBYCLTYZ,311912
VUAFAIYJ,LRVGFDFM,3479991
LTOYKIML,FTSVTTSR,598707
QRKRBYJL,BUZIIBYG,16894190
FDXPMYGF,DUCMGGNW,994891
HXYSSRXE,OGAFEHLU,41109
KJNSOAHR,QVLMOEYE,1223800
XUOIQPFL,QVLMOEYE,1223800
UIFPPCLR,QVLMOEYE,1223812
XUOIQPFL,RAWUKQMJ,3870437
QVLMOEYE,BTMOEMEP,11078899
CCLHWFWF,FCYBOAXC,112446784
DBWLZWNK,WHPUAOID,24219
LSOIUSXD,VWMBASNE,126142
AXULOHBQ,BSRMSVTC,251319
VUAFAIYJ,RJCAXSGH,4794640
FTSVTTSR,SNHYOVBM,386430
HXYSSRXE,BLANHGYY,39750
WBLJNPZQ,VWMBASNE,125725
QVLMOEYE,VWMBASNE,126130
BSRMSVTC,KEUWZRKO,320993
ELQGMQWE,XIIEJNEE,54070
PYZMVUWD,QJQJSWFU,136451
QVLMOEYE,DJBLNPNC,16288
HXYSSRXE,XUOIQPFL,2867986
DBWLZWNK,JPBRUTWP,4998664
GYHKIVQT,ATLDMDBO,36463624
XUOIQPFL,BEZYMBBT,3820042
JBVHSUWY,NAQIHUKZ,34557
APQGTRMF,BTMOEMEP,11104031
XIIEJNEE,ATLDMDBO,36549316
BJALXPFS,VMAQSTJE,53380
RJGPVEXX,FITUEHWN,91645
JERHKLYW,TGOELCAG,226148
OJIFIHMZ,FITUEHWN,91240
BSRMSVTC,LSOIUSXD,209910
SDWAYPIK,JPBRUTWP,4998664
SDWAYPIK,OKMBFVKS,1623869
SDWAYPIK,GYHKIVQT,21146454
GYHKIVQT,XUOIQPFL,2867986
QRKRBYJL,ATLDMDBO,36463624
OKMBFVKS,BEZYMBBT,3820042
JPBRUTWP,BEZYMBBT,3820042
XUOIQPFL,ATLDMDBO,36463624
RAWUKQMJ,GYHKIVQT,21146454
QVLMOEYE,ATLDMDBO,36480432
VBYCLTYZ,ATLDMDBO,36484644
WBLJNPZQ,RJGPVEXX,619723
VBYCLTYZ,BEZYMBBT,3820042
JPBRUTWP,HXYSSRXE,4818919
WPQXWHYO,EVBVXETX,5103144
SDWAYPIK,QRKRBYJL,2958874
BEZYMBBT,RAWUKQMJ,3870437
ELQGMQWE,FTSVTTSR,598707
QSDCUCLB,ROACSLMG,2355286
DBWLZWNK,UXSPKBJR,451618
FTSVTTSR,SAAYMURU,51920
ANWUJOKX,BTMOEMEP,11195863
QSDCUCLB,JPBRUTWP,5037593
ZCELVYQU,ELQGMQWE,566348
LTOYKIML,JSLXRQOK,16462
LTOYKIML,NAQIHUKZ,34557
OGAFEHLU,OKMBFVKS,1625350
SDWAYPIK,IGDVVKUD,16462
LPHPPJUG,DEWLVASR,347256
JPBRUTWP,UGEQLMXM,215769
EVBVXETX,ZCELVYQU,137761
UGEQLMXM,VWMBASNE,126142
LSOIUSXD,WBLJNPZQ,183294
SDWAYPIK,LRVGFDFM,2927639
RCBZUSIM,FDXPMYGF,35043
UGEQLMXM,DJBLNPNC,16300
ROACSLMG,VBYCLTYZ,307752
WBLJNPZQ,BTMOEMEP,11099818
DJBLNPNC,WHPUAOID,26104
BTMOEMEP,OGAFEHLU,41109
KJNSOAHR,GKQIJYDH,5752294
WBLJNPZQ,RAWUKQMJ,3870437
WBLJNPZQ,OKMBFVKS,1623881
VUAFAIYJ,WHPUAOID,24219
LLHREMKS,KAGJCHMR,16474
ATLDMDBO,XUOIQPFL,2867986
JPBRUTWP,SDWAYPIK,5132684
DNMPSKTB,PYZMVUWD,18546
DNMPSKTB,RCBZUSIM,37718
HXYSSRXE,AXULOHBQ,88591
QRKRBYJL,RCBZUSIM,37718
QVLMOEYE,WQMVCOEM,66407
DNMPSKTB,OXKURKXR,126858
QRKRBYJL,IGDVVKUD,18546
XIIEJNEE,OKMBFVKS,1623476
OKMBFVKS,JPBRUTWP,4998664
XIFHSOWQ,XIPPENFQ,101993
UIFPPCLR,ATLDMDBO,36488752
WBLJNPZQ,XUOIQPFL,2867998
NZKBIBNU,EVBVXETX,5103144
NZKBIBNU,FWUCPMMW,18546
ELQGMQWE,UIFPPCLR,90533
UXSPKBJR,XIIEJNEE,55137
IGDVVKUD,HXYSSRXE,4819194
APQGTRMF,OKMBFVKS,1623717
VBYCLTYZ,OXKURKXR,126858
ATLDMDBO,RCBZUSIM,37718
HXYSSRXE,SUOYXCHP,35031
EVBVXETX,DJBLNPNC,16951
XIPPENFQ,DDEXPPXU,19425
KFQSHBNH,KJNSOAHR,11912038
KJNSOAHR,ZCELVYQU,137761
QVLMOEYE,AXULOHBQ,88591
SDWAYPIK,ANWUJOKX,41109
NZKBIBNU,DEWLVASR,347256
OGAFEHLU,DNMPSKTB,5374536
LPHPPJUG,NZKBIBNU,295270
OJIFIHMZ,AHMDUILJ,161702
HXYSSRXE,VWMBASNE,126130
UIFPPCLR,QRKRBYJL,2959126
RUVXNNVA,SAAYMURU,52422
BTMOEMEP,HXYSSRXE,4818514
XIIEJNEE,EVBVXETX,5104802
WBLJNPZQ,HXYSSRXE,4831784
GIKPEWTY,WBLJNPZQ,187442
PLMZALFA,QKXNTIIB,3218602
OGAFEHLU,QSDCUCLB,40081
ZKENOUDA,VUAFAIYJ,753018
BTMOEMEP,LRVGFDFM,2860533
OGAFEHLU,RCBZUSIM,36908
DJBLNPNC,AXULOHBQ,90072
RAWUKQMJ,SAHWCZNH,2162108
XMKRPGLB,BEZYMBBT,3819637
ELQGMQWE,RUVXNNVA,34557
SDWAYPIK,QJQJSWFU,132291
ROACSLMG,JPBRUTWP,4998664
OGAFEHLU,ROACSLMG,2355691
ZXERAXWP,KFQSHBNH,10510758
DBWLZWNK,FWUCPMMW,16462
NAQIHUKZ,FITUEHWN,93126
ROACSLMG,SNHYOVBM,386430
DNMPSKTB,OKMBFVKS,1623464
FRHNWLNI,QRKRBYJL,2958469
ATLDMDBO,RAWUKQMJ,3870437
CCLHWFWF,FQCLOEXA,2035441
XIFHSOWQ,MIRCVAMV,65491
KAGJCHMR,LTOYKIML,422608
NAQIHUKZ,FTSVTTSR,603272
FTSVTTSR,RUVXNNVA,34557
JPBRUTWP,BTMOEMEP,11078899
AXULOHBQ,PLMZALFA,34569
ZKENOUDA,ZCELVYQU,137356
ZKENOUDA,FTSVTTSR,598707
OKMBFVKS,WBLJNPZQ,182878
WQMVCOEM,OGAFEHLU,34569
UIFPPCLR,ELQGMQWE,566360
FDXPMYGF,PLMZALFA,34569
QSDCUCLB,IGDVVKUD,16963
LTOYKIML,DEWLVASR,346851
HCDTGMST,KEUWZRKO,333681
FRHNWLNI,RCBZUSIM,36407
JBVHSUWY,VMAQSTJE,54637
UXSPKBJR,FRHNWLNI,785494
NAQIHUKZ,RUVXNNVA,34569
FTSVTTSR,LLHREMKS,56020
QSDCUCLB,XIIEJNEE,54571
VBYCLTYZ,WBLJNPZQ,182878
DUCMGGNW,UXSPKBJR,464699
RJCAXSGH,KJNSOAHR,11912038
JPBRUTWP,VWMBASNE,125725
EVBVXETX,HXYSSRXE,4831594
UIFPPCLR,IGDVVKUD,16474
EVBVXETX,BLANHGYY,41834
LRVGFDFM,LSOIUSXD,210315
JPBRUTWP,RCBZUSIM,37718
RAWUKQMJ,AXULOHBQ,88591
RAWUKQMJ,BJALXPFS,137571
GKQIJYDH,FWUCPMMW,16462
ZCELVYQU,RJCAXSGH,4794640
XUOIQPFL,XIIEJNEE,54474
OGAFEHLU,UXSPKBJR,453909
ATLDMDBO,XIIEJNEE,54070
HXYSSRXE,WQMVCOEM,64323
BUZIIBYG,RJGPVEXX,632399
LSOIUSXD,AXULOHBQ,88199
ANWUJOKX,UXSPKBJR,453504
LRVGFDFM,HXYSSRXE,4818514
FQCLOEXA,FITUEHWN,91240
KJNSOAHR,LRVGFDFM,2860533
EVBVXETX,FQCLOEXA,2022765
ELQGMQWE,JSLXRQOK,16462
ANWUJOKX,SDWAYPIK,5145586
APQGTRMF,QVLMOEYE,1223812
KJNSOAHR,EVBVXETX,5102739
BLANHGYY,BSRMSVTC,253834
OGAFEHLU,QJQJSWFU,134177
RUVXNNVA,KFQSHBNH,10352764
AXULOHBQ,PYZMVUWD,16474
BTMOEMEP,JBVHSUWY,300444
QRKRBYJL,BSRMSVTC,250902
ATLDMDBO,ANWUJOKX,34557
PYZMVUWD,TANNMIMB,34569
BLANHGYY,OGAFEHLU,34569
ROACSLMG,BEZYMBBT,3819637
ZCELVYQU,UGEQLMXM,215364
LLHREMKS,UGEQLMXM,219336
QKXNTIIB,JSLXRQOK,16462
OGAFEHLU,VBYCLTYZ,309638
ELQGMQWE,OKMBFVKS,1636545
UXSPKBJR,OJIFIHMZ,2447526
DNMPSKTB,VWMBASNE,126130
CCLHWFWF,VWMBASNE,126130
WQMVCOEM,JPBRUTWP,4998259
BJALXPFS,SNHYOVBM,386442
UIFPPCLR,HXYSSRXE,4819599
VMAQSTJE,OGAFEHLU,41121
VMAQSTJE,STZDBITS,26895932
DBWLZWNK,WBLJNPZQ,182878
KJNSOAHR,QSDCUCLB,39406
LUENUFGA,TANNMIMB,34557
VBYCLTYZ,DNMPSKTB,5322459
QVLMOEYE,WBLJNPZQ,183282
LRVGFDFM,VWMBASNE,126130
LRVGFDFM,UXSPKBJR,452023
XUOIQPFL,VWMBASNE,126130
IGDVVKUD,SDWAYPIK,5132958
UXSPKBJR,RAWUKQMJ,3870437
WHPUAOID,LRVGFDFM,2940889
ATLDMDBO,AXULOHBQ,88187
RJGPVEXX,FCYBOAXC,112885072
RUVXNNVA,GKQIJYDH,5631252
DBWLZWNK,LSOIUSXD,209910
XIIEJNEE,SDWAYPIK,5147422
ATLDMDBO,APQGTRMF,51871
SDWAYPIK,VWMBASNE,126130
DNMPSKTB,VBYCLTYZ,307752
OKMBFVKS,VWMBASNE,126130
LRVGFDFM,VBYCLTYZ,307752
XUOIQPFL,UXSPKBJR,452023
GYHKIVQT,UIFPPCLR,90533
BTMOEMEP,VBYCLTYZ,307752
RCBZUSIM,SAHWCZNH,2162360
LRVGFDFM,JPBRUTWP,4998664
FCYBOAXC,WBLJNPZQ,183282
DEWLVASR,ZGJXVMNI,2869192
SDWAYPIK,OXKURKXR,129132
RUVXNNVA,LLHREMKS,57906
FQCLOEXA,ZKENOUDA,329782
JPBRUTWP,OGAFEHLU,34557
DEWLVASR,WPQXWHYO,10436219
DJBLNPNC,BLANHGYY,41636
LLHREMKS,ZXERAXWP,51920
FRHNWLNI,VBYCLTYZ,307752
PLMZALFA,JERHKLYW,31354
KJNSOAHR,FCYBOAXC,112345760
BJALXPFS,QVLMOEYE,1223812
UGEQLMXM,HXYSSRXE,4819109
LSOIUSXD,XUOIQPFL,2867998
QVLMOEYE,IGDVVKUD,18546
WQMVCOEM,FDXPMYGF,35043
OXKURKXR,DJBLNPNC,16300
UXSPKBJR,XUOIQPFL,2867986
HXYSSRXE,ATLDMDBO,36463624
ZKENOUDA,ZGJXVMNI,2869192
BUZIIBYG,BTMOEMEP,11863454
BSRMSVTC,QSDCUCLB,39406
JPBRUTWP,LSOIUSXD,212589
JSLXRQOK,KJNSOAHR,11976890
LRVGFDFM,DJBLNPNC,16288
HXYSSRXE,VMAQSTJE,53368
JPBRUTWP,ANWUJOKX,34557
IGDVVKUD,WQMVCOEM,64335
VBYCLTYZ,HXYSSRXE,4818514
UIFPPCLR,APQGTRMF,51276
JBVHSUWY,SDWAYPIK,5132278
GYHKIVQT,JBVHSUWY,300849
BEZYMBBT,UIFPPCLR,90533
ZCELVYQU,ZXERAXWP,51920
AHMDUILJ,RAWUKQMJ,3870044
JPBRUTWP,OXKURKXR,126858
STZDBITS,LTOYKIML,425275
QJQJSWFU,VWMBASNE,126142
BSRMSVTC,TANNMIMB,34557
ZCELVYQU,FWUCPMMW,16462
UXSPKBJR,VBYCLTYZ,307752
KJNSOAHR,KFQSHBNH,10617000
FQCLOEXA,NZKBIBNU,295270
GKQIJYDH,KFQSHBNH,10617000
GYHKIVQT,BSRMSVTC,251307
GYHKIVQT,VWMBASNE,126130
XUOIQPFL,VBYCLTYZ,307752
DNMPSKTB,WBLJNPZQ,183282
OGAFEHLU,OXKURKXR,128743
RJCAXSGH,DEWLVASR,346851
OKMBFVKS,ANWUJOKX,34557
APQGTRMF,QRKRBYJL,2959126
VBYCLTYZ,BJALXPFS,137571
VUAFAIYJ,ZCELVYQU,137761
TGOELCAG,LUENUFGA,3926478
DJBLNPNC,FDXPMYGF,35043
XIIEJNEE,DBWLZWNK,177661
RJCAXSGH,AANGBULD,320149
KFQSHBNH,ZXERAXWP,51920
VBYCLTYZ,FRHNWLNI,785494
DBWLZWNK,AXULOHBQ,88591
JPBRUTWP,PYZMVUWD,16462
AXULOHBQ,DNMPSKTB,5336037
VMAQSTJE,OJIFIHMZ,2447538
VBYCLTYZ,FDXPMYGF,35031
NZKBIBNU,XIIEJNEE,54070
OXKURKXR,BEZYMBBT,3832974
NZKBIBNU,ZKENOUDA,329782
FDXPMYGF,SUOYXCHP,35043
DUCMGGNW,KEUWZRKO,333669
FTSVTTSR,FQCLOEXA,2022765
AHMDUILJ,APQGTRMF,51276
VBYCLTYZ,ANWUJOKX,35220
LPHPPJUG,ZKENOUDA,329782
JBVHSUWY,RUVXNNVA,34557
QSDCUCLB,DDEXPPXU,19915
GIKPEWTY,LLHREMKS,57906
TANNMIMB,PYZMVUWD,16963
HCDTGMST,LUENUFGA,3926832
OGAFEHLU,XIIEJNEE,55955
APQGTRMF,DUCMGGNW,981569
GYHKIVQT,LPHPPJUG,1281403
KEUWZRKO,VWMBASNE,126130
SAHWCZNH,WPQXWHYO,10442197
JBVHSUWY,FTSVTTSR,601398
XIPPENFQ,MIRCVAMV,65658
RCBZUSIM,AXULOHBQ,88844
EVBVXETX,KEUWZRKO,320993
HCDTGMST,STZDBITS,26281596
HCDTGMST,XIFHSOWQ,93156
DJBLNPNC,BSRMSVTC,255467
BUZIIBYG,FWUCPMMW,16462
ROACSLMG,HXYSSRXE,4818514
ZGJXVMNI,VUAFAIYJ,753018
UXSPKBJR,RCBZUSIM,36407
OKMBFVKS,RCBZUSIM,36407
SAAYMURU,SUOYXCHP,35705
UXSPKBJR,ANWUJOKX,34557
AXULOHBQ,HXYSSRXE,4819350
MBSBZBXA,HCDTGMST,158153
JBVHSUWY,APQGTRMF,51264
UXSPKBJR,HXYSSRXE,4818514
BEZYMBBT,HXYSSRXE,4818514
QVLMOEYE,XUOIQPFL,2867986
EVBVXETX,ATLDMDBO,36495268
BTMOEMEP,FDXPMYGF,35031
OJIFIHMZ,STZDBITS,26816984
TANNMIMB,JBVHSUWY,302734
OGAFEHLU,GYHKIVQT,21715772
FWUCPMMW,AXULOHBQ,88689
