leading_item_id,following_item_id,value
JERHKLYW,JBVHSUWY,280646
VBYCLTYZ,RAWUKQMJ,3718939
EVBVXETX,BJALXPFS,139928
XUOIQPFL,SDWAYPIK,5314324
HXYSSRXE,UGEQLMXM,124564
AANGBULD,WPQXWHYO,11851114
KEUWZRKO,XIFHSOWQ,50775
ATLDMDBO,UXSPKBJR,371598
WHPUAOID,LTOYKIML,320343
OKMBFVKS,FDXPMYGF,1543
SDWAYPIK,LUENUFGA,3675457
GYHKIVQT,ZXERAXWP,18474
BTMOEMEP,WBLJNPZQ,157633
RCBZUSIM,BUZIIBYG,14019880
JPBRUTWP,WBLJNPZQ,162424
SUOYXCHP,OXKURKXR,89652
RAWUKQMJ,BSRMSVTC,165650
QVLMOEYE,LSOIUSXD,71231
LUENUFGA,WPQXWHYO,11945967
XUOIQPFL,DBWLZWNK,112348
FQCLOEXA,ZXERAXWP,17874
VBYCLTYZ,TGOELCAG,126564
AXULOHBQ,IGDVVKUD,6088
WBLJNPZQ,AXULOHBQ,72321
LRVGFDFM,DNMPSKTB,4966250
HXYSSRXE,VWMBASNE,103211
RAWUKQMJ,KEUWZRKO,303020
JBVHSUWY,RJCAXSGH,5010134
BEZYMBBT,DBWLZWNK,114665
DUCMGGNW,WHPUAOID,17439
XMKRPGLB,OXKURKXR,90312
DBWLZWNK,ANWUJOKX,1
FRHNWLNI,BTMOEMEP,9179147
KAGJCHMR,QRKRBYJL,2537170
GKQIJYDH,XIFHSOWQ,51988
ZGJXVMNI,KJNSOAHR,12442579
ROACSLMG,JPBRUTWP,5540479
CCLHWFWF,ATLDMDBO,40169708
NAQIHUKZ,UGEQLMXM,135290
ZXERAXWP,HCDTGMST,29365
APQGTRMF,VBYCLTYZ,314123
UGEQLMXM,QRKRBYJL,2534979
UGEQLMXM,OKMBFVKS,1767175
JBVHSUWY,KFQSHBNH,9357959
APQGTRMF,ZXERAXWP,17731
LTOYKIML,ZCELVYQU,60550
QJQJSWFU,BEZYMBBT,3194796
HCDTGMST,RJGPVEXX,572069
XIFHSOWQ,ZGJXVMNI,2595801
RCBZUSIM,BJALXPFS,135928
EVBVXETX,KJNSOAHR,12262548
RJGPVEXX,DEWLVASR,327494
ZGJXVMNI,XUOIQPFL,2545716
LUENUFGA,OXKURKXR,93565
RAWUKQMJ,DNMPSKTB,4885079
APQGTRMF,WQMVCOEM,11743
GYHKIVQT,EVBVXETX,5196358
ZKENOUDA,FTSVTTSR,164140
ZXERAXWP,ZKENOUDA,312507
ZCELVYQU,APQGTRMF,18479
RJGPVEXX,WPQXWHYO,11741050
PYZMVUWD,AXULOHBQ,70789
GIKPEWTY,QSDCUCLB,2
ATLDMDBO,LUENUFGA,3649836
RAWUKQMJ,AXULOHBQ,73194
LPHPPJUG,APQGTRMF,17948
PYZMVUWD,JBVHSUWY,289456
YSYHGLQK,NZKBIBNU,184865
UGEQLMXM,FITUEHWN,58264
ZGJXVMNI,ATLDMDBO,41550162
RJGPVEXX,ELQGMQWE,481585
RUVXNNVA,QSDCUCLB,2
XIFHSOWQ,RJGPVEXX,573388
UGEQLMXM,KAGJCHMR,3178
BEZYMBBT,VBYCLTYZ,320651
SDWAYPIK,DNMPSKTB,5004041
QRKRBYJL,LUENUFGA,3691890
OKMBFVKS,XUOIQPFL,2426194
APQGTRMF,KFQSHBNH,8965886
WBLJNPZQ,DUCMGGNW,598356
EVBVXETX,DNMPSKTB,4973379
LRVGFDFM,ATLDMDBO,41373929
XUOIQPFL,ZXERAXWP,18614
HCDTGMST,FQCLOEXA,1838341
WBLJNPZQ,BTMOEMEP,9189959
VMAQSTJE,MIRCVAMV,12242
DBWLZWNK,DUCMGGNW,618279
VBYCLTYZ,ZXERAXWP,17998
PYZMVUWD,QJQJSWFU,113156
VUAFAIYJ,RJCAXSGH,4869532
ATLDMDBO,BSRMSVTC,168475
LRVGFDFM,AXULOHBQ,69623
RUVXNNVA,VUAFAIYJ,656765
OGAFEHLU,BEZYMBBT,3325954
WQMVCOEM,HXYSSRXE,4602698
DBWLZWNK,XUOIQPFL,2424963
KJNSOAHR,AXULOHBQ,66750
QJQJSWFU,WQMVCOEM,11254
GYHKIVQT,ELQGMQWE,501466
LPHPPJUG,FITUEHWN,52639
FITUEHWN,XMKRPGLB,857870
BLANHGYY,XIFHSOWQ,51506
EVBVXETX,KEUWZRKO,300414
DNMPSKTB,VMAQSTJE,18484
HXYSSRXE,OKMBFVKS,1745093
BTMOEMEP,RAWUKQMJ,3645033
OXKURKXR,ATLDMDBO,41060658
QVLMOEYE,BEZYMBBT,3152714
UGEQLMXM,ZXERAXWP,18395
ZGJXVMNI,OGAFEHLU,2
UGEQLMXM,FQCLOEXA,1885281
APQGTRMF,LLHREMKS,42430
WHPUAOID,WBLJNPZQ,161111
FQCLOEXA,WPQXWHYO,11974858
BJALXPFS,XIFHSOWQ,50731
LLHREMKS,FQCLOEXA,1836576
XUOIQPFL,APQGTRMF,19403
QVLMOEYE,VWMBASNE,104224
AANGBULD,UIFPPCLR,45244
ATLDMDBO,APQGTRMF,18006
TGOELCAG,DNMPSKTB,5058745
KEUWZRKO,DEWLVASR,330462
RCBZUSIM,BSRMSVTC,162452
BTMOEMEP,BSRMSVTC,163905
RJGPVEXX,APQGTRMF,19924
DUCMGGNW,IGDVVKUD,6473
RCBZUSIM,ZKENOUDA,318687
UIFPPCLR,BEZYMBBT,3171318
RCBZUSIM,LPHPPJUG,1286027
PYZMVUWD,LPHPPJUG,1270546
SAAYMURU,ZXERAXWP,17717
SUOYXCHP,SAHWCZNH,2002709
LUENUFGA,UXSPKBJR,358696
VBYCLTYZ,EVBVXETX,5203892
LUENUFGA,SAHWCZNH,2100535
AXULOHBQ,VUAFAIYJ,679633
ZCELVYQU,QJQJSWFU,112118
DNMPSKTB,VWMBASNE,104719
ATLDMDBO,ANWUJOKX,2
LSOIUSXD,UXSPKBJR,357504
MIRCVAMV,UGEQLMXM,126547
EVBVXETX,WPQXWHYO,11758497
ATLDMDBO,DBWLZWNK,107631
UIFPPCLR,VBYCLTYZ,332283
LSOIUSXD,VWMBASNE,104614
PYZMVUWD,XUOIQPFL,2459568
EVBVXETX,QRKRBYJL,2499180
OGAFEHLU,OXKURKXR,93075
DEWLVASR,DDEXPPXU,9614
KJNSOAHR,FWUCPMMW,2473
WBLJNPZQ,HCDTGMST,30514
FQCLOEXA,HXYSSRXE,4770713
PLMZALFA,OXKURKXR,87810
ANWUJOKX,OGAFEHLU,2
XIFHSOWQ,LUENUFGA,3656752
JPBRUTWP,SAHWCZNH,2009948
AANGBULD,KJNSOAHR,12031583
APQGTRMF,RJCAXSGH,4786937
RCBZUSIM,OXKURKXR,94478
VWMBASNE,ZKENOUDA,317773
FTSVTTSR,NZKBIBNU,188805
LRVGFDFM,PYZMVUWD,1211
LUENUFGA,UIFPPCLR,45139
OXKURKXR,DBWLZWNK,110636
UIFPPCLR,WPQXWHYO,11680309
UIFPPCLR,XIIEJNEE,17800
FRHNWLNI,UGEQLMXM,122862
BTMOEMEP,BEZYMBBT,3119551
DBWLZWNK,FTSVTTSR,164650
HCDTGMST,NZKBIBNU,194283
ROACSLMG,BSRMSVTC,165375
DEWLVASR,NZKBIBNU,187869
KJNSOAHR,OXKURKXR,90389
GYHKIVQT,VBYCLTYZ,314367
PLMZALFA,RAWUKQMJ,3675359
XIFHSOWQ,UXSPKBJR,360169
BEZYMBBT,HCDTGMST,42499
TGOELCAG,UGEQLMXM,131364
ATLDMDBO,OKMBFVKS,1738884
ZKENOUDA,WHPUAOID,17254
QRKRBYJL,XIFHSOWQ,53441
QRKRBYJL,ZXERAXWP,18027
AHMDUILJ,KAGJCHMR,3095
ZCELVYQU,FITUEHWN,53781
OXKURKXR,APQGTRMF,19159
UXSPKBJR,JPBRUTWP,5412105
KEUWZRKO,JPBRUTWP,5700357
CCLHWFWF,JERHKLYW,11988
HXYSSRXE,BSRMSVTC,163955
GYHKIVQT,SAHWCZNH,1996880
OXKURKXR,FITUEHWN,55169
FQCLOEXA,EVBVXETX,4992256
VBYCLTYZ,WBLJNPZQ,160536
RJGPVEXX,ZKENOUDA,309524
HCDTGMST,ZGJXVMNI,2607148
DNMPSKTB,FTSVTTSR,167968
DEWLVASR,ZKENOUDA,311940
FQCLOEXA,XIFHSOWQ,55367
UGEQLMXM,LPHPPJUG,1318697
LUENUFGA,EVBVXETX,5087102
FQCLOEXA,FRHNWLNI,869401
LLHREMKS,PYZMVUWD,1184
SAHWCZNH,WPQXWHYO,12224761
SDWAYPIK,GYHKIVQT,16427909
PYZMVUWD,OKMBFVKS,1766688
JPBRUTWP,VUAFAIYJ,645592
WBLJNPZQ,EVBVXETX,5028497
UIFPPCLR,SNHYOVBM,263061
RCBZUSIM,BTMOEMEP,9131895
SAHWCZNH,WQMVCOEM,11889
AHMDUILJ,BJALXPFS,135466
QJQJSWFU,LRVGFDFM,6183617
ZKENOUDA,OKMBFVKS,1845984
LSOIUSXD,XUOIQPFL,2414693
QVLMOEYE,WHPUAOID,18149
BEZYMBBT,HXYSSRXE,4643535
KAGJCHMR,ZCELVYQU,60876
LSOIUSXD,LUENUFGA,3653259
VWMBASNE,LSOIUSXD,71198
BTMOEMEP,RCBZUSIM,6137
GKQIJYDH,QJQJSWFU,116125
AANGBULD,ZXERAXWP,18500
BUZIIBYG,ZXERAXWP,16502
UIFPPCLR,AXULOHBQ,68141
KAGJCHMR,FITUEHWN,54600
JBVHSUWY,FQCLOEXA,1816474
DBWLZWNK,OKMBFVKS,1737506
QRKRBYJL,WBLJNPZQ,166911
KFQSHBNH,RJCAXSGH,4719076
BTMOEMEP,EVBVXETX,5242258
ATLDMDBO,UGEQLMXM,130713
MBSBZBXA,DEWLVASR,328199
UIFPPCLR,KFQSHBNH,9034171
LSOIUSXD,ZKENOUDA,317104
KAGJCHMR,FCYBOAXC,101775847
EVBVXETX,FRHNWLNI,874493
FDXPMYGF,ANWUJOKX,1
FITUEHWN,OGAFEHLU,2
KAGJCHMR,WBLJNPZQ,161388
SDWAYPIK,VWMBASNE,103114
KJNSOAHR,ZXERAXWP,16862
OJIFIHMZ,QKXNTIIB,1460057
EVBVXETX,JSLXRQOK,1826
HXYSSRXE,DDEXPPXU,10161
FCYBOAXC,PYZMVUWD,1207
DBWLZWNK,ZXERAXWP,17255
AANGBULD,FITUEHWN,58746
JPBRUTWP,ATLDMDBO,40248757
NZKBIBNU,LLHREMKS,39908
OGAFEHLU,ATLDMDBO,41336370
DNMPSKTB,LUENUFGA,3644123
UIFPPCLR,RJCAXSGH,4830552
LSOIUSXD,XIFHSOWQ,50593
RJGPVEXX,FCYBOAXC,101920275
DBWLZWNK,QRKRBYJL,2516566
WPQXWHYO,GKQIJYDH,4698834
JBVHSUWY,QVLMOEYE,1016704
GYHKIVQT,FDXPMYGF,1553
QVLMOEYE,QJQJSWFU,112466
RCBZUSIM,RJGPVEXX,573257
FRHNWLNI,DNMPSKTB,4921003
XIPPENFQ,NZKBIBNU,190448
VMAQSTJE,KEUWZRKO,302042
BJALXPFS,GYHKIVQT,16308679
UIFPPCLR,RAWUKQMJ,3707671
RUVXNNVA,AHMDUILJ,85833
ELQGMQWE,KFQSHBNH,8978604
QKXNTIIB,OGAFEHLU,2
DEWLVASR,WPQXWHYO,11670169
FCYBOAXC,BTMOEMEP,9146765
BSRMSVTC,OXKURKXR,91011
OKMBFVKS,QJQJSWFU,111048
NZKBIBNU,ZCELVYQU,62828
UQYUIVVR,AHMDUILJ,87296
UIFPPCLR,LPHPPJUG,1289933
XIFHSOWQ,WBLJNPZQ,166660
XUOIQPFL,UGEQLMXM,128824
APQGTRMF,XUOIQPFL,2518349
KAGJCHMR,ZKENOUDA,309053
FQCLOEXA,IGDVVKUD,6224
UGEQLMXM,BSRMSVTC,163618
LUENUFGA,LPHPPJUG,1262683
ATLDMDBO,LSOIUSXD,71203
DBWLZWNK,JPBRUTWP,5411749
AHMDUILJ,XIIEJNEE,17650
YSYHGLQK,RJGPVEXX,573181
WPQXWHYO,XIIEJNEE,17798
UQYUIVVR,UIFPPCLR,46388
VBYCLTYZ,OGAFEHLU,2
LUENUFGA,WBLJNPZQ,164387
ANWUJOKX,ZGJXVMNI,2582950
FCYBOAXC,BLANHGYY,8987
ATLDMDBO,FTSVTTSR,168933
JERHKLYW,RJCAXSGH,4734637
SDWAYPIK,TANNMIMB,2
SDWAYPIK,DUCMGGNW,621179
UIFPPCLR,LLHREMKS,39588
OKMBFVKS,AANGBULD,315362
ZKENOUDA,FITUEHWN,52778
HCDTGMST,WBLJNPZQ,167132
RCBZUSIM,GYHKIVQT,16593554
YSYHGLQK,AANGBULD,315210
UGEQLMXM,SDWAYPIK,5285823
LPHPPJUG,FQCLOEXA,1783841
WPQXWHYO,ZGJXVMNI,2683652
XUOIQPFL,QRKRBYJL,2520604
FRHNWLNI,ZKENOUDA,322627
BJALXPFS,FITUEHWN,57626
GKQIJYDH,DJBLNPNC,221
VBYCLTYZ,WQMVCOEM,11012
SDWAYPIK,ATLDMDBO,40830610
ROACSLMG,RJGPVEXX,565676
FRHNWLNI,GYHKIVQT,15967243
UGEQLMXM,DNMPSKTB,4987381
KJNSOAHR,EVBVXETX,4934062
LRVGFDFM,APQGTRMF,16959
DNMPSKTB,OXKURKXR,93646
WBLJNPZQ,XIPPENFQ,65747
RAWUKQMJ,FDXPMYGF,1745
VBYCLTYZ,SAHWCZNH,1998825
JPBRUTWP,KJNSOAHR,12293792
AXULOHBQ,SAHWCZNH,2027959
PYZMVUWD,VWMBASNE,107509
UXSPKBJR,RAWUKQMJ,3741894
WQMVCOEM,SUOYXCHP,294
FQCLOEXA,KEUWZRKO,303126
LPHPPJUG,ZKENOUDA,308226
VWMBASNE,QSDCUCLB,3
BSRMSVTC,XUOIQPFL,2421315
UIFPPCLR,WQMVCOEM,11622
GYHKIVQT,QRKRBYJL,2406920
OJIFIHMZ,XIIEJNEE,18444
LSOIUSXD,ATLDMDBO,42049257
RUVXNNVA,QRKRBYJL,2502842
VBYCLTYZ,FQCLOEXA,1838324
YSYHGLQK,SDWAYPIK,5219256
TGOELCAG,JERHKLYW,11852
BUZIIBYG,STZDBITS,21775551
XIPPENFQ,ZKENOUDA,310412
OGAFEHLU,TGOELCAG,122656
UGEQLMXM,LSOIUSXD,70332
BSRMSVTC,XIFHSOWQ,50519
MIRCVAMV,ZKENOUDA,305620
QKXNTIIB,UIFPPCLR,47911
RCBZUSIM,LUENUFGA,3668281
BTMOEMEP,JPBRUTWP,5475564
FDXPMYGF,XUOIQPFL,2435459
FCYBOAXC,PLMZALFA,1
DBWLZWNK,HXYSSRXE,4819572
SUOYXCHP,UIFPPCLR,47676
JBVHSUWY,OGAFEHLU,2
WBLJNPZQ,WPQXWHYO,11926468
KJNSOAHR,KAGJCHMR,3270
XIIEJNEE,OJIFIHMZ,2459471
PLMZALFA,AXULOHBQ,72110
LSOIUSXD,KEUWZRKO,296703
LPHPPJUG,VMAQSTJE,20091
XUOIQPFL,JPBRUTWP,5466088
BEZYMBBT,OKMBFVKS,1758908
HXYSSRXE,XIFHSOWQ,53304
ZKENOUDA,JPBRUTWP,5726464
UXSPKBJR,AANGBULD,312750
ATLDMDBO,KJNSOAHR,12601102
ZXERAXWP,KEUWZRKO,300402
LLHREMKS,GYHKIVQT,16404291
DJBLNPNC,BLANHGYY,9102
WPQXWHYO,APQGTRMF,17714
XIPPENFQ,UGEQLMXM,127451
QSDCUCLB,QJQJSWFU,108362
WBLJNPZQ,BJALXPFS,135302
RJGPVEXX,LUENUFGA,3675529
FTSVTTSR,XIPPENFQ,65429
OGAFEHLU,UIFPPCLR,47179
SDWAYPIK,JBVHSUWY,281301
VBYCLTYZ,WPQXWHYO,12156760
ANWUJOKX,ZKENOUDA,317073
RCBZUSIM,GIKPEWTY,2
HXYSSRXE,KEUWZRKO,298226
JERHKLYW,KFQSHBNH,9028219
FQCLOEXA,VMAQSTJE,18389
VUAFAIYJ,KFQSHBNH,9092942
FQCLOEXA,FDXPMYGF,1677
YSYHGLQK,RAWUKQMJ,3687784
STZDBITS,AHMDUILJ,87862
FRHNWLNI,PYZMVUWD,1226
GKQIJYDH,KFQSHBNH,9053653
GKQIJYDH,LLHREMKS,40931
UIFPPCLR,KJNSOAHR,12250778
UQYUIVVR,ZXERAXWP,16941
WPQXWHYO,FRHNWLNI,856930
ATLDMDBO,OGAFEHLU,2
RJGPVEXX,ZXERAXWP,17445
GIKPEWTY,DNMPSKTB,4836458
VUAFAIYJ,CCLHWFWF,12989120
WBLJNPZQ,QRKRBYJL,2520743
JPBRUTWP,JERHKLYW,10983
BEZYMBBT,OXKURKXR,93415
DBWLZWNK,DNMPSKTB,4986499
ROACSLMG,KEUWZRKO,292415
JBVHSUWY,QJQJSWFU,115905
SNHYOVBM,LPHPPJUG,1273864
YSYHGLQK,ZGJXVMNI,2572582
WBLJNPZQ,VUAFAIYJ,662000
KEUWZRKO,UGEQLMXM,130179
XUOIQPFL,LRVGFDFM,6160511
PYZMVUWD,FWUCPMMW,2387
AHMDUILJ,YSYHGLQK,1975
RCBZUSIM,NZKBIBNU,191234
QVLMOEYE,PLMZALFA,1
BEZYMBBT,LPHPPJUG,1330203
GKQIJYDH,APQGTRMF,17674
ZKENOUDA,ZGJXVMNI,2574224
ELQGMQWE,XUOIQPFL,2471535
QVLMOEYE,EVBVXETX,5229064
OGAFEHLU,KFQSHBNH,8855511
APQGTRMF,QJQJSWFU,113137
UIFPPCLR,TGOELCAG,131086
UXSPKBJR,DNMPSKTB,4956847
JPBRUTWP,KEUWZRKO,289363
BUZIIBYG,DJBLNPNC,217
VUAFAIYJ,ROACSLMG,1988043
KEUWZRKO,ZGJXVMNI,2574075
KJNSOAHR,LUENUFGA,3724323
QRKRBYJL,RCBZUSIM,6451
BJALXPFS,VWMBASNE,99426
NAQIHUKZ,ZXERAXWP,18093
ZKENOUDA,WBLJNPZQ,169179
ELQGMQWE,ZKENOUDA,311153
RJGPVEXX,UGEQLMXM,129982
XUOIQPFL,AXULOHBQ,74070
UXSPKBJR,XIFHSOWQ,51891
TGOELCAG,ROACSLMG,1979602
MBSBZBXA,AANGBULD,312567
ZGJXVMNI,FCYBOAXC,101974861
HXYSSRXE,FQCLOEXA,1870416
ZCELVYQU,LRVGFDFM,6222554
WBLJNPZQ,PLMZALFA,3
SDWAYPIK,OGAFEHLU,2
XIPPENFQ,EVBVXETX,4935156
QVLMOEYE,SDWAYPIK,5293317
RUVXNNVA,IGDVVKUD,5398
WQMVCOEM,FITUEHWN,54268
UGEQLMXM,EVBVXETX,5172153
FQCLOEXA,SAHWCZNH,2083272
NZKBIBNU,OKMBFVKS,1773647
UIFPPCLR,FQCLOEXA,1882404
FWUCPMMW,XIPPENFQ,65362
DBWLZWNK,WQMVCOEM,11177
WHPUAOID,LRVGFDFM,6183921
WBLJNPZQ,ZXERAXWP,18820
SAHWCZNH,QRKRBYJL,2513808
DBWLZWNK,VBYCLTYZ,323536
JSLXRQOK,XIFHSOWQ,55290
HXYSSRXE,RAWUKQMJ,3654630
VWMBASNE,RAWUKQMJ,3649217
PYZMVUWD,UGEQLMXM,120534
RUVXNNVA,QKXNTIIB,1460006
LPHPPJUG,ZXERAXWP,17572
AXULOHBQ,EVBVXETX,5184575
WBLJNPZQ,FWUCPMMW,2520
UGEQLMXM,RAWUKQMJ,3729877
BLANHGYY,WHPUAOID,17184
KEUWZRKO,EVBVXETX,4928862
WHPUAOID,APQGTRMF,18433
AXULOHBQ,ATLDMDBO,41735346
ATLDMDBO,RJGPVEXX,586872
XIFHSOWQ,BTMOEMEP,9206549
KEUWZRKO,FRHNWLNI,866681
OKMBFVKS,WBLJNPZQ,159258
DNMPSKTB,FRHNWLNI,878653
ROACSLMG,TGOELCAG,120746
QJQJSWFU,ATLDMDBO,40313522
HXYSSRXE,DEWLVASR,342916
YSYHGLQK,ELQGMQWE,478969
SDWAYPIK,XUOIQPFL,2437194
FWUCPMMW,FTSVTTSR,168497
VMAQSTJE,DJBLNPNC,218
RAWUKQMJ,RJGPVEXX,597546
VMAQSTJE,SNHYOVBM,248893
QKXNTIIB,TGOELCAG,120196
FDXPMYGF,AANGBULD,315410
YSYHGLQK,DEWLVASR,337271
VWMBASNE,FITUEHWN,56594
SUOYXCHP,QVLMOEYE,1014207
VMAQSTJE,ZXERAXWP,17958
BLANHGYY,UXSPKBJR,356467
FRHNWLNI,ATLDMDBO,40630060
ZKENOUDA,FQCLOEXA,1789785
ROACSLMG,HXYSSRXE,4816470
CCLHWFWF,VWMBASNE,104090
PLMZALFA,LUENUFGA,3687534
LLHREMKS,UGEQLMXM,123341
FRHNWLNI,AXULOHBQ,70292
QVLMOEYE,RCBZUSIM,6685
IGDVVKUD,YSYHGLQK,2047
FTSVTTSR,ELQGMQWE,475655
FDXPMYGF,KJNSOAHR,12062100
AANGBULD,ELQGMQWE,482367
NZKBIBNU,DJBLNPNC,217
JBVHSUWY,WPQXWHYO,11797465
OGAFEHLU,PYZMVUWD,1258
WPQXWHYO,ZCELVYQU,62260
VMAQSTJE,BSRMSVTC,159532
ROACSLMG,ZXERAXWP,17315
OKMBFVKS,FTSVTTSR,163563
ELQGMQWE,PYZMVUWD,1170
FQCLOEXA,YSYHGLQK,1998
HXYSSRXE,LUENUFGA,3651159
VUAFAIYJ,ATLDMDBO,40734277
JERHKLYW,APQGTRMF,19097
BSRMSVTC,BEZYMBBT,3173461
DNMPSKTB,BSRMSVTC,164335
LSOIUSXD,SAHWCZNH,1994344
JERHKLYW,JPBRUTWP,5413080
NZKBIBNU,LUENUFGA,3794478
ATLDMDBO,VBYCLTYZ,318935
HXYSSRXE,PLMZALFA,2
QJQJSWFU,FCYBOAXC,103060813
RCBZUSIM,SAHWCZNH,1980430
BTMOEMEP,VMAQSTJE,17589
FRHNWLNI,QRKRBYJL,2490454
QVLMOEYE,FTSVTTSR,173838
ZGJXVMNI,DEWLVASR,341658
SAAYMURU,XUOIQPFL,2380525
VWMBASNE,UGEQLMXM,126529
WBLJNPZQ,UIFPPCLR,46937
XIFHSOWQ,KJNSOAHR,12132643
DBWLZWNK,FQCLOEXA,1900441
LPHPPJUG,LUENUFGA,3810319
VUAFAIYJ,DBWLZWNK,109285
FCYBOAXC,VUAFAIYJ,688427
HCDTGMST,EVBVXETX,5025262
AHMDUILJ,VMAQSTJE,18082
JPBRUTWP,ELQGMQWE,496902
VWMBASNE,STZDBITS,22408969
OKMBFVKS,GYHKIVQT,16225192
RAWUKQMJ,PLMZALFA,2
LTOYKIML,APQGTRMF,18771
DEWLVASR,FITUEHWN,52640
KEUWZRKO,QRKRBYJL,2538722
RJGPVEXX,VBYCLTYZ,316181
BSRMSVTC,DEWLVASR,332091
NAQIHUKZ,XIPPENFQ,63135
OKMBFVKS,ZGJXVMNI,2584944
QRKRBYJL,SAHWCZNH,1982560
