leading_item_id,following_item_id,value
XUOIQPFL,OGAFEHLU,46486
XUOIQPFL,LRVGFDFM,4889340
LPHPPJUG,DDEXPPXU,35320
TANNMIMB,VWMBASNE,109806
KFQSHBNH,RJCAXSGH,4750929
BSRMSVTC,OGAFEHLU,31386
UGEQLMXM,LSOIUSXD,211389
VMAQSTJE,PYZMVUWD,19657
QJQJSWFU,SDWAYPIK,4981847
BSRMSVTC,UIFPPCLR,85519
XIIEJNEE,ROACSLMG,2365468
BSRMSVTC,JBVHSUWY,322505
HXYSSRXE,RAWUKQMJ,3960102
LRVGFDFM,XUOIQPFL,2802373
HXYSSRXE,JPBRUTWP,5605893
OXKURKXR,LTOYKIML,405126
VBYCLTYZ,APQGTRMF,40167
UIFPPCLR,ANWUJOKX,31203
AXULOHBQ,BJALXPFS,139998
APQGTRMF,JPBRUTWP,5675007
QSDCUCLB,OGAFEHLU,31001
KFQSHBNH,ELQGMQWE,578519
RJCAXSGH,ELQGMQWE,578519
RJCAXSGH,KFQSHBNH,9366968
UGEQLMXM,QVLMOEYE,1187653
VBYCLTYZ,BLANHGYY,44342
RJGPVEXX,AANGBULD,347534
BSRMSVTC,XIFHSOWQ,86922
EVBVXETX,IGDVVKUD,22373
SAHWCZNH,XIFHSOWQ,87224
BTMOEMEP,ANWUJOKX,46486
LRVGFDFM,UGEQLMXM,218965
ELQGMQWE,RJCAXSGH,4755095
UGEQLMXM,BTMOEMEP,12607606
LUENUFGA,SAHWCZNH,2087182
XIIEJNEE,BUZIIBYG,15907189
QVLMOEYE,RCBZUSIM,33056
BEZYMBBT,DBWLZWNK,170222
EVBVXETX,KJNSOAHR,20831582
OGAFEHLU,LRVGFDFM,4794887
BJALXPFS,DNMPSKTB,5144604
BTMOEMEP,UGEQLMXM,219166
LRVGFDFM,IGDVVKUD,22171
UIFPPCLR,VBYCLTYZ,357296
BTMOEMEP,RAWUKQMJ,3960339
QSDCUCLB,LRVGFDFM,4740023
BSRMSVTC,VMAQSTJE,52145
LTOYKIML,VUAFAIYJ,853853
VUAFAIYJ,KFQSHBNH,9405764
ROACSLMG,IGDVVKUD,21923
WBLJNPZQ,PLMZALFA,31386
GKQIJYDH,RJCAXSGH,4751368
OGAFEHLU,FCYBOAXC,109648228
ATLDMDBO,UXSPKBJR,449567
FITUEHWN,SAAYMURU,43605
ANWUJOKX,WQMVCOEM,68935
FDXPMYGF,HXYSSRXE,4903270
GKQIJYDH,ZXERAXWP,62858
GYHKIVQT,RCBZUSIM,32857
UGEQLMXM,SDWAYPIK,4981847
RCBZUSIM,ATLDMDBO,32777198
TGOELCAG,KEUWZRKO,330772
FDXPMYGF,BSRMSVTC,282559
JSLXRQOK,NAQIHUKZ,29502
UGEQLMXM,IGDVVKUD,21095
BLANHGYY,AXULOHBQ,98869
BLANHGYY,FDXPMYGF,36090
ZKENOUDA,AANGBULD,348494
OKMBFVKS,UIFPPCLR,87220
JPBRUTWP,APQGTRMF,40552
ATLDMDBO,VBYCLTYZ,353313
DBWLZWNK,APQGTRMF,38851
QRKRBYJL,UIFPPCLR,87220
QRKRBYJL,VBYCLTYZ,353313
JPBRUTWP,VBYCLTYZ,353313
SDWAYPIK,DBWLZWNK,169783
QRKRBYJL,APQGTRMF,39443
KJNSOAHR,RJCAXSGH,4750929
UXSPKBJR,APQGTRMF,39443
CCLHWFWF,LRVGFDFM,4889340
TANNMIMB,KEUWZRKO,336645
OGAFEHLU,VWMBASNE,109806
ANWUJOKX,APQGTRMF,43461
LRVGFDFM,QSDCUCLB,31342
LLHREMKS,ELQGMQWE,578004
NZKBIBNU,FRHNWLNI,826380
JERHKLYW,TANNMIMB,31001
PLMZALFA,OGAFEHLU,31203
AHMDUILJ,UXSPKBJR,452601
OGAFEHLU,UGEQLMXM,217832
WBLJNPZQ,BSRMSVTC,282447
LPHPPJUG,FQCLOEXA,2065533
FDXPMYGF,CCLHWFWF,16185769
XUOIQPFL,DBWLZWNK,169783
LRVGFDFM,DBWLZWNK,169783
ZCELVYQU,KFQSHBNH,9340638
FDXPMYGF,OGAFEHLU,31001
VWMBASNE,LRVGFDFM,5014351
ATLDMDBO,BTMOEMEP,12244274
QVLMOEYE,QRKRBYJL,2789271
ATLDMDBO,WBLJNPZQ,193815
DBWLZWNK,LRVGFDFM,5674520
XUOIQPFL,ANWUJOKX,31386
CCLHWFWF,LSOIUSXD,211774
LUENUFGA,MIRCVAMV,65664
BTMOEMEP,RCBZUSIM,33059
XMKRPGLB,ROACSLMG,2357968
UGEQLMXM,ANWUJOKX,46303
AXULOHBQ,FDXPMYGF,40864
DNMPSKTB,APQGTRMF,41751
DNMPSKTB,DBWLZWNK,169783
SDWAYPIK,VBYCLTYZ,353313
BEZYMBBT,APQGTRMF,41751
EVBVXETX,NZKBIBNU,281068
QVLMOEYE,APQGTRMF,39443
ZGJXVMNI,RJGPVEXX,594651
SDWAYPIK,UIFPPCLR,87220
GYHKIVQT,APQGTRMF,39241
KAGJCHMR,GKQIJYDH,3531669
BTMOEMEP,WQMVCOEM,64426
IGDVVKUD,ROACSLMG,2353069
BTMOEMEP,XIIEJNEE,79724
OJIFIHMZ,FTSVTTSR,336802
DEWLVASR,ZCELVYQU,139566
APQGTRMF,RCBZUSIM,32876
OGAFEHLU,UIFPPCLR,85447
WBLJNPZQ,OGAFEHLU,46486
BSRMSVTC,PLMZALFA,31386
RJCAXSGH,ZKENOUDA,339658
BUZIIBYG,FRHNWLNI,827020
ROACSLMG,BTMOEMEP,12508923
AANGBULD,VUAFAIYJ,854843
RCBZUSIM,BSRMSVTC,286445
FCYBOAXC,VUAFAIYJ,854292
QVLMOEYE,OKMBFVKS,1571190
GYHKIVQT,QRKRBYJL,2789069
QRKRBYJL,UXSPKBJR,449365
WPQXWHYO,NZKBIBNU,281068
HXYSSRXE,KEUWZRKO,330535
LUENUFGA,VWMBASNE,106253
FRHNWLNI,UIFPPCLR,86596
PLMZALFA,QSDCUCLB,32860
SAAYMURU,MBSBZBXA,5290475
EVBVXETX,FRHNWLNI,826582
AXULOHBQ,VMAQSTJE,52404
XUOIQPFL,QSDCUCLB,33043
HXYSSRXE,PYZMVUWD,21541
UGEQLMXM,DBWLZWNK,169398
OXKURKXR,JSLXRQOK,19859
VBYCLTYZ,DJBLNPNC,19658
FRHNWLNI,DUCMGGNW,887865
VWMBASNE,MIRCVAMV,65664
SNHYOVBM,DJBLNPNC,19491
RJGPVEXX,VUAFAIYJ,854292
ZKENOUDA,MBSBZBXA,5295735
UXSPKBJR,LRVGFDFM,4745591
CCLHWFWF,OGAFEHLU,31386
KFQSHBNH,ZKENOUDA,339658
QRKRBYJL,FRHNWLNI,826582
VWMBASNE,CCLHWFWF,16034989
ANWUJOKX,HXYSSRXE,4918661
VUAFAIYJ,CCLHWFWF,15982645
GYHKIVQT,QVLMOEYE,1183906
QRKRBYJL,OGAFEHLU,33512
KEUWZRKO,SAHWCZNH,2090909
XIIEJNEE,BTMOEMEP,12618933
BSRMSVTC,JPBRUTWP,5703534
QSDCUCLB,VBYCLTYZ,354741
IGDVVKUD,UXSPKBJR,448430
WBLJNPZQ,CCLHWFWF,15987343
ANWUJOKX,RAWUKQMJ,3965773
AANGBULD,NAQIHUKZ,29502
LRVGFDFM,XIIEJNEE,79522
DNMPSKTB,XIIEJNEE,79724
KEUWZRKO,TANNMIMB,31386
JPBRUTWP,WBLJNPZQ,195250
QSDCUCLB,SDWAYPIK,4986228
QVLMOEYE,SDWAYPIK,4981592
UXSPKBJR,DBWLZWNK,169783
QVLMOEYE,FRHNWLNI,826582
BSRMSVTC,VWMBASNE,106926
AHMDUILJ,HXYSSRXE,4898582
VBYCLTYZ,AXULOHBQ,95324
DBWLZWNK,RCBZUSIM,32854
XUOIQPFL,WBLJNPZQ,193815
XUOIQPFL,UGEQLMXM,219166
BSRMSVTC,FITUEHWN,97043
SDWAYPIK,UXSPKBJR,449365
VMAQSTJE,XIFHSOWQ,88440
CCLHWFWF,LTOYKIML,404838
ATLDMDBO,DBWLZWNK,170222
RJGPVEXX,UQYUIVVR,6155261
JPBRUTWP,QVLMOEYE,1184108
SDWAYPIK,QVLMOEYE,1184108
QRKRBYJL,QVLMOEYE,1184108
VBYCLTYZ,QVLMOEYE,1183154
VBYCLTYZ,JPBRUTWP,5604940
LRVGFDFM,SDWAYPIK,4977662
RJGPVEXX,WPQXWHYO,12844194
BTMOEMEP,SDWAYPIK,4977864
QVLMOEYE,JPBRUTWP,5609621
QRKRBYJL,BTMOEMEP,12117345
VBYCLTYZ,SDWAYPIK,4983663
BTMOEMEP,XUOIQPFL,2804074
VBYCLTYZ,QRKRBYJL,2794631
QRKRBYJL,JPBRUTWP,5605893
DBWLZWNK,GYHKIVQT,20187563
DBWLZWNK,QRKRBYJL,2787878
UXSPKBJR,DNMPSKTB,5149468
DNMPSKTB,XUOIQPFL,2804074
DNMPSKTB,JPBRUTWP,5605893
QRKRBYJL,GYHKIVQT,20053765
ROACSLMG,ATLDMDBO,32632879
QVLMOEYE,BEZYMBBT,3800122
ATLDMDBO,QRKRBYJL,2788832
XUOIQPFL,DNMPSKTB,5145741
GYHKIVQT,BEZYMBBT,3800122
UXSPKBJR,SDWAYPIK,4981592
JPBRUTWP,ATLDMDBO,32667186
OKMBFVKS,GYHKIVQT,20053765
QRKRBYJL,OKMBFVKS,1571190
JPBRUTWP,OKMBFVKS,1571190
RAWUKQMJ,HXYSSRXE,4886822
QRKRBYJL,SDWAYPIK,4981592
SDWAYPIK,BTMOEMEP,12117345
BLANHGYY,HXYSSRXE,4889730
IGDVVKUD,BTMOEMEP,12181016
LTOYKIML,XIIEJNEE,79724
TGOELCAG,YSYHGLQK,21321
QSDCUCLB,UGEQLMXM,224768
QKXNTIIB,UQYUIVVR,6477796
LLHREMKS,QKXNTIIB,3347431
LLHREMKS,GKQIJYDH,3540456
DJBLNPNC,UXSPKBJR,464194
WBLJNPZQ,LSOIUSXD,211335
OKMBFVKS,QVLMOEYE,1184108
WBLJNPZQ,MIRCVAMV,66105
QRKRBYJL,ANWUJOKX,46486
DNMPSKTB,UGEQLMXM,219166
LRVGFDFM,OXKURKXR,136388
BTMOEMEP,OXKURKXR,136590
SDWAYPIK,UGEQLMXM,219166
FQCLOEXA,DEWLVASR,350296
ATLDMDBO,OXKURKXR,136590
ATLDMDBO,IGDVVKUD,22373
JBVHSUWY,KEUWZRKO,330790
BTMOEMEP,APQGTRMF,41549
XMKRPGLB,SNHYOVBM,373416
FDXPMYGF,WQMVCOEM,63976
QRKRBYJL,LRVGFDFM,4889340
ANWUJOKX,VBYCLTYZ,359423
VUAFAIYJ,LRVGFDFM,5559909
LTOYKIML,FTSVTTSR,338941
QRKRBYJL,BUZIIBYG,16821482
FDXPMYGF,DUCMGGNW,906862
HXYSSRXE,OGAFEHLU,46486
KJNSOAHR,QVLMOEYE,1184108
XUOIQPFL,QVLMOEYE,1184108
UIFPPCLR,QVLMOEYE,1187653
XUOIQPFL,RAWUKQMJ,3960102
QVLMOEYE,BTMOEMEP,12117345
CCLHWFWF,FCYBOAXC,109301494
DBWLZWNK,WHPUAOID,29950
LSOIUSXD,VWMBASNE,106513
AXULOHBQ,BSRMSVTC,282756
VUAFAIYJ,RJCAXSGH,4757098
FTSVTTSR,SNHYOVBM,375123
HXYSSRXE,BLANHGYY,44342
WBLJNPZQ,VWMBASNE,107570
QVLMOEYE,VWMBASNE,106898
BSRMSVTC,KEUWZRKO,330535
ELQGMQWE,XIIEJNEE,79724
PYZMVUWD,QJQJSWFU,144131
QVLMOEYE,DJBLNPNC,21359
HXYSSRXE,XUOIQPFL,2804074
DBWLZWNK,JPBRUTWP,5604940
GYHKIVQT,ATLDMDBO,32629809
XUOIQPFL,BEZYMBBT,3800122
JBVHSUWY,NAQIHUKZ,29537
APQGTRMF,BTMOEMEP,12181016
XIIEJNEE,ATLDMDBO,32839560
BJALXPFS,VMAQSTJE,52606
RJGPVEXX,FITUEHWN,98038
JERHKLYW,TGOELCAG,242840
OJIFIHMZ,FITUEHWN,95986
BSRMSVTC,LSOIUSXD,211572
SDWAYPIK,JPBRUTWP,5605893
SDWAYPIK,OKMBFVKS,1571190
SDWAYPIK,GYHKIVQT,20053765
GYHKIVQT,XUOIQPFL,2804074
QRKRBYJL,ATLDMDBO,32667186
OKMBFVKS,BEZYMBBT,3800122
JPBRUTWP,BEZYMBBT,3800122
XUOIQPFL,ATLDMDBO,32667186
RAWUKQMJ,GYHKIVQT,20191028
QVLMOEYE,ATLDMDBO,32667186
VBYCLTYZ,ATLDMDBO,32675050
WBLJNPZQ,RJGPVEXX,595124
VBYCLTYZ,BEZYMBBT,3799168
JPBRUTWP,HXYSSRXE,4886822
WPQXWHYO,EVBVXETX,5053088
SDWAYPIK,QRKRBYJL,2788832
BEZYMBBT,RAWUKQMJ,3960102
ELQGMQWE,FTSVTTSR,338941
QSDCUCLB,ROACSLMG,2360659
DBWLZWNK,UXSPKBJR,448304
FTSVTTSR,SAAYMURU,43807
ANWUJOKX,BTMOEMEP,12328915
QSDCUCLB,JPBRUTWP,5921873
ZCELVYQU,ELQGMQWE,577566
LTOYKIML,JSLXRQOK,21708
LTOYKIML,NAQIHUKZ,29720
OGAFEHLU,OKMBFVKS,1572181
SDWAYPIK,IGDVVKUD,21923
LPHPPJUG,DEWLVASR,350296
JPBRUTWP,UGEQLMXM,219166
EVBVXETX,ZCELVYQU,139566
UGEQLMXM,VWMBASNE,106513
LSOIUSXD,WBLJNPZQ,197360
SDWAYPIK,LRVGFDFM,4700636
RCBZUSIM,FDXPMYGF,36090
UGEQLMXM,DJBLNPNC,20974
ROACSLMG,VBYCLTYZ,353313
WBLJNPZQ,BTMOEMEP,12166618
DJBLNPNC,WHPUAOID,32858
BTMOEMEP,OGAFEHLU,46486
KJNSOAHR,GKQIJYDH,3348669
WBLJNPZQ,RAWUKQMJ,3963647
WBLJNPZQ,OKMBFVKS,1571664
VUAFAIYJ,WHPUAOID,28082
LLHREMKS,KAGJCHMR,19745
ATLDMDBO,XUOIQPFL,2804074
JPBRUTWP,SDWAYPIK,4977864
DNMPSKTB,PYZMVUWD,25220
DNMPSKTB,RCBZUSIM,36285
HXYSSRXE,AXULOHBQ,95324
QRKRBYJL,RCBZUSIM,36285
QVLMOEYE,WQMVCOEM,66103
DNMPSKTB,OXKURKXR,136590
QRKRBYJL,IGDVVKUD,25601
XIIEJNEE,OKMBFVKS,1577428
OKMBFVKS,JPBRUTWP,5605893
XIFHSOWQ,XIPPENFQ,107462
UIFPPCLR,ATLDMDBO,32693482
WBLJNPZQ,XUOIQPFL,2807619
NZKBIBNU,EVBVXETX,5056816
NZKBIBNU,FWUCPMMW,22209
ELQGMQWE,UIFPPCLR,87220
UXSPKBJR,XIIEJNEE,77718
IGDVVKUD,HXYSSRXE,4901016
APQGTRMF,OKMBFVKS,1577428
VBYCLTYZ,OXKURKXR,136205
ATLDMDBO,RCBZUSIM,33056
HXYSSRXE,SUOYXCHP,31151
EVBVXETX,DJBLNPNC,21628
XIPPENFQ,DDEXPPXU,35137
KFQSHBNH,KJNSOAHR,20837578
KJNSOAHR,ZCELVYQU,139566
QVLMOEYE,AXULOHBQ,95324
SDWAYPIK,ANWUJOKX,46486
NZKBIBNU,DEWLVASR,350296
OGAFEHLU,DNMPSKTB,5177580
LPHPPJUG,NZKBIBNU,281068
OJIFIHMZ,AHMDUILJ,149610
HXYSSRXE,VWMBASNE,107570
UIFPPCLR,QRKRBYJL,2792377
RUVXNNVA,SAAYMURU,46898
BTMOEMEP,HXYSSRXE,4928003
XIIEJNEE,EVBVXETX,5069537
WBLJNPZQ,HXYSSRXE,4985359
GIKPEWTY,WBLJNPZQ,195496
PLMZALFA,QKXNTIIB,3683650
OGAFEHLU,QSDCUCLB,34986
ZKENOUDA,VUAFAIYJ,853853
BTMOEMEP,LRVGFDFM,4913501
OGAFEHLU,RCBZUSIM,35968
DJBLNPNC,AXULOHBQ,94950
RAWUKQMJ,SAHWCZNH,2087620
XMKRPGLB,BEZYMBBT,3801217
ELQGMQWE,RUVXNNVA,31386
SDWAYPIK,QJQJSWFU,147131
ROACSLMG,JPBRUTWP,5605893
OGAFEHLU,ROACSLMG,2360220
ZXERAXWP,KFQSHBNH,9427725
DBWLZWNK,FWUCPMMW,21557
NAQIHUKZ,FITUEHWN,101672
ROACSLMG,SNHYOVBM,375117
DNMPSKTB,OKMBFVKS,1571629
FRHNWLNI,QRKRBYJL,2789271
ATLDMDBO,RAWUKQMJ,3960102
CCLHWFWF,FQCLOEXA,2040010
XIFHSOWQ,MIRCVAMV,68307
KAGJCHMR,LTOYKIML,411075
NAQIHUKZ,FTSVTTSR,342947
FTSVTTSR,RUVXNNVA,29537
JPBRUTWP,BTMOEMEP,12117345
AXULOHBQ,PLMZALFA,31203
ZKENOUDA,ZCELVYQU,136905
ZKENOUDA,FTSVTTSR,337240
OKMBFVKS,WBLJNPZQ,195250
WQMVCOEM,OGAFEHLU,29502
UIFPPCLR,ELQGMQWE,578992
FDXPMYGF,PLMZALFA,31203
QSDCUCLB,IGDVVKUD,24831
LTOYKIML,DEWLVASR,350734
HCDTGMST,KEUWZRKO,333771
FRHNWLNI,RCBZUSIM,33732
JBVHSUWY,VMAQSTJE,52088
UXSPKBJR,FRHNWLNI,827053
NAQIHUKZ,RUVXNNVA,27836
FTSVTTSR,LLHREMKS,64879
QSDCUCLB,XIIEJNEE,84262
VBYCLTYZ,WBLJNPZQ,195048
DUCMGGNW,UXSPKBJR,463002
RJCAXSGH,KJNSOAHR,20829009
JPBRUTWP,VWMBASNE,106898
EVBVXETX,HXYSSRXE,5011709
UIFPPCLR,IGDVVKUD,20039
EVBVXETX,BLANHGYY,44932
LRVGFDFM,LSOIUSXD,211335
JPBRUTWP,RCBZUSIM,35600
RAWUKQMJ,AXULOHBQ,95324
RAWUKQMJ,BJALXPFS,139743
GKQIJYDH,FWUCPMMW,21759
ZCELVYQU,RJCAXSGH,4754657
XUOIQPFL,XIIEJNEE,78325
OGAFEHLU,UXSPKBJR,455238
ATLDMDBO,XIIEJNEE,79724
HXYSSRXE,WQMVCOEM,64361
BUZIIBYG,RJGPVEXX,595089
LSOIUSXD,AXULOHBQ,96540
ANWUJOKX,UXSPKBJR,450996
LRVGFDFM,HXYSSRXE,4926302
FQCLOEXA,FITUEHWN,98764
KJNSOAHR,LRVGFDFM,4889340
EVBVXETX,FQCLOEXA,2065095
ELQGMQWE,JSLXRQOK,21708
ANWUJOKX,SDWAYPIK,4980716
APQGTRMF,QVLMOEYE,1189906
KJNSOAHR,EVBVXETX,5064374
BLANHGYY,BSRMSVTC,281795
OGAFEHLU,QJQJSWFU,146968
RUVXNNVA,KFQSHBNH,9504178
AXULOHBQ,PYZMVUWD,21358
BTMOEMEP,JBVHSUWY,322944
QRKRBYJL,BSRMSVTC,280646
ATLDMDBO,ANWUJOKX,31386
PYZMVUWD,TANNMIMB,29502
BLANHGYY,OGAFEHLU,29502
ROACSLMG,BEZYMBBT,3800561
ZCELVYQU,UGEQLMXM,219605
LLHREMKS,UGEQLMXM,217904
QKXNTIIB,JSLXRQOK,21507
OGAFEHLU,VBYCLTYZ,354303
ELQGMQWE,OKMBFVKS,1571538
UXSPKBJR,OJIFIHMZ,2523500
DNMPSKTB,VWMBASNE,107570
CCLHWFWF,VWMBASNE,106696
WQMVCOEM,JPBRUTWP,5698277
BJALXPFS,SNHYOVBM,374934
UIFPPCLR,HXYSSRXE,4885049
VMAQSTJE,OGAFEHLU,44601
VMAQSTJE,STZDBITS,33372780
DBWLZWNK,WBLJNPZQ,193549
KJNSOAHR,QSDCUCLB,32155
LUENUFGA,TANNMIMB,29720
VBYCLTYZ,DNMPSKTB,5157122
QVLMOEYE,WBLJNPZQ,194811
LRVGFDFM,VWMBASNE,106696
LRVGFDFM,UXSPKBJR,449365
XUOIQPFL,VWMBASNE,106898
IGDVVKUD,SDWAYPIK,4983465
UXSPKBJR,RAWUKQMJ,3963830
WHPUAOID,LRVGFDFM,4826893
ATLDMDBO,AXULOHBQ,97396
RJGPVEXX,FCYBOAXC,109827634
RUVXNNVA,GKQIJYDH,3463203
DBWLZWNK,LSOIUSXD,211572
XIIEJNEE,SDWAYPIK,5049600
ATLDMDBO,APQGTRMF,39443
SDWAYPIK,VWMBASNE,106898
DNMPSKTB,VBYCLTYZ,353313
OKMBFVKS,VWMBASNE,106898
LRVGFDFM,VBYCLTYZ,353313
XUOIQPFL,UXSPKBJR,449567
GYHKIVQT,UIFPPCLR,87220
BTMOEMEP,VBYCLTYZ,353111
RCBZUSIM,SAHWCZNH,2094416
LRVGFDFM,JPBRUTWP,5605893
FCYBOAXC,WBLJNPZQ,194811
DEWLVASR,ZGJXVMNI,3044998
SDWAYPIK,OXKURKXR,137787
RUVXNNVA,LLHREMKS,67971
FQCLOEXA,ZKENOUDA,339658
JPBRUTWP,OGAFEHLU,31386
DEWLVASR,WPQXWHYO,12844194
DJBLNPNC,BLANHGYY,42569
LLHREMKS,ZXERAXWP,62858
FRHNWLNI,VBYCLTYZ,353313
PLMZALFA,JERHKLYW,34490
KJNSOAHR,FCYBOAXC,108884793
BJALXPFS,QVLMOEYE,1187653
UGEQLMXM,HXYSSRXE,4892620
LSOIUSXD,XUOIQPFL,2807619
QVLMOEYE,IGDVVKUD,25601
WQMVCOEM,FDXPMYGF,36090
OXKURKXR,DJBLNPNC,20974
UXSPKBJR,XUOIQPFL,2804730
HXYSSRXE,ATLDMDBO,32629809
ZKENOUDA,ZGJXVMNI,3048069
BUZIIBYG,BTMOEMEP,13644697
BSRMSVTC,QSDCUCLB,30265
JPBRUTWP,LSOIUSXD,211150
JSLXRQOK,KJNSOAHR,21081540
LRVGFDFM,DJBLNPNC,20654
HXYSSRXE,VMAQSTJE,53785
JPBRUTWP,ANWUJOKX,32382
IGDVVKUD,WQMVCOEM,64178
VBYCLTYZ,HXYSSRXE,4933984
UIFPPCLR,APQGTRMF,40167
JBVHSUWY,SDWAYPIK,4978776
GYHKIVQT,JBVHSUWY,322505
BEZYMBBT,UIFPPCLR,87220
ZCELVYQU,ZXERAXWP,62858
AHMDUILJ,RAWUKQMJ,3963268
JPBRUTWP,OXKURKXR,136590
STZDBITS,LTOYKIML,404451
QJQJSWFU,VWMBASNE,106513
BSRMSVTC,TANNMIMB,29685
ZCELVYQU,FWUCPMMW,21557
UXSPKBJR,VBYCLTYZ,353313
KJNSOAHR,KFQSHBNH,9366968
FQCLOEXA,NZKBIBNU,281068
GKQIJYDH,KFQSHBNH,9366968
GYHKIVQT,BSRMSVTC,279212
GYHKIVQT,VWMBASNE,106898
XUOIQPFL,VBYCLTYZ,353313
DNMPSKTB,WBLJNPZQ,193815
OGAFEHLU,OXKURKXR,134817
RJCAXSGH,DEWLVASR,350296
OKMBFVKS,ANWUJOKX,31386
APQGTRMF,QRKRBYJL,2794631
VBYCLTYZ,BJALXPFS,139743
VUAFAIYJ,ZCELVYQU,137865
TGOELCAG,LUENUFGA,3859142
DJBLNPNC,FDXPMYGF,35001
XIIEJNEE,DBWLZWNK,170773
RJCAXSGH,AANGBULD,348494
KFQSHBNH,ZXERAXWP,64559
VBYCLTYZ,FRHNWLNI,826582
DBWLZWNK,AXULOHBQ,94296
JPBRUTWP,PYZMVUWD,21541
AXULOHBQ,DNMPSKTB,5146214
VMAQSTJE,OJIFIHMZ,2523317
VBYCLTYZ,FDXPMYGF,36273
NZKBIBNU,XIIEJNEE,79724
OXKURKXR,BEZYMBBT,3804105
NZKBIBNU,ZKENOUDA,339658
FDXPMYGF,SUOYXCHP,29892
DUCMGGNW,KEUWZRKO,330570
FTSVTTSR,FQCLOEXA,2065567
AHMDUILJ,APQGTRMF,40369
VBYCLTYZ,ANWUJOKX,33512
LPHPPJUG,ZKENOUDA,339658
JBVHSUWY,RUVXNNVA,28019
QSDCUCLB,DDEXPPXU,36523
GIKPEWTY,LLHREMKS,67971
TANNMIMB,PYZMVUWD,22784
HCDTGMST,LUENUFGA,3852641
OGAFEHLU,XIIEJNEE,76285
APQGTRMF,DUCMGGNW,893664
GYHKIVQT,LPHPPJUG,1226127
KEUWZRKO,VWMBASNE,106898
SAHWCZNH,WPQXWHYO,12851970
JBVHSUWY,FTSVTTSR,336891
XIPPENFQ,MIRCVAMV,66980
RCBZUSIM,AXULOHBQ,94187
EVBVXETX,KEUWZRKO,330535
HCDTGMST,STZDBITS,32874562
HCDTGMST,XIFHSOWQ,88238
DJBLNPNC,BSRMSVTC,283656
BUZIIBYG,FWUCPMMW,21759
ROACSLMG,HXYSSRXE,4928003
ZGJXVMNI,VUAFAIYJ,853853
UXSPKBJR,RCBZUSIM,33059
OKMBFVKS,RCBZUSIM,33059
SAAYMURU,SUOYXCHP,31036
UXSPKBJR,ANWUJOKX,31386
AXULOHBQ,HXYSSRXE,4887295
MBSBZBXA,HCDTGMST,226477
JBVHSUWY,APQGTRMF,40369
UXSPKBJR,HXYSSRXE,4901836
BEZYMBBT,HXYSSRXE,4898108
QVLMOEYE,XUOIQPFL,2832524
EVBVXETX,ATLDMDBO,32723540
BTMOEMEP,FDXPMYGF,36273
OJIFIHMZ,STZDBITS,33266798
TANNMIMB,JBVHSUWY,325105
OGAFEHLU,GYHKIVQT,20533640
FWUCPMMW,AXULOHBQ,101885
