leading_item_id,following_item_id,value
QVLMOEYE,SDWAYPIK,5027598
UXSPKBJR,DBWLZWNK,177650
QVLMOEYE,FRHNWLNI,810096
BSRMSVTC,VWMBASNE,112739
AHMDUILJ,HXYSSRXE,4986712
VBYCLTYZ,AXULOHBQ,98403
DBWLZWNK,RCBZUSIM,30120
XUOIQPFL,WBLJNPZQ,204707
XUOIQPFL,UGEQLMXM,218285
BSRMSVTC,FITUEHWN,97396
SDWAYPIK,UXSPKBJR,492965
VMAQSTJE,XIFHSOWQ,95061
CCLHWFWF,LTOYKIML,400630
ATLDMDBO,DBWLZWNK,177650
RJGPVEXX,UQYUIVVR,8334734
JPBRUTWP,QVLMOEYE,1183991
SDWAYPIK,QVLMOEYE,1183991
QRKRBYJL,QVLMOEYE,1183991
VBYCLTYZ,QVLMOEYE,1182752
VBYCLTYZ,JPBRUTWP,5630128
LRVGFDFM,SDWAYPIK,5023744
RJGPVEXX,WPQXWHYO,12713841
BTMOEMEP,SDWAYPIK,5023474
QVLMOEYE,JPBRUTWP,5633440
QRKRBYJL,BTMOEMEP,12360802
VBYCLTYZ,SDWAYPIK,5037482
BTMOEMEP,XUOIQPFL,3287498
VBYCLTYZ,QRKRBYJL,2712462
QRKRBYJL,JPBRUTWP,5599301
DBWLZWNK,GYHKIVQT,19971496
DBWLZWNK,QRKRBYJL,2714170
UXSPKBJR,DNMPSKTB,5321174
DNMPSKTB,XUOIQPFL,3287498
DNMPSKTB,JPBRUTWP,5599301
QRKRBYJL,GYHKIVQT,19999956
ROACSLMG,ATLDMDBO,31689802
QVLMOEYE,BEZYMBBT,3725206
ATLDMDBO,QRKRBYJL,2706926
XUOIQPFL,DNMPSKTB,5317052
GYHKIVQT,BEZYMBBT,3725206
UXSPKBJR,SDWAYPIK,5027598
JPBRUTWP,ATLDMDBO,31624074
OKMBFVKS,GYHKIVQT,19999956
QRKRBYJL,OKMBFVKS,1629362
JPBRUTWP,OKMBFVKS,1629362
RAWUKQMJ,HXYSSRXE,4940350
QRKRBYJL,SDWAYPIK,5027598
SDWAYPIK,BTMOEMEP,12360802
BLANHGYY,HXYSSRXE,4954088
IGDVVKUD,BTMOEMEP,12402208
LTOYKIML,XIIEJNEE,67848
TGOELCAG,YSYHGLQK,23719
QSDCUCLB,UGEQLMXM,223822
QKXNTIIB,UQYUIVVR,9093473
LLHREMKS,QKXNTIIB,3652968
LLHREMKS,GKQIJYDH,4390255
DJBLNPNC,UXSPKBJR,494945
WBLJNPZQ,LSOIUSXD,219724
OKMBFVKS,QVLMOEYE,1183991
WBLJNPZQ,MIRCVAMV,63258
QRKRBYJL,ANWUJOKX,45741
DNMPSKTB,UGEQLMXM,218285
LRVGFDFM,OXKURKXR,135386
BTMOEMEP,OXKURKXR,135117
SDWAYPIK,UGEQLMXM,218285
FQCLOEXA,DEWLVASR,370757
ATLDMDBO,OXKURKXR,135117
ATLDMDBO,IGDVVKUD,25478
JBVHSUWY,KEUWZRKO,342334
BTMOEMEP,APQGTRMF,43609
XMKRPGLB,SNHYOVBM,365076
FDXPMYGF,WQMVCOEM,64807
QRKRBYJL,LRVGFDFM,2700550
ANWUJOKX,VBYCLTYZ,323694
VUAFAIYJ,LRVGFDFM,3251791
LTOYKIML,FTSVTTSR,390790
QRKRBYJL,BUZIIBYG,17591032
FDXPMYGF,DUCMGGNW,941234
HXYSSRXE,OGAFEHLU,45741
KJNSOAHR,QVLMOEYE,1183991
XUOIQPFL,QVLMOEYE,1183991
UIFPPCLR,QVLMOEYE,1189258
XUOIQPFL,RAWUKQMJ,3990562
QVLMOEYE,BTMOEMEP,12360802
CCLHWFWF,FCYBOAXC,115374808
DBWLZWNK,WHPUAOID,28751
LSOIUSXD,VWMBASNE,114995
AXULOHBQ,BSRMSVTC,289927
VUAFAIYJ,RJCAXSGH,4791188
FTSVTTSR,SNHYOVBM,371582
HXYSSRXE,BLANHGYY,43623
WBLJNPZQ,VWMBASNE,113581
QVLMOEYE,VWMBASNE,113581
BSRMSVTC,KEUWZRKO,341189
ELQGMQWE,XIIEJNEE,67848
PYZMVUWD,QJQJSWFU,151581
QVLMOEYE,DJBLNPNC,23450
HXYSSRXE,XUOIQPFL,3287498
DBWLZWNK,JPBRUTWP,5630128
GYHKIVQT,ATLDMDBO,31613206
XUOIQPFL,BEZYMBBT,3725206
JBVHSUWY,NAQIHUKZ,37621
APQGTRMF,BTMOEMEP,12402208
XIIEJNEE,ATLDMDBO,31214464
BJALXPFS,VMAQSTJE,58960
RJGPVEXX,FITUEHWN,98238
JERHKLYW,TGOELCAG,207429
OJIFIHMZ,FITUEHWN,95471
BSRMSVTC,LSOIUSXD,219993
SDWAYPIK,JPBRUTWP,5599301
SDWAYPIK,OKMBFVKS,1629362
SDWAYPIK,GYHKIVQT,19999956
GYHKIVQT,XUOIQPFL,3287498
QRKRBYJL,ATLDMDBO,31721710
OKMBFVKS,BEZYMBBT,3725206
JPBRUTWP,BEZYMBBT,3725206
XUOIQPFL,ATLDMDBO,31721710
RAWUKQMJ,GYHKIVQT,19999956
QVLMOEYE,ATLDMDBO,31721710
VBYCLTYZ,ATLDMDBO,31668510
WBLJNPZQ,RJGPVEXX,618533
VBYCLTYZ,BEZYMBBT,3725406
JPBRUTWP,HXYSSRXE,4940350
WPQXWHYO,EVBVXETX,5075464
SDWAYPIK,QRKRBYJL,2706926
BEZYMBBT,RAWUKQMJ,3990562
ELQGMQWE,FTSVTTSR,390790
QSDCUCLB,ROACSLMG,2289525
DBWLZWNK,UXSPKBJR,487334
FTSVTTSR,SAAYMURU,38711
ANWUJOKX,BTMOEMEP,12491814
QSDCUCLB,JPBRUTWP,5777788
ZCELVYQU,ELQGMQWE,610158
LTOYKIML,JSLXRQOK,24487
LTOYKIML,NAQIHUKZ,36476
OGAFEHLU,OKMBFVKS,1633050
SDWAYPIK,IGDVVKUD,24487
LPHPPJUG,DEWLVASR,370757
JPBRUTWP,UGEQLMXM,218285
EVBVXETX,ZCELVYQU,156322
UGEQLMXM,VWMBASNE,114995
LSOIUSXD,WBLJNPZQ,209974
SDWAYPIK,LRVGFDFM,2897983
RCBZUSIM,FDXPMYGF,28967
UGEQLMXM,DJBLNPNC,24864
ROACSLMG,VBYCLTYZ,316994
WBLJNPZQ,BTMOEMEP,12430790
DJBLNPNC,WHPUAOID,34018
BTMOEMEP,OGAFEHLU,45741
KJNSOAHR,GKQIJYDH,4360420
WBLJNPZQ,RAWUKQMJ,3995830
WBLJNPZQ,OKMBFVKS,1634628
VUAFAIYJ,WHPUAOID,29020
LLHREMKS,KAGJCHMR,25632
ATLDMDBO,XUOIQPFL,3287498
JPBRUTWP,SDWAYPIK,5023474
DNMPSKTB,PYZMVUWD,29218
DNMPSKTB,RCBZUSIM,33591
HXYSSRXE,AXULOHBQ,98403
QRKRBYJL,RCBZUSIM,33591
QVLMOEYE,WQMVCOEM,63280
DNMPSKTB,OXKURKXR,135117
QRKRBYJL,IGDVVKUD,29218
XIIEJNEE,OKMBFVKS,1634898
OKMBFVKS,JPBRUTWP,5599301
XIFHSOWQ,XIPPENFQ,103206
UIFPPCLR,ATLDMDBO,31802800
WBLJNPZQ,XUOIQPFL,3292766
NZKBIBNU,EVBVXETX,5079586
NZKBIBNU,FWUCPMMW,25478
ELQGMQWE,UIFPPCLR,134347
UXSPKBJR,XIIEJNEE,67848
IGDVVKUD,HXYSSRXE,4986712
APQGTRMF,OKMBFVKS,1634898
VBYCLTYZ,OXKURKXR,136531
ATLDMDBO,RCBZUSIM,29851
HXYSSRXE,SUOYXCHP,27823
EVBVXETX,DJBLNPNC,23450
XIPPENFQ,DDEXPPXU,33918
KFQSHBNH,KJNSOAHR,18517768
KJNSOAHR,ZCELVYQU,156322
QVLMOEYE,AXULOHBQ,98403
SDWAYPIK,ANWUJOKX,45741
NZKBIBNU,DEWLVASR,370757
OGAFEHLU,DNMPSKTB,5399568
LPHPPJUG,NZKBIBNU,246213
OJIFIHMZ,AHMDUILJ,139315
HXYSSRXE,VWMBASNE,113581
UIFPPCLR,QRKRBYJL,2712193
RUVXNNVA,SAAYMURU,42833
BTMOEMEP,HXYSSRXE,4972974
XIIEJNEE,EVBVXETX,5089478
WBLJNPZQ,HXYSSRXE,5066406
GIKPEWTY,WBLJNPZQ,209974
PLMZALFA,QKXNTIIB,3747367
OGAFEHLU,QSDCUCLB,32320
ZKENOUDA,VUAFAIYJ,802255
BTMOEMEP,LRVGFDFM,2527295
OGAFEHLU,RCBZUSIM,34998
DJBLNPNC,AXULOHBQ,100902
RAWUKQMJ,SAHWCZNH,2191196
XMKRPGLB,BEZYMBBT,3761953
ELQGMQWE,RUVXNNVA,36476
SDWAYPIK,QJQJSWFU,149081
ROACSLMG,JPBRUTWP,5599301
OGAFEHLU,ROACSLMG,2289525
ZXERAXWP,KFQSHBNH,9727069
DBWLZWNK,FWUCPMMW,24756
NAQIHUKZ,FITUEHWN,103505
ROACSLMG,SNHYOVBM,370437
DNMPSKTB,OKMBFVKS,1629362
FRHNWLNI,QRKRBYJL,2706926
ATLDMDBO,RAWUKQMJ,3990562
CCLHWFWF,FQCLOEXA,2119662
XIFHSOWQ,MIRCVAMV,62681
KAGJCHMR,LTOYKIML,406166
NAQIHUKZ,FTSVTTSR,397490
FTSVTTSR,RUVXNNVA,37621
JPBRUTWP,BTMOEMEP,12360802
AXULOHBQ,PLMZALFA,37621
ZKENOUDA,ZCELVYQU,153554
ZKENOUDA,FTSVTTSR,388023
OKMBFVKS,WBLJNPZQ,204707
WQMVCOEM,OGAFEHLU,34854
UIFPPCLR,ELQGMQWE,610648
FDXPMYGF,PLMZALFA,37621
QSDCUCLB,IGDVVKUD,29754
LTOYKIML,DEWLVASR,370757
HCDTGMST,KEUWZRKO,343241
FRHNWLNI,RCBZUSIM,29731
JBVHSUWY,VMAQSTJE,58690
UXSPKBJR,FRHNWLNI,810366
NAQIHUKZ,RUVXNNVA,34854
FTSVTTSR,LLHREMKS,66142
QSDCUCLB,XIIEJNEE,73385
VBYCLTYZ,WBLJNPZQ,204976
DUCMGGNW,UXSPKBJR,492965
RJCAXSGH,KJNSOAHR,18563472
JPBRUTWP,VWMBASNE,113581
EVBVXETX,HXYSSRXE,5052668
UIFPPCLR,IGDVVKUD,22864
EVBVXETX,BLANHGYY,44228
LRVGFDFM,LSOIUSXD,219724
JPBRUTWP,RCBZUSIM,32348
RAWUKQMJ,AXULOHBQ,98403
RAWUKQMJ,BJALXPFS,142082
GKQIJYDH,FWUCPMMW,24487
ZCELVYQU,RJCAXSGH,4791188
XUOIQPFL,XIIEJNEE,67848
OGAFEHLU,UXSPKBJR,499396
ATLDMDBO,XIIEJNEE,67848
HXYSSRXE,WQMVCOEM,63393
BUZIIBYG,RJGPVEXX,619282
LSOIUSXD,AXULOHBQ,99547
ANWUJOKX,UXSPKBJR,494945
LRVGFDFM,HXYSSRXE,4989398
FQCLOEXA,FITUEHWN,98238
KJNSOAHR,LRVGFDFM,2744956
EVBVXETX,FQCLOEXA,2119662
ELQGMQWE,JSLXRQOK,24487
ANWUJOKX,SDWAYPIK,5071549
APQGTRMF,QVLMOEYE,1189527
KJNSOAHR,EVBVXETX,5108088
BLANHGYY,BSRMSVTC,289927
OGAFEHLU,QJQJSWFU,154348
RUVXNNVA,KFQSHBNH,9746170
AXULOHBQ,PYZMVUWD,25632
BTMOEMEP,JBVHSUWY,317512
QRKRBYJL,BSRMSVTC,284660
ATLDMDBO,ANWUJOKX,36476
PYZMVUWD,TANNMIMB,34854
BLANHGYY,OGAFEHLU,34854
ROACSLMG,BEZYMBBT,3757830
ZCELVYQU,UGEQLMXM,218285
LLHREMKS,UGEQLMXM,212924
QKXNTIIB,JSLXRQOK,24756
OGAFEHLU,VBYCLTYZ,319243
ELQGMQWE,OKMBFVKS,1632216
UXSPKBJR,OJIFIHMZ,2290996
DNMPSKTB,VWMBASNE,113581
CCLHWFWF,VWMBASNE,113850
WQMVCOEM,JPBRUTWP,5732581
BJALXPFS,SNHYOVBM,371582
UIFPPCLR,HXYSSRXE,4970511
VMAQSTJE,OGAFEHLU,44118
VMAQSTJE,STZDBITS,35645132
DBWLZWNK,WBLJNPZQ,201940
KJNSOAHR,QSDCUCLB,31175
LUENUFGA,TANNMIMB,36476
VBYCLTYZ,DNMPSKTB,5321444
QVLMOEYE,WBLJNPZQ,204707
LRVGFDFM,VWMBASNE,113850
LRVGFDFM,UXSPKBJR,492965
XUOIQPFL,VWMBASNE,113581
IGDVVKUD,SDWAYPIK,5063532
UXSPKBJR,RAWUKQMJ,3994685
WHPUAOID,LRVGFDFM,2975322
ATLDMDBO,AXULOHBQ,98403
RJGPVEXX,FCYBOAXC,114594704
RUVXNNVA,GKQIJYDH,4374860
DBWLZWNK,LSOIUSXD,219993
XIIEJNEE,SDWAYPIK,5143226
ATLDMDBO,APQGTRMF,40347
SDWAYPIK,VWMBASNE,113581
DNMPSKTB,VBYCLTYZ,316994
OKMBFVKS,VWMBASNE,113581
LRVGFDFM,VBYCLTYZ,316994
XUOIQPFL,UXSPKBJR,492696
GYHKIVQT,UIFPPCLR,132400
BTMOEMEP,VBYCLTYZ,317263
RCBZUSIM,SAHWCZNH,2196732
LRVGFDFM,JPBRUTWP,5599301
FCYBOAXC,WBLJNPZQ,204707
DEWLVASR,ZGJXVMNI,2888126
SDWAYPIK,OXKURKXR,135386
RUVXNNVA,LLHREMKS,70264
FQCLOEXA,ZKENOUDA,342345
JPBRUTWP,OGAFEHLU,36476
DEWLVASR,WPQXWHYO,12713841
DJBLNPNC,BLANHGYY,46122
LLHREMKS,ZXERAXWP,51320
FRHNWLNI,VBYCLTYZ,316994
PLMZALFA,JERHKLYW,40299
KJNSOAHR,FCYBOAXC,114649248
BJALXPFS,QVLMOEYE,1189258
UGEQLMXM,HXYSSRXE,4954357
LSOIUSXD,XUOIQPFL,3292766
QVLMOEYE,IGDVVKUD,29218
WQMVCOEM,FDXPMYGF,28967
OXKURKXR,DJBLNPNC,24864
UXSPKBJR,XUOIQPFL,3291621
HXYSSRXE,ATLDMDBO,31674086
ZKENOUDA,ZGJXVMNI,2888126
BUZIIBYG,BTMOEMEP,14477909
BSRMSVTC,QSDCUCLB,28408
JPBRUTWP,LSOIUSXD,219724
JSLXRQOK,KJNSOAHR,18672302
LRVGFDFM,DJBLNPNC,20682
HXYSSRXE,VMAQSTJE,57815
JPBRUTWP,ANWUJOKX,36476
IGDVVKUD,WQMVCOEM,64537
VBYCLTYZ,HXYSSRXE,4977366
UIFPPCLR,APQGTRMF,41640
JBVHSUWY,SDWAYPIK,5044162
GYHKIVQT,JBVHSUWY,317512
BEZYMBBT,UIFPPCLR,132400
ZCELVYQU,ZXERAXWP,51320
AHMDUILJ,RAWUKQMJ,4003048
JPBRUTWP,OXKURKXR,135117
STZDBITS,LTOYKIML,400899
QJQJSWFU,VWMBASNE,114995
BSRMSVTC,TANNMIMB,33709
ZCELVYQU,FWUCPMMW,24756
UXSPKBJR,VBYCLTYZ,316994
KJNSOAHR,KFQSHBNH,9592373
FQCLOEXA,NZKBIBNU,246213
GKQIJYDH,KFQSHBNH,9592373
GYHKIVQT,BSRMSVTC,284660
GYHKIVQT,VWMBASNE,113581
XUOIQPFL,VBYCLTYZ,316994
DNMPSKTB,WBLJNPZQ,204707
OGAFEHLU,OXKURKXR,137617
RJCAXSGH,DEWLVASR,370757
OKMBFVKS,ANWUJOKX,36476
APQGTRMF,QRKRBYJL,2712462
VBYCLTYZ,BJALXPFS,142082
VUAFAIYJ,ZCELVYQU,153554
TGOELCAG,LUENUFGA,3942630
DJBLNPNC,FDXPMYGF,29236
XIIEJNEE,DBWLZWNK,182493
RJCAXSGH,AANGBULD,335938
KFQSHBNH,ZXERAXWP,54088
VBYCLTYZ,FRHNWLNI,810096
DBWLZWNK,AXULOHBQ,95635
JPBRUTWP,PYZMVUWD,24487
AXULOHBQ,DNMPSKTB,5338434
VMAQSTJE,OJIFIHMZ,2292140
VBYCLTYZ,FDXPMYGF,27823
NZKBIBNU,XIIEJNEE,67848
OXKURKXR,BEZYMBBT,3763098
NZKBIBNU,ZKENOUDA,342345
FDXPMYGF,SUOYXCHP,28967
DUCMGGNW,KEUWZRKO,341189
FTSVTTSR,FQCLOEXA,2124930
AHMDUILJ,APQGTRMF,41371
VBYCLTYZ,ANWUJOKX,36476
LPHPPJUG,ZKENOUDA,342345
JBVHSUWY,RUVXNNVA,33709
QSDCUCLB,DDEXPPXU,38310
GIKPEWTY,LLHREMKS,70264
TANNMIMB,PYZMVUWD,29754
HCDTGMST,LUENUFGA,3934559
OGAFEHLU,XIIEJNEE,70348
APQGTRMF,DUCMGGNW,941234
GYHKIVQT,LPHPPJUG,1222356
KEUWZRKO,VWMBASNE,113581
SAHWCZNH,WPQXWHYO,12727533
JBVHSUWY,FTSVTTSR,392204
XIPPENFQ,MIRCVAMV,63527
RCBZUSIM,AXULOHBQ,100902
EVBVXETX,KEUWZRKO,343136
HCDTGMST,STZDBITS,35290156
HCDTGMST,XIFHSOWQ,95330
DJBLNPNC,BSRMSVTC,291360
BUZIIBYG,FWUCPMMW,24487
ROACSLMG,HXYSSRXE,4972974
ZGJXVMNI,VUAFAIYJ,802255
UXSPKBJR,RCBZUSIM,29731
OKMBFVKS,RCBZUSIM,29731
SAAYMURU,SUOYXCHP,29236
UXSPKBJR,ANWUJOKX,36476
AXULOHBQ,HXYSSRXE,4954088
MBSBZBXA,HCDTGMST,224658
JBVHSUWY,APQGTRMF,41371
UXSPKBJR,HXYSSRXE,4977097
BEZYMBBT,HXYSSRXE,4972974
QVLMOEYE,XUOIQPFL,3287498
EVBVXETX,ATLDMDBO,31054954
BTMOEMEP,FDXPMYGF,27823
OJIFIHMZ,STZDBITS,35603716
TANNMIMB,JBVHSUWY,324212
OGAFEHLU,GYHKIVQT,20230898
FWUCPMMW,AXULOHBQ,103939
