leading_item_id,following_item_id,value
BTMOEMEP,RAWUKQMJ,3743176
QSDCUCLB,LRVGFDFM,3777588
BSRMSVTC,VMAQSTJE,48037
LTOYKIML,VUAFAIYJ,731917
VUAFAIYJ,KFQSHBNH,9908039
ROACSLMG,IGDVVKUD,38554
WBLJNPZQ,PLMZALFA,39585
GKQIJYDH,RJCAXSGH,4687011
OGAFEHLU,FCYBOAXC,103978810
ATLDMDBO,UXSPKBJR,444460
FITUEHWN,SAAYMURU,41729
ANWUJOKX,WQMVCOEM,83507
FDXPMYGF,HXYSSRXE,4861031
GKQIJYDH,ZXERAXWP,51223
GYHKIVQT,RCBZUSIM,35498
UGEQLMXM,SDWAYPIK,5075185
RCBZUSIM,ATLDMDBO,35922126
TGOELCAG,KEUWZRKO,368236
FDXPMYGF,BSRMSVTC,326796
JSLXRQOK,NAQIHUKZ,39510
UGEQLMXM,IGDVVKUD,38480
BLANHGYY,AXULOHBQ,89564
BLANHGYY,FDXPMYGF,35590
ZKENOUDA,AANGBULD,314062
OKMBFVKS,UIFPPCLR,86202
JPBRUTWP,APQGTRMF,47476
ATLDMDBO,VBYCLTYZ,361813
DBWLZWNK,APQGTRMF,46469
QRKRBYJL,UIFPPCLR,86202
QRKRBYJL,VBYCLTYZ,361813
JPBRUTWP,VBYCLTYZ,361813
SDWAYPIK,DBWLZWNK,191678
QRKRBYJL,APQGTRMF,47476
KJNSOAHR,RJCAXSGH,4687223
UXSPKBJR,APQGTRMF,47476
CCLHWFWF,LRVGFDFM,3376087
TANNMIMB,KEUWZRKO,376471
OGAFEHLU,VWMBASNE,112193
ANWUJOKX,APQGTRMF,56671
LRVGFDFM,QSDCUCLB,33349
LLHREMKS,ELQGMQWE,612944
NZKBIBNU,FRHNWLNI,820245
JERHKLYW,TANNMIMB,40517
PLMZALFA,OGAFEHLU,40517
AHMDUILJ,UXSPKBJR,450446
OGAFEHLU,UGEQLMXM,225374
WBLJNPZQ,BSRMSVTC,324438
LPHPPJUG,FQCLOEXA,1713493
FDXPMYGF,CCLHWFWF,13477233
XUOIQPFL,DBWLZWNK,191678
LRVGFDFM,DBWLZWNK,191678
ZCELVYQU,KFQSHBNH,9908039
FDXPMYGF,OGAFEHLU,40517
VWMBASNE,LRVGFDFM,3802034
ATLDMDBO,BTMOEMEP,10973950
QVLMOEYE,QRKRBYJL,2660968
ATLDMDBO,WBLJNPZQ,166530
DBWLZWNK,LRVGFDFM,4172599
XUOIQPFL,ANWUJOKX,39585
CCLHWFWF,LSOIUSXD,262266
LUENUFGA,MIRCVAMV,63607
BTMOEMEP,RCBZUSIM,35498
XMKRPGLB,ROACSLMG,2184405
UGEQLMXM,ANWUJOKX,45566
AXULOHBQ,FDXPMYGF,39140
DNMPSKTB,APQGTRMF,48516
DNMPSKTB,DBWLZWNK,191678
SDWAYPIK,VBYCLTYZ,361813
BEZYMBBT,APQGTRMF,48516
EVBVXETX,NZKBIBNU,216030
QVLMOEYE,APQGTRMF,47476
ZGJXVMNI,RJGPVEXX,607112
SDWAYPIK,UIFPPCLR,86202
GYHKIVQT,APQGTRMF,47476
KAGJCHMR,GKQIJYDH,4909217
BTMOEMEP,WQMVCOEM,76318
IGDVVKUD,ROACSLMG,2183469
BTMOEMEP,XIIEJNEE,68712
OJIFIHMZ,FTSVTTSR,270886
DEWLVASR,ZCELVYQU,142679
APQGTRMF,RCBZUSIM,36430
OGAFEHLU,UIFPPCLR,93011
WBLJNPZQ,OGAFEHLU,44633
BSRMSVTC,PLMZALFA,39585
RJCAXSGH,ZKENOUDA,349985
BUZIIBYG,FRHNWLNI,815818
ROACSLMG,BTMOEMEP,11042347
AANGBULD,VUAFAIYJ,734826
RCBZUSIM,BSRMSVTC,324966
FCYBOAXC,VUAFAIYJ,728018
QVLMOEYE,OKMBFVKS,1729360
GYHKIVQT,QRKRBYJL,2656650
QRKRBYJL,UXSPKBJR,444040
WPQXWHYO,NZKBIBNU,216030
HXYSSRXE,KEUWZRKO,368656
LUENUFGA,VWMBASNE,103371
FRHNWLNI,UIFPPCLR,86202
PLMZALFA,QSDCUCLB,35289
SAAYMURU,MBSBZBXA,5436705
EVBVXETX,FRHNWLNI,815818
AXULOHBQ,VMAQSTJE,49976
XUOIQPFL,QSDCUCLB,34356
HXYSSRXE,PYZMVUWD,36878
UGEQLMXM,DBWLZWNK,192818
OXKURKXR,JSLXRQOK,38311
VBYCLTYZ,DJBLNPNC,35322
FRHNWLNI,DUCMGGNW,846275
VWMBASNE,MIRCVAMV,62516
SNHYOVBM,DJBLNPNC,36329
RJGPVEXX,VUAFAIYJ,731917
ZKENOUDA,MBSBZBXA,5387640
UXSPKBJR,LRVGFDFM,3568280
CCLHWFWF,OGAFEHLU,39585
KFQSHBNH,ZKENOUDA,349985
QRKRBYJL,FRHNWLNI,815818
VWMBASNE,CCLHWFWF,13547896
ANWUJOKX,HXYSSRXE,4852782
VUAFAIYJ,CCLHWFWF,13233023
GYHKIVQT,QVLMOEYE,1112026
QRKRBYJL,OGAFEHLU,44633
KEUWZRKO,SAHWCZNH,2080973
XIIEJNEE,BTMOEMEP,11302648
BSRMSVTC,JPBRUTWP,5506945
QSDCUCLB,VBYCLTYZ,368621
IGDVVKUD,UXSPKBJR,448911
WBLJNPZQ,CCLHWFWF,13273339
ANWUJOKX,RAWUKQMJ,3759588
AANGBULD,NAQIHUKZ,39510
LRVGFDFM,XIIEJNEE,68712
DNMPSKTB,XIIEJNEE,68712
KEUWZRKO,TANNMIMB,39585
JPBRUTWP,WBLJNPZQ,166530
QSDCUCLB,SDWAYPIK,5078070
QVLMOEYE,SDWAYPIK,5081802
UXSPKBJR,DBWLZWNK,191678
QVLMOEYE,FRHNWLNI,817127
BSRMSVTC,VWMBASNE,103371
AHMDUILJ,HXYSSRXE,4826688
VBYCLTYZ,AXULOHBQ,84106
DBWLZWNK,RCBZUSIM,36939
XUOIQPFL,WBLJNPZQ,166530
XUOIQPFL,UGEQLMXM,218565
BSRMSVTC,FITUEHWN,85004
SDWAYPIK,UXSPKBJR,444040
VMAQSTJE,XIFHSOWQ,93603
CCLHWFWF,LTOYKIML,354554
ATLDMDBO,DBWLZWNK,191678
RJGPVEXX,UQYUIVVR,4520949
JPBRUTWP,QVLMOEYE,1112445
SDWAYPIK,QVLMOEYE,1112445
QRKRBYJL,QVLMOEYE,1112445
VBYCLTYZ,QVLMOEYE,1115455
VBYCLTYZ,JPBRUTWP,5415940
LRVGFDFM,SDWAYPIK,5077484
RJGPVEXX,WPQXWHYO,12253715
BTMOEMEP,SDWAYPIK,5077904
QVLMOEYE,JPBRUTWP,5429487
QRKRBYJL,BTMOEMEP,10923852
VBYCLTYZ,SDWAYPIK,5083890
BTMOEMEP,XUOIQPFL,2754883
VBYCLTYZ,QRKRBYJL,2671233
QRKRBYJL,JPBRUTWP,5429487
DBWLZWNK,GYHKIVQT,18749366
DBWLZWNK,QRKRBYJL,2655599
UXSPKBJR,DNMPSKTB,5332141
DNMPSKTB,XUOIQPFL,2754883
DNMPSKTB,JPBRUTWP,5429487
QRKRBYJL,GYHKIVQT,18741983
ROACSLMG,ATLDMDBO,35887259
QVLMOEYE,BEZYMBBT,3596348
ATLDMDBO,QRKRBYJL,2665247
XUOIQPFL,DNMPSKTB,5332141
GYHKIVQT,BEZYMBBT,3592449
UXSPKBJR,SDWAYPIK,5081802
JPBRUTWP,ATLDMDBO,35887259
OKMBFVKS,GYHKIVQT,18741983
QRKRBYJL,OKMBFVKS,1726771
JPBRUTWP,OKMBFVKS,1725461
RAWUKQMJ,HXYSSRXE,4832973
QRKRBYJL,SDWAYPIK,5081802
SDWAYPIK,BTMOEMEP,10923852
BLANHGYY,HXYSSRXE,4824406
IGDVVKUD,BTMOEMEP,11044312
LTOYKIML,XIIEJNEE,68712
TGOELCAG,YSYHGLQK,36821
QSDCUCLB,UGEQLMXM,226909
QKXNTIIB,UQYUIVVR,7023185
LLHREMKS,QKXNTIIB,2515257
LLHREMKS,GKQIJYDH,4975946
DJBLNPNC,UXSPKBJR,448779
WBLJNPZQ,LSOIUSXD,266165
OKMBFVKS,QVLMOEYE,1112563
WBLJNPZQ,MIRCVAMV,65546
QRKRBYJL,ANWUJOKX,44633
DNMPSKTB,UGEQLMXM,218565
LRVGFDFM,OXKURKXR,114571
BTMOEMEP,OXKURKXR,114990
SDWAYPIK,UGEQLMXM,218565
FQCLOEXA,DEWLVASR,347223
ATLDMDBO,OXKURKXR,114990
ATLDMDBO,IGDVVKUD,39463
JBVHSUWY,KEUWZRKO,374114
BTMOEMEP,APQGTRMF,48516
XMKRPGLB,SNHYOVBM,355448
FDXPMYGF,WQMVCOEM,77251
QRKRBYJL,LRVGFDFM,3576457
ANWUJOKX,VBYCLTYZ,369628
VUAFAIYJ,LRVGFDFM,4573461
LTOYKIML,FTSVTTSR,273203
QRKRBYJL,BUZIIBYG,16874208
FDXPMYGF,DUCMGGNW,854567
HXYSSRXE,OGAFEHLU,44633
KJNSOAHR,QVLMOEYE,1112563
XUOIQPFL,QVLMOEYE,1112563
UIFPPCLR,QVLMOEYE,1117903
XUOIQPFL,RAWUKQMJ,3755671
QVLMOEYE,BTMOEMEP,10923852
CCLHWFWF,FCYBOAXC,103782841
DBWLZWNK,WHPUAOID,43810
LSOIUSXD,VWMBASNE,105937
AXULOHBQ,BSRMSVTC,324438
VUAFAIYJ,RJCAXSGH,4691122
FTSVTTSR,SNHYOVBM,358014
HXYSSRXE,BLANHGYY,54044
WBLJNPZQ,VWMBASNE,104377
QVLMOEYE,VWMBASNE,104495
BSRMSVTC,KEUWZRKO,369965
ELQGMQWE,XIIEJNEE,68712
PYZMVUWD,QJQJSWFU,177353
QVLMOEYE,DJBLNPNC,36329
HXYSSRXE,XUOIQPFL,2754883
DBWLZWNK,JPBRUTWP,5428480
GYHKIVQT,ATLDMDBO,35887116
XUOIQPFL,BEZYMBBT,3593759
JBVHSUWY,NAQIHUKZ,40517
APQGTRMF,BTMOEMEP,11061634
XIIEJNEE,ATLDMDBO,35418736
BJALXPFS,VMAQSTJE,49976
RJGPVEXX,FITUEHWN,86011
JERHKLYW,TGOELCAG,215037
OJIFIHMZ,FITUEHWN,85004
BSRMSVTC,LSOIUSXD,264104
SDWAYPIK,JPBRUTWP,5429487
SDWAYPIK,OKMBFVKS,1725461
SDWAYPIK,GYHKIVQT,18724662
GYHKIVQT,XUOIQPFL,2755001
QRKRBYJL,ATLDMDBO,35887259
OKMBFVKS,BEZYMBBT,3596348
JPBRUTWP,BEZYMBBT,3592449
XUOIQPFL,ATLDMDBO,35869936
RAWUKQMJ,GYHKIVQT,18741983
QVLMOEYE,ATLDMDBO,35874720
VBYCLTYZ,ATLDMDBO,35801433
WBLJNPZQ,RJGPVEXX,610080
VBYCLTYZ,BEZYMBBT,3595341
JPBRUTWP,HXYSSRXE,4830384
WPQXWHYO,EVBVXETX,5251156
SDWAYPIK,QRKRBYJL,2666674
BEZYMBBT,RAWUKQMJ,3755671
ELQGMQWE,FTSVTTSR,271893
QSDCUCLB,ROACSLMG,2183469
DBWLZWNK,UXSPKBJR,447352
FTSVTTSR,SAAYMURU,41729
ANWUJOKX,BTMOEMEP,11306157
QSDCUCLB,JPBRUTWP,5460773
ZCELVYQU,ELQGMQWE,612944
LTOYKIML,JSLXRQOK,38532
LTOYKIML,NAQIHUKZ,39585
OGAFEHLU,OKMBFVKS,1732270
SDWAYPIK,IGDVVKUD,38554
LPHPPJUG,DEWLVASR,347223
JPBRUTWP,UGEQLMXM,218565
EVBVXETX,ZCELVYQU,142679
UGEQLMXM,VWMBASNE,105937
LSOIUSXD,WBLJNPZQ,171989
SDWAYPIK,LRVGFDFM,3367910
RCBZUSIM,FDXPMYGF,35590
UGEQLMXM,DJBLNPNC,37262
ROACSLMG,VBYCLTYZ,361813
WBLJNPZQ,BTMOEMEP,11020880
DJBLNPNC,WHPUAOID,50999
BTMOEMEP,OGAFEHLU,44633
KJNSOAHR,GKQIJYDH,5042584
WBLJNPZQ,RAWUKQMJ,3757230
WBLJNPZQ,OKMBFVKS,1728430
VUAFAIYJ,WHPUAOID,43810
LLHREMKS,KAGJCHMR,37966
ATLDMDBO,XUOIQPFL,2754883
JPBRUTWP,SDWAYPIK,5081802
DNMPSKTB,PYZMVUWD,40428
DNMPSKTB,RCBZUSIM,39048
HXYSSRXE,AXULOHBQ,84106
QRKRBYJL,RCBZUSIM,39048
QVLMOEYE,WQMVCOEM,80630
DNMPSKTB,OXKURKXR,114990
QRKRBYJL,IGDVVKUD,41572
XIIEJNEE,OKMBFVKS,1731448
OKMBFVKS,JPBRUTWP,5412164
XIFHSOWQ,XIPPENFQ,113750
UIFPPCLR,ATLDMDBO,35920178
WBLJNPZQ,XUOIQPFL,2760341
NZKBIBNU,EVBVXETX,5267101
NZKBIBNU,FWUCPMMW,38972
ELQGMQWE,UIFPPCLR,86202
UXSPKBJR,XIIEJNEE,68712
IGDVVKUD,HXYSSRXE,4852782
APQGTRMF,OKMBFVKS,1731448
VBYCLTYZ,OXKURKXR,116130
ATLDMDBO,RCBZUSIM,36939
HXYSSRXE,SUOYXCHP,35860
EVBVXETX,DJBLNPNC,37771
XIPPENFQ,DDEXPPXU,6694
KFQSHBNH,KJNSOAHR,13993914
KJNSOAHR,ZCELVYQU,142679
QVLMOEYE,AXULOHBQ,84106
SDWAYPIK,ANWUJOKX,44633
NZKBIBNU,DEWLVASR,351122
OGAFEHLU,DNMPSKTB,5364434
LPHPPJUG,NZKBIBNU,216030
OJIFIHMZ,AHMDUILJ,136510
HXYSSRXE,VWMBASNE,104377
UIFPPCLR,QRKRBYJL,2670705
RUVXNNVA,SAAYMURU,47986
BTMOEMEP,HXYSSRXE,4863124
XIIEJNEE,EVBVXETX,5317244
WBLJNPZQ,HXYSSRXE,4898979
GIKPEWTY,WBLJNPZQ,174346
PLMZALFA,QKXNTIIB,2597614
OGAFEHLU,QSDCUCLB,40337
ZKENOUDA,VUAFAIYJ,729427
BTMOEMEP,LRVGFDFM,3410146
OGAFEHLU,RCBZUSIM,42686
DJBLNPNC,AXULOHBQ,90914
RAWUKQMJ,SAHWCZNH,2068896
XMKRPGLB,BEZYMBBT,3622235
ELQGMQWE,RUVXNNVA,39585
SDWAYPIK,QJQJSWFU,170545
ROACSLMG,JPBRUTWP,5429487
OGAFEHLU,ROACSLMG,2183680
ZXERAXWP,KFQSHBNH,10064838
DBWLZWNK,FWUCPMMW,37530
NAQIHUKZ,FITUEHWN,93826
ROACSLMG,SNHYOVBM,356455
DNMPSKTB,OKMBFVKS,1725461
FRHNWLNI,QRKRBYJL,2660968
ATLDMDBO,RAWUKQMJ,3751772
CCLHWFWF,FQCLOEXA,1709594
XIFHSOWQ,MIRCVAMV,65765
KAGJCHMR,LTOYKIML,360540
NAQIHUKZ,FTSVTTSR,279708
FTSVTTSR,RUVXNNVA,40517
JPBRUTWP,BTMOEMEP,10923852
AXULOHBQ,PLMZALFA,40517
ZKENOUDA,ZCELVYQU,145571
ZKENOUDA,FTSVTTSR,274785
OKMBFVKS,WBLJNPZQ,166530
WQMVCOEM,OGAFEHLU,39510
UIFPPCLR,ELQGMQWE,613020
FDXPMYGF,PLMZALFA,40517
QSDCUCLB,IGDVVKUD,45743
LTOYKIML,DEWLVASR,351122
HCDTGMST,KEUWZRKO,374114
FRHNWLNI,RCBZUSIM,35498
JBVHSUWY,VMAQSTJE,49725
UXSPKBJR,FRHNWLNI,820362
NAQIHUKZ,RUVXNNVA,39510
FTSVTTSR,LLHREMKS,72542
QSDCUCLB,XIIEJNEE,76848
VBYCLTYZ,WBLJNPZQ,166111
DUCMGGNW,UXSPKBJR,444040
RJCAXSGH,KJNSOAHR,13943607
JPBRUTWP,VWMBASNE,104377
EVBVXETX,HXYSSRXE,4907315
UIFPPCLR,IGDVVKUD,39889
EVBVXETX,BLANHGYY,54725
LRVGFDFM,LSOIUSXD,263042
JPBRUTWP,RCBZUSIM,39048
RAWUKQMJ,AXULOHBQ,84106
RAWUKQMJ,BJALXPFS,130611
GKQIJYDH,FWUCPMMW,37530
ZCELVYQU,RJCAXSGH,4691122
XUOIQPFL,XIIEJNEE,68712
OGAFEHLU,UXSPKBJR,452275
ATLDMDBO,XIIEJNEE,68712
HXYSSRXE,WQMVCOEM,76318
BUZIIBYG,RJGPVEXX,607112
LSOIUSXD,AXULOHBQ,85665
ANWUJOKX,UXSPKBJR,451268
LRVGFDFM,HXYSSRXE,4857754
FQCLOEXA,FITUEHWN,86011
KJNSOAHR,LRVGFDFM,3376087
EVBVXETX,FQCLOEXA,1709594
ELQGMQWE,JSLXRQOK,37378
ANWUJOKX,SDWAYPIK,5085719
APQGTRMF,QVLMOEYE,1118431
KJNSOAHR,EVBVXETX,5279533
BLANHGYY,BSRMSVTC,324469
OGAFEHLU,QJQJSWFU,175871
RUVXNNVA,KFQSHBNH,10015778
AXULOHBQ,PYZMVUWD,37810
BTMOEMEP,JBVHSUWY,328968
QRKRBYJL,BSRMSVTC,318980
ATLDMDBO,ANWUJOKX,39585
PYZMVUWD,TANNMIMB,39510
BLANHGYY,OGAFEHLU,39510
ROACSLMG,BEZYMBBT,3622235
ZCELVYQU,UGEQLMXM,218565
LLHREMKS,UGEQLMXM,221457
QKXNTIIB,JSLXRQOK,38820
OGAFEHLU,VBYCLTYZ,369397
ELQGMQWE,OKMBFVKS,1726871
UXSPKBJR,OJIFIHMZ,2901891
DNMPSKTB,VWMBASNE,104377
CCLHWFWF,VWMBASNE,104377
WQMVCOEM,JPBRUTWP,5459423
BJALXPFS,SNHYOVBM,358014
UIFPPCLR,HXYSSRXE,4823399
VMAQSTJE,OGAFEHLU,44559
VMAQSTJE,STZDBITS,27153956
DBWLZWNK,WBLJNPZQ,166833
KJNSOAHR,QSDCUCLB,34356
LUENUFGA,TANNMIMB,39585
VBYCLTYZ,DNMPSKTB,5332668
QVLMOEYE,WBLJNPZQ,166530
LRVGFDFM,VWMBASNE,104495
LRVGFDFM,UXSPKBJR,444040
XUOIQPFL,VWMBASNE,104377
IGDVVKUD,SDWAYPIK,5078070
UXSPKBJR,RAWUKQMJ,3755671
WHPUAOID,LRVGFDFM,3865076
ATLDMDBO,AXULOHBQ,84106
RJGPVEXX,FCYBOAXC,103787390
RUVXNNVA,GKQIJYDH,4835891
DBWLZWNK,LSOIUSXD,261847
XIIEJNEE,SDWAYPIK,5126624
ATLDMDBO,APQGTRMF,47476
SDWAYPIK,VWMBASNE,104377
DNMPSKTB,VBYCLTYZ,361813
OKMBFVKS,VWMBASNE,104377
LRVGFDFM,VBYCLTYZ,361813
XUOIQPFL,UXSPKBJR,444460
GYHKIVQT,UIFPPCLR,86202
BTMOEMEP,VBYCLTYZ,361393
RCBZUSIM,SAHWCZNH,2074913
LRVGFDFM,JPBRUTWP,5413938
FCYBOAXC,WBLJNPZQ,166530
DEWLVASR,ZGJXVMNI,2894017
SDWAYPIK,OXKURKXR,114571
RUVXNNVA,LLHREMKS,78798
FQCLOEXA,ZKENOUDA,349985
JPBRUTWP,OGAFEHLU,39585
DEWLVASR,WPQXWHYO,12253715
DJBLNPNC,BLANHGYY,60226
LLHREMKS,ZXERAXWP,51223
FRHNWLNI,VBYCLTYZ,361813
PLMZALFA,JERHKLYW,48453
KJNSOAHR,FCYBOAXC,103708021
BJALXPFS,QVLMOEYE,1118021
UGEQLMXM,HXYSSRXE,4830296
LSOIUSXD,XUOIQPFL,2760341
QVLMOEYE,IGDVVKUD,41572
WQMVCOEM,FDXPMYGF,36743
OXKURKXR,DJBLNPNC,37262
UXSPKBJR,XUOIQPFL,2756293
HXYSSRXE,ATLDMDBO,35887116
ZKENOUDA,ZGJXVMNI,2896507
BUZIIBYG,BTMOEMEP,11695591
BSRMSVTC,QSDCUCLB,33349
JPBRUTWP,LSOIUSXD,262266
JSLXRQOK,KJNSOAHR,14303543
LRVGFDFM,DJBLNPNC,35322
HXYSSRXE,VMAQSTJE,49044
JPBRUTWP,ANWUJOKX,39585
IGDVVKUD,WQMVCOEM,77251
VBYCLTYZ,HXYSSRXE,4869598
UIFPPCLR,APQGTRMF,52672
JBVHSUWY,SDWAYPIK,5080036
GYHKIVQT,JBVHSUWY,328968
BEZYMBBT,UIFPPCLR,86202
ZCELVYQU,ZXERAXWP,52367
AHMDUILJ,RAWUKQMJ,3747092
JPBRUTWP,OXKURKXR,114990
STZDBITS,LTOYKIML,354134
QJQJSWFU,VWMBASNE,105937
BSRMSVTC,TANNMIMB,38578
ZCELVYQU,FWUCPMMW,37530
UXSPKBJR,VBYCLTYZ,365712
KJNSOAHR,KFQSHBNH,9964303
FQCLOEXA,NZKBIBNU,216030
GKQIJYDH,KFQSHBNH,9968665
GYHKIVQT,BSRMSVTC,319756
GYHKIVQT,VWMBASNE,104377
XUOIQPFL,VBYCLTYZ,361813
DNMPSKTB,WBLJNPZQ,166648
OGAFEHLU,OXKURKXR,121798
RJCAXSGH,DEWLVASR,347223
OKMBFVKS,ANWUJOKX,39585
APQGTRMF,QRKRBYJL,2671263
VBYCLTYZ,BJALXPFS,130493
VUAFAIYJ,ZCELVYQU,145571
TGOELCAG,LUENUFGA,3834156
DJBLNPNC,FDXPMYGF,37847
XIIEJNEE,DBWLZWNK,198486
RJCAXSGH,AANGBULD,310163
KFQSHBNH,ZXERAXWP,52230
VBYCLTYZ,FRHNWLNI,819717
DBWLZWNK,AXULOHBQ,83099
JPBRUTWP,PYZMVUWD,36878
AXULOHBQ,DNMPSKTB,5331210
VMAQSTJE,OJIFIHMZ,2903450
VBYCLTYZ,FDXPMYGF,34658
NZKBIBNU,XIIEJNEE,68712
OXKURKXR,BEZYMBBT,3626283
NZKBIBNU,ZKENOUDA,351394
FDXPMYGF,SUOYXCHP,35351
DUCMGGNW,KEUWZRKO,368656
FTSVTTSR,FQCLOEXA,1712562
AHMDUILJ,APQGTRMF,50414
VBYCLTYZ,ANWUJOKX,44633
LPHPPJUG,ZKENOUDA,349985
JBVHSUWY,RUVXNNVA,38578
QSDCUCLB,DDEXPPXU,11408
GIKPEWTY,LLHREMKS,78798
TANNMIMB,PYZMVUWD,44066
HCDTGMST,LUENUFGA,3818313
OGAFEHLU,XIIEJNEE,74894
APQGTRMF,DUCMGGNW,852261
GYHKIVQT,LPHPPJUG,1163101
KEUWZRKO,VWMBASNE,104377
SAHWCZNH,WPQXWHYO,12250390
JBVHSUWY,FTSVTTSR,275290
XIPPENFQ,MIRCVAMV,64455
RCBZUSIM,AXULOHBQ,90862
EVBVXETX,KEUWZRKO,368656
HCDTGMST,STZDBITS,26554948
HCDTGMST,XIFHSOWQ,92293
DJBLNPNC,BSRMSVTC,326796
BUZIIBYG,FWUCPMMW,37530
ROACSLMG,HXYSSRXE,4861350
ZGJXVMNI,VUAFAIYJ,728018
UXSPKBJR,RCBZUSIM,36651
OKMBFVKS,RCBZUSIM,35498
SAAYMURU,SUOYXCHP,36792
UXSPKBJR,ANWUJOKX,39585
AXULOHBQ,HXYSSRXE,4819558
MBSBZBXA,HCDTGMST,157188
JBVHSUWY,APQGTRMF,50414
UXSPKBJR,HXYSSRXE,4861350
BEZYMBBT,HXYSSRXE,4858761
QVLMOEYE,XUOIQPFL,2758782
EVBVXETX,ATLDMDBO,35410130
BTMOEMEP,FDXPMYGF,34658
OJIFIHMZ,STZDBITS,26883570
TANNMIMB,JBVHSUWY,334294
OGAFEHLU,GYHKIVQT,19130440
FWUCPMMW,AXULOHBQ,92869
