leading_item_id,following_item_id,value
XUOIQPFL,GYHKIVQT,17197175
ANWUJOKX,BLANHGYY,6079
ATLDMDBO,LPHPPJUG,1309922
UIFPPCLR,GYHKIVQT,17214701
HXYSSRXE,GYHKIVQT,17137709
QVLMOEYE,GYHKIVQT,17217146
OKMBFVKS,KFQSHBNH,8524382
ANWUJOKX,HXYSSRXE,4722732
HXYSSRXE,DNMPSKTB,5011907
CCLHWFWF,LSOIUSXD,100015
KEUWZRKO,LUENUFGA,3551607
QVLMOEYE,BTMOEMEP,9318613
EVBVXETX,SAHWCZNH,2266133
ZKENOUDA,AANGBULD,376991
UXSPKBJR,QRKRBYJL,2389851
QRKRBYJL,RCBZUSIM,10679
ZGJXVMNI,AANGBULD,377016
XUOIQPFL,OXKURKXR,100350
BEZYMBBT,HXYSSRXE,4697345
QRKRBYJL,LPHPPJUG,1309012
XUOIQPFL,ATLDMDBO,37204964
FRHNWLNI,QRKRBYJL,2374225
WPQXWHYO,XIFHSOWQ,85700
OGAFEHLU,JPBRUTWP,5436857
CCLHWFWF,OGAFEHLU,2
KEUWZRKO,WPQXWHYO,10058798
FTSVTTSR,SAAYMURU,12108
DNMPSKTB,VWMBASNE,96513
QRKRBYJL,XUOIQPFL,2495056
FQCLOEXA,WPQXWHYO,10059346
RCBZUSIM,DNMPSKTB,4997360
DNMPSKTB,VBYCLTYZ,339976
VBYCLTYZ,RAWUKQMJ,3780230
OGAFEHLU,UIFPPCLR,52781
SDWAYPIK,APQGTRMF,10135
SDWAYPIK,UGEQLMXM,39512
KFQSHBNH,KJNSOAHR,10271737
ZCELVYQU,BLANHGYY,5355
BTMOEMEP,IGDVVKUD,6133
GYHKIVQT,DEWLVASR,334257
OXKURKXR,ATLDMDBO,37074274
HXYSSRXE,FQCLOEXA,1749146
ZGJXVMNI,DNMPSKTB,5110597
DEWLVASR,KJNSOAHR,10214401
XIFHSOWQ,WPQXWHYO,10045842
OGAFEHLU,QSDCUCLB,2
RJCAXSGH,FWUCPMMW,1762
KFQSHBNH,FWUCPMMW,1875
XUOIQPFL,DBWLZWNK,133252
AXULOHBQ,BSRMSVTC,161419
SDWAYPIK,OGAFEHLU,2
OGAFEHLU,IGDVVKUD,6246
FQCLOEXA,SAHWCZNH,2268441
ELQGMQWE,AANGBULD,377016
OGAFEHLU,ANWUJOKX,2
VBYCLTYZ,BLANHGYY,5460
RAWUKQMJ,AXULOHBQ,69315
UGEQLMXM,JPBRUTWP,5425704
DNMPSKTB,LRVGFDFM,6931030
GYHKIVQT,FQCLOEXA,1747831
BTMOEMEP,RAWUKQMJ,3761047
RCBZUSIM,ATLDMDBO,36820168
LRVGFDFM,HXYSSRXE,4672771
ZXERAXWP,KFQSHBNH,8445065
DEWLVASR,APQGTRMF,10372
EVBVXETX,FRHNWLNI,909521
HXYSSRXE,OGAFEHLU,2
QSDCUCLB,BTMOEMEP,9250533
FRHNWLNI,RCBZUSIM,9888
ANWUJOKX,WQMVCOEM,12686
KFQSHBNH,ELQGMQWE,475319
DNMPSKTB,AXULOHBQ,70010
RJGPVEXX,AANGBULD,375300
FTSVTTSR,ZCELVYQU,17520
UXSPKBJR,QVLMOEYE,1018354
ANWUJOKX,RAWUKQMJ,3782465
DEWLVASR,OKMBFVKS,1756610
SDWAYPIK,HXYSSRXE,4733247
AXULOHBQ,EVBVXETX,4922414
UGEQLMXM,AXULOHBQ,70205
ZGJXVMNI,RJGPVEXX,498384
XUOIQPFL,RAWUKQMJ,3761965
RCBZUSIM,GYHKIVQT,17168127
FRHNWLNI,ATLDMDBO,37204964
ATLDMDBO,UGEQLMXM,38621
OXKURKXR,ZKENOUDA,317569
OXKURKXR,ZGJXVMNI,2676219
BTMOEMEP,VBYCLTYZ,339825
EVBVXETX,LUENUFGA,3631470
JPBRUTWP,APQGTRMF,10013
WBLJNPZQ,CCLHWFWF,10699087
RJCAXSGH,OKMBFVKS,1765057
XUOIQPFL,DJBLNPNC,148
XUOIQPFL,APQGTRMF,10130
OKMBFVKS,WBLJNPZQ,148395
KFQSHBNH,AANGBULD,388431
OGAFEHLU,DNMPSKTB,4990805
ATLDMDBO,LRVGFDFM,6930769
APQGTRMF,DNMPSKTB,4985467
ELQGMQWE,RJCAXSGH,4758267
NAQIHUKZ,GKQIJYDH,5006881
ZKENOUDA,OKMBFVKS,1759699
NZKBIBNU,XIIEJNEE,11376
QRKRBYJL,APQGTRMF,10737
VBYCLTYZ,IGDVVKUD,6130
LLHREMKS,KFQSHBNH,8466381
SDWAYPIK,ZGJXVMNI,2674547
ANWUJOKX,DNMPSKTB,4980436
SAHWCZNH,EVBVXETX,4924108
RJCAXSGH,ZKENOUDA,306172
ATLDMDBO,ANWUJOKX,2
DEWLVASR,SDWAYPIK,5318088
KEUWZRKO,SAHWCZNH,2202382
OKMBFVKS,GYHKIVQT,17135751
ZKENOUDA,FTSVTTSR,158675
QSDCUCLB,QRKRBYJL,2406908
SDWAYPIK,LPHPPJUG,1313824
BTMOEMEP,SDWAYPIK,5263649
HXYSSRXE,XIFHSOWQ,86167
APQGTRMF,RJCAXSGH,4871482
JPBRUTWP,RCBZUSIM,9890
GYHKIVQT,HXYSSRXE,4714749
RCBZUSIM,BSRMSVTC,161856
OGAFEHLU,XUOIQPFL,2491603
RJCAXSGH,KJNSOAHR,10267337
LRVGFDFM,GYHKIVQT,17111261
UGEQLMXM,BLANHGYY,5695
RJGPVEXX,FITUEHWN,63801
VBYCLTYZ,WBLJNPZQ,148600
RJCAXSGH,ELQGMQWE,475119
WBLJNPZQ,LSOIUSXD,100881
DBWLZWNK,AXULOHBQ,68836
QSDCUCLB,QVLMOEYE,1024013
JPBRUTWP,ZGJXVMNI,2672664
GYHKIVQT,RJCAXSGH,4863186
SDWAYPIK,OKMBFVKS,1714172
XIIEJNEE,ATLDMDBO,36432116
VBYCLTYZ,ANWUJOKX,2
DJBLNPNC,SUOYXCHP,170
TANNMIMB,VWMBASNE,96228
OKMBFVKS,RJCAXSGH,4845985
VBYCLTYZ,JPBRUTWP,5395899
ZCELVYQU,FWUCPMMW,1744
BSRMSVTC,PLMZALFA,2
ATLDMDBO,OXKURKXR,96191
WBLJNPZQ,VUAFAIYJ,732315
LRVGFDFM,DBWLZWNK,133226
GYHKIVQT,WPQXWHYO,10053685
QVLMOEYE,APQGTRMF,10136
UGEQLMXM,HXYSSRXE,4742448
OGAFEHLU,APQGTRMF,10669
AXULOHBQ,VMAQSTJE,16342
WPQXWHYO,RJGPVEXX,495201
JPBRUTWP,DNMPSKTB,5014137
BTMOEMEP,GYHKIVQT,17197175
WBLJNPZQ,UGEQLMXM,39912
LRVGFDFM,AXULOHBQ,68576
PYZMVUWD,MIRCVAMV,6019
VBYCLTYZ,XUOIQPFL,2511761
KAGJCHMR,LTOYKIML,306899
VWMBASNE,XIPPENFQ,86101
MIRCVAMV,CCLHWFWF,10691897
QSDCUCLB,SDWAYPIK,5251613
AXULOHBQ,WPQXWHYO,10037204
ANWUJOKX,FDXPMYGF,3501
SAHWCZNH,XIPPENFQ,86423
QRKRBYJL,FDXPMYGF,2895
BTMOEMEP,LPHPPJUG,1308795
OGAFEHLU,RCBZUSIM,10708
BLANHGYY,WPQXWHYO,10008106
LSOIUSXD,VWMBASNE,98964
DBWLZWNK,RCBZUSIM,10879
HXYSSRXE,RJGPVEXX,512084
GYHKIVQT,AXULOHBQ,67619
ZKENOUDA,XUOIQPFL,2583318
GIKPEWTY,CCLHWFWF,10705219
PLMZALFA,LUENUFGA,3554427
NZKBIBNU,LUENUFGA,3619688
AXULOHBQ,FDXPMYGF,3551
VBYCLTYZ,LPHPPJUG,1318459
JPBRUTWP,XUOIQPFL,2508750
RCBZUSIM,FDXPMYGF,3453
XIPPENFQ,ZGJXVMNI,2607819
DEWLVASR,GYHKIVQT,17135780
QVLMOEYE,RAWUKQMJ,3758671
ZKENOUDA,BEZYMBBT,3625293
GYHKIVQT,ELQGMQWE,495825
LRVGFDFM,DNMPSKTB,4984423
ZGJXVMNI,EVBVXETX,4831416
WPQXWHYO,LUENUFGA,3626274
XUOIQPFL,IGDVVKUD,6236
GYHKIVQT,AANGBULD,385781
DEWLVASR,BEZYMBBT,3614427
OXKURKXR,QVLMOEYE,1020158
OGAFEHLU,BTMOEMEP,9317418
OGAFEHLU,DBWLZWNK,131988
QVLMOEYE,JPBRUTWP,5416196
HXYSSRXE,PYZMVUWD,1055
KEUWZRKO,XIPPENFQ,85825
XIIEJNEE,QRKRBYJL,2409483
BSRMSVTC,KEUWZRKO,302422
XUOIQPFL,OKMBFVKS,1714931
BJALXPFS,DNMPSKTB,4998527
XUOIQPFL,XIIEJNEE,11629
HXYSSRXE,ZGJXVMNI,2671708
ANWUJOKX,QVLMOEYE,1021202
VBYCLTYZ,RCBZUSIM,10061
SDWAYPIK,ANWUJOKX,2
ATLDMDBO,DBWLZWNK,128881
APQGTRMF,OKMBFVKS,1705170
DNMPSKTB,EVBVXETX,4930705
RUVXNNVA,KFQSHBNH,8448540
TANNMIMB,MIRCVAMV,5627
LUENUFGA,DNMPSKTB,5117537
JPBRUTWP,ANWUJOKX,2
OGAFEHLU,OKMBFVKS,1702527
BSRMSVTC,WPQXWHYO,10038466
UGEQLMXM,DBWLZWNK,132510
KFQSHBNH,OKMBFVKS,1759813
DJBLNPNC,WHPUAOID,16845
GYHKIVQT,XUOIQPFL,2500418
AANGBULD,OKMBFVKS,1760622
ZKENOUDA,XIIEJNEE,11628
QRKRBYJL,ZGJXVMNI,2657874
WBLJNPZQ,ZKENOUDA,318588
UXSPKBJR,WQMVCOEM,14090
VMAQSTJE,XIFHSOWQ,85541
UXSPKBJR,RAWUKQMJ,3761965
ZGJXVMNI,UGEQLMXM,42688
APQGTRMF,ATLDMDBO,36764740
SDWAYPIK,BTMOEMEP,9314679
ZGJXVMNI,XUOIQPFL,2583487
BLANHGYY,SAHWCZNH,2194018
AANGBULD,FTSVTTSR,159860
UGEQLMXM,OGAFEHLU,2
UGEQLMXM,UXSPKBJR,388131
JPBRUTWP,AXULOHBQ,70063
APQGTRMF,RCBZUSIM,10797
AANGBULD,KFQSHBNH,8464064
QVLMOEYE,DJBLNPNC,147
BTMOEMEP,UGEQLMXM,39597
HXYSSRXE,VWMBASNE,98434
IGDVVKUD,ATLDMDBO,36590744
LRVGFDFM,BTMOEMEP,9318613
QSDCUCLB,ANWUJOKX,2
TGOELCAG,LUENUFGA,3531812
WBLJNPZQ,SDWAYPIK,5276612
BTMOEMEP,WQMVCOEM,10796
DNMPSKTB,DEWLVASR,334150
AANGBULD,XIIEJNEE,11650
ZCELVYQU,DNMPSKTB,4961432
SDWAYPIK,DEWLVASR,334378
AANGBULD,NAQIHUKZ,2
HXYSSRXE,VMAQSTJE,15272
PYZMVUWD,XIFHSOWQ,85403
HXYSSRXE,UGEQLMXM,39576
ANWUJOKX,AXULOHBQ,69349
UXSPKBJR,APQGTRMF,10168
ZCELVYQU,RJCAXSGH,4786363
AANGBULD,KJNSOAHR,10109559
UGEQLMXM,VWMBASNE,99238
LTOYKIML,FTSVTTSR,158317
OXKURKXR,GYHKIVQT,17227709
RJGPVEXX,KJNSOAHR,10260403
KJNSOAHR,RJCAXSGH,4785017
WBLJNPZQ,DEWLVASR,332843
DNMPSKTB,AANGBULD,409593
RJGPVEXX,GYHKIVQT,17208528
HXYSSRXE,KEUWZRKO,303677
OGAFEHLU,DJBLNPNC,153
LRVGFDFM,LPHPPJUG,1320155
WPQXWHYO,XIPPENFQ,95547
BSRMSVTC,LUENUFGA,3543175
JPBRUTWP,SDWAYPIK,5281732
KEUWZRKO,NZKBIBNU,207569
WBLJNPZQ,LRVGFDFM,6902668
ATLDMDBO,XUOIQPFL,2512926
SDWAYPIK,DUCMGGNW,705994
IGDVVKUD,QVLMOEYE,1016429
QVLMOEYE,LPHPPJUG,1320327
ROACSLMG,HXYSSRXE,4706511
RCBZUSIM,BJALXPFS,145320
JPBRUTWP,OKMBFVKS,1708492
BTMOEMEP,XUOIQPFL,2496804
XIFHSOWQ,EVBVXETX,4923019
DNMPSKTB,RJGPVEXX,512813
QRKRBYJL,UGEQLMXM,39597
LSOIUSXD,AXULOHBQ,70097
BJALXPFS,QRKRBYJL,2391165
AXULOHBQ,NZKBIBNU,207345
OKMBFVKS,FQCLOEXA,1754353
DNMPSKTB,FQCLOEXA,1753110
XUOIQPFL,VWMBASNE,98777
SDWAYPIK,RCBZUSIM,9410
RAWUKQMJ,WPQXWHYO,10019236
HXYSSRXE,ZKENOUDA,317022
FQCLOEXA,KJNSOAHR,10220643
QRKRBYJL,ZKENOUDA,315832
DEWLVASR,VMAQSTJE,18766
SDWAYPIK,UIFPPCLR,53184
DNMPSKTB,RAWUKQMJ,3776380
OKMBFVKS,ZGJXVMNI,2668832
APQGTRMF,HXYSSRXE,4729450
WBLJNPZQ,OGAFEHLU,2
SDWAYPIK,BEZYMBBT,3527906
BEZYMBBT,ELQGMQWE,495465
SAHWCZNH,WQMVCOEM,14504
ATLDMDBO,RCBZUSIM,10282
ANWUJOKX,APQGTRMF,10347
UGEQLMXM,APQGTRMF,10219
EVBVXETX,KEUWZRKO,312789
APQGTRMF,DUCMGGNW,714846
ZXERAXWP,RJCAXSGH,4780004
RJGPVEXX,ZKENOUDA,305128
RUVXNNVA,ZCELVYQU,17524
SDWAYPIK,AXULOHBQ,70010
XIIEJNEE,FRHNWLNI,906122
BEZYMBBT,KFQSHBNH,8478580
UXSPKBJR,DBWLZWNK,131730
LTOYKIML,XIIEJNEE,11683
GYHKIVQT,KJNSOAHR,10350565
OXKURKXR,APQGTRMF,10082
OGAFEHLU,LRVGFDFM,6937657
BJALXPFS,SDWAYPIK,5262937
PLMZALFA,JERHKLYW,9674
HXYSSRXE,AXULOHBQ,68409
RAWUKQMJ,DNMPSKTB,4969735
AANGBULD,RUVXNNVA,1
ATLDMDBO,OGAFEHLU,2
QRKRBYJL,DEWLVASR,332465
AANGBULD,VUAFAIYJ,713723
ELQGMQWE,ZKENOUDA,306496
LPHPPJUG,DDEXPPXU,11258
LSOIUSXD,VUAFAIYJ,715626
ATLDMDBO,APQGTRMF,10355
FDXPMYGF,VMAQSTJE,16466
QVLMOEYE,ZGJXVMNI,2667185
APQGTRMF,UIFPPCLR,52966
APQGTRMF,GYHKIVQT,17153802
XIPPENFQ,DDEXPPXU,11547
UGEQLMXM,FQCLOEXA,1756946
WBLJNPZQ,ATLDMDBO,37134939
ANWUJOKX,BTMOEMEP,9286158
JPBRUTWP,VBYCLTYZ,340369
SAHWCZNH,MIRCVAMV,5912
EVBVXETX,KJNSOAHR,10237946
CCLHWFWF,FCYBOAXC,99768625
QVLMOEYE,ZKENOUDA,317133
QRKRBYJL,BSRMSVTC,161250
WQMVCOEM,OGAFEHLU,2
RAWUKQMJ,HXYSSRXE,4735641
UIFPPCLR,KJNSOAHR,10267625
SDWAYPIK,WQMVCOEM,11547
GYHKIVQT,KFQSHBNH,8472120
SAHWCZNH,NZKBIBNU,207670
QRKRBYJL,ANWUJOKX,2
LLHREMKS,BLANHGYY,5476
HCDTGMST,XIFHSOWQ,85207
UIFPPCLR,XUOIQPFL,2514244
ZKENOUDA,SDWAYPIK,5310669
APQGTRMF,KFQSHBNH,8539182
RJCAXSGH,YSYHGLQK,1481
AXULOHBQ,VUAFAIYJ,732423
KFQSHBNH,YSYHGLQK,1599
ZKENOUDA,APQGTRMF,11005
BEZYMBBT,GYHKIVQT,17108417
GYHKIVQT,BEZYMBBT,3496518
BTMOEMEP,JBVHSUWY,273706
UXSPKBJR,ANWUJOKX,2
OXKURKXR,AXULOHBQ,70445
UXSPKBJR,SDWAYPIK,5259364
WQMVCOEM,JPBRUTWP,5360533
FQCLOEXA,LUENUFGA,3617591
EVBVXETX,XIFHSOWQ,88708
APQGTRMF,QVLMOEYE,1021665
WBLJNPZQ,LPHPPJUG,1319303
SDWAYPIK,KJNSOAHR,10301921
UIFPPCLR,RJCAXSGH,4871482
HXYSSRXE,SDWAYPIK,5255676
NZKBIBNU,KJNSOAHR,10264157
VUAFAIYJ,APQGTRMF,11082
FDXPMYGF,HXYSSRXE,4731714
RJGPVEXX,KEUWZRKO,313408
WBLJNPZQ,RJGPVEXX,512325
ZCELVYQU,FDXPMYGF,3299
AANGBULD,LLHREMKS,68918
WBLJNPZQ,QRKRBYJL,2393473
SDWAYPIK,RAWUKQMJ,3744330
EVBVXETX,DNMPSKTB,4997001
ZGJXVMNI,JSLXRQOK,1042
WBLJNPZQ,ZGJXVMNI,2677472
ANWUJOKX,DJBLNPNC,160
BTMOEMEP,LRVGFDFM,6888385
DBWLZWNK,APQGTRMF,10430
BTMOEMEP,OKMBFVKS,1707906
PYZMVUWD,LUENUFGA,3559536
OXKURKXR,ELQGMQWE,496815
AANGBULD,GYHKIVQT,17140588
BJALXPFS,RJGPVEXX,509588
PYZMVUWD,RJGPVEXX,509238
ZGJXVMNI,QRKRBYJL,2452891
SDWAYPIK,AANGBULD,385506
ZXERAXWP,BEZYMBBT,3618297
FRHNWLNI,UGEQLMXM,39832
BLANHGYY,FQCLOEXA,1749813
UXSPKBJR,IGDVVKUD,6380
BSRMSVTC,RJGPVEXX,511057
ANWUJOKX,BJALXPFS,147968
BEZYMBBT,RJCAXSGH,4833923
OKMBFVKS,HXYSSRXE,4701328
FQCLOEXA,PYZMVUWD,1187
UIFPPCLR,UXSPKBJR,386399
KJNSOAHR,ZCELVYQU,17516
GYHKIVQT,QRKRBYJL,2373788
IGDVVKUD,UXSPKBJR,386531
JPBRUTWP,FQCLOEXA,1753110
KJNSOAHR,EVBVXETX,4837809
WPQXWHYO,NZKBIBNU,199910
SAAYMURU,MBSBZBXA,4502072
ZKENOUDA,RUVXNNVA,2
BLANHGYY,AXULOHBQ,69434
PYZMVUWD,ZXERAXWP,21252
LPHPPJUG,ZKENOUDA,305719
GKQIJYDH,RJCAXSGH,4727156
OKMBFVKS,ELQGMQWE,495459
ANWUJOKX,LPHPPJUG,1314517
EVBVXETX,FDXPMYGF,2845
BTMOEMEP,DJBLNPNC,145
QRKRBYJL,RAWUKQMJ,3759290
APQGTRMF,RAWUKQMJ,3773290
DBWLZWNK,BTMOEMEP,9315655
UXSPKBJR,JPBRUTWP,5386643
QRKRBYJL,OKMBFVKS,1699813
ELQGMQWE,FTSVTTSR,157594
UXSPKBJR,LRVGFDFM,6884785
APQGTRMF,DBWLZWNK,131914
LLHREMKS,AANGBULD,374436
WBLJNPZQ,AXULOHBQ,69863
RJCAXSGH,BLANHGYY,5338
KFQSHBNH,BLANHGYY,5440
SUOYXCHP,PYZMVUWD,1058
KAGJCHMR,AANGBULD,359871
OXKURKXR,BEZYMBBT,3529113
ZKENOUDA,ZXERAXWP,17786
FQCLOEXA,BSRMSVTC,171841
KJNSOAHR,QRKRBYJL,2378715
OXKURKXR,FQCLOEXA,1752756
BJALXPFS,OGAFEHLU,2
SUOYXCHP,HCDTGMST,7243
APQGTRMF,QRKRBYJL,2404456
TGOELCAG,OJIFIHMZ,2791408
VBYCLTYZ,BEZYMBBT,3526763
RAWUKQMJ,ZGJXVMNI,2672664
ELQGMQWE,KJNSOAHR,10231034
UXSPKBJR,VBYCLTYZ,339705
GYHKIVQT,SAHWCZNH,2208776
ANWUJOKX,QRKRBYJL,2391802
