leading_item_id,following_item_id,value
QSDCUCLB,SAAYMURU,16541
OGAFEHLU,RCBZUSIM,7763
CCLHWFWF,FCYBOAXC,100483126
BTMOEMEP,WQMVCOEM,5627
UGEQLMXM,GYHKIVQT,12609007
SDWAYPIK,DNMPSKTB,5162798
ZKENOUDA,DEWLVASR,311133
NAQIHUKZ,LRVGFDFM,5965544
BTMOEMEP,JPBRUTWP,5357067
AHMDUILJ,ATLDMDBO,32201326
JSLXRQOK,LLHREMKS,25759
ZKENOUDA,ZCELVYQU,10081
WQMVCOEM,BJALXPFS,146947
DNMPSKTB,AANGBULD,561780
KEUWZRKO,XIPPENFQ,94291
ROACSLMG,ANWUJOKX,4
ROACSLMG,FDXPMYGF,5315
LRVGFDFM,VUAFAIYJ,607357
DNMPSKTB,GYHKIVQT,12815856
AXULOHBQ,VMAQSTJE,24907
BLANHGYY,SUOYXCHP,177
UGEQLMXM,VWMBASNE,124575
AXULOHBQ,BSRMSVTC,164220
FCYBOAXC,VUAFAIYJ,560577
STZDBITS,UXSPKBJR,347388
XIFHSOWQ,XIPPENFQ,88513
ATLDMDBO,DBWLZWNK,132717
KEUWZRKO,NZKBIBNU,196736
FWUCPMMW,XIIEJNEE,8784
LSOIUSXD,WBLJNPZQ,154537
DEWLVASR,BEZYMBBT,3644004
XUOIQPFL,JPBRUTWP,5373231
RAWUKQMJ,NZKBIBNU,198301
HXYSSRXE,ZKENOUDA,323379
APQGTRMF,WHPUAOID,13603
NZKBIBNU,OKMBFVKS,1785687
VUAFAIYJ,APQGTRMF,10931
BLANHGYY,HCDTGMST,21738
HXYSSRXE,OGAFEHLU,4
IGDVVKUD,BSRMSVTC,166118
AHMDUILJ,DUCMGGNW,627400
CCLHWFWF,DUCMGGNW,631875
SDWAYPIK,ANWUJOKX,4
LRVGFDFM,FCYBOAXC,100694294
WBLJNPZQ,DEWLVASR,329914
OKMBFVKS,FQCLOEXA,1767294
SAHWCZNH,HXYSSRXE,4852028
ELQGMQWE,LLHREMKS,31140
JSLXRQOK,GKQIJYDH,4684271
QVLMOEYE,HXYSSRXE,4626096
HXYSSRXE,ZGJXVMNI,2649951
HXYSSRXE,BSRMSVTC,161344
ELQGMQWE,CCLHWFWF,11473292
VUAFAIYJ,WBLJNPZQ,165945
WPQXWHYO,RJGPVEXX,494137
DDEXPPXU,GKQIJYDH,4567998
OXKURKXR,ZKENOUDA,325053
DNMPSKTB,FQCLOEXA,1795967
NAQIHUKZ,STZDBITS,16903543
XIFHSOWQ,VWMBASNE,120557
FQCLOEXA,IGDVVKUD,4466
ANWUJOKX,AXULOHBQ,74643
HXYSSRXE,GYHKIVQT,12774867
BEZYMBBT,ELQGMQWE,485687
QSDCUCLB,SDWAYPIK,5290509
UXSPKBJR,HXYSSRXE,4474779
DBWLZWNK,FRHNWLNI,989722
FWUCPMMW,VMAQSTJE,29564
PYZMVUWD,QJQJSWFU,112727
ZCELVYQU,FWUCPMMW,883
LLHREMKS,FWUCPMMW,1011
KJNSOAHR,IGDVVKUD,4362
SDWAYPIK,OXKURKXR,100305
DJBLNPNC,WHPUAOID,13636
CCLHWFWF,LSOIUSXD,105525
BJALXPFS,KEUWZRKO,304410
FQCLOEXA,ATLDMDBO,34337829
WBLJNPZQ,LTOYKIML,299035
OGAFEHLU,ATLDMDBO,34849016
QSDCUCLB,GYHKIVQT,12646241
NAQIHUKZ,SAAYMURU,19105
JSLXRQOK,RUVXNNVA,1
XIPPENFQ,LSOIUSXD,111644
WBLJNPZQ,QSDCUCLB,1
HXYSSRXE,KEUWZRKO,306078
EVBVXETX,DNMPSKTB,5142811
FWUCPMMW,DUCMGGNW,623853
QRKRBYJL,AXULOHBQ,63206
QSDCUCLB,DJBLNPNC,87
ZGJXVMNI,ZKENOUDA,301088
VUAFAIYJ,CCLHWFWF,11494838
FDXPMYGF,STZDBITS,17237395
JPBRUTWP,FQCLOEXA,1789768
AANGBULD,EVBVXETX,5120265
ELQGMQWE,AANGBULD,575494
OKMBFVKS,ANWUJOKX,4
DEWLVASR,APQGTRMF,10123
IGDVVKUD,WQMVCOEM,5939
LSOIUSXD,VWMBASNE,126678
SUOYXCHP,SAHWCZNH,2121952
EVBVXETX,WPQXWHYO,10572608
SAHWCZNH,NZKBIBNU,197772
SAHWCZNH,FRHNWLNI,1032900
QVLMOEYE,AXULOHBQ,63546
XUOIQPFL,APQGTRMF,10171
HXYSSRXE,PYZMVUWD,826
XUOIQPFL,IGDVVKUD,4376
BTMOEMEP,JBVHSUWY,261395
RCBZUSIM,BJALXPFS,149578
APQGTRMF,VMAQSTJE,24697
LSOIUSXD,VUAFAIYJ,587125
OKMBFVKS,FRHNWLNI,973034
FWUCPMMW,FTSVTTSR,169495
DUCMGGNW,FRHNWLNI,1025814
VWMBASNE,FCYBOAXC,101892529
FQCLOEXA,FRHNWLNI,994372
UIFPPCLR,WQMVCOEM,5759
JSLXRQOK,ANWUJOKX,2
APQGTRMF,DNMPSKTB,5123695
QVLMOEYE,RCBZUSIM,8185
ZGJXVMNI,SAHWCZNH,2216835
XIPPENFQ,AXULOHBQ,77250
LRVGFDFM,UGEQLMXM,97787
SDWAYPIK,AXULOHBQ,72513
ANWUJOKX,BLANHGYY,2434
QVLMOEYE,DJBLNPNC,77
FDXPMYGF,XIFHSOWQ,44745
QSDCUCLB,SNHYOVBM,366789
DJBLNPNC,DUCMGGNW,645985
UGEQLMXM,FQCLOEXA,1794900
APQGTRMF,RCBZUSIM,8339
GIKPEWTY,SAHWCZNH,2185499
WBLJNPZQ,RJGPVEXX,518717
VMAQSTJE,ANWUJOKX,3
BSRMSVTC,KEUWZRKO,292698
DJBLNPNC,WBLJNPZQ,156328
QRKRBYJL,LPHPPJUG,1228207
FTSVTTSR,ZCELVYQU,10103
CCLHWFWF,VBYCLTYZ,394374
FWUCPMMW,WBLJNPZQ,153040
SDWAYPIK,FQCLOEXA,1781174
UGEQLMXM,ROACSLMG,2240792
JERHKLYW,QKXNTIIB,1838256
FWUCPMMW,AXULOHBQ,76361
UGEQLMXM,DBWLZWNK,137217
HXYSSRXE,JBVHSUWY,264005
LRVGFDFM,LSOIUSXD,108563
SAHWCZNH,RCBZUSIM,10718
BTMOEMEP,BSRMSVTC,152445
BTMOEMEP,SDWAYPIK,5183866
UGEQLMXM,SDWAYPIK,5206727
GIKPEWTY,HCDTGMST,20180
FTSVTTSR,ZXERAXWP,10630
YSYHGLQK,LTOYKIML,297476
CCLHWFWF,VWMBASNE,121924
FRHNWLNI,LPHPPJUG,1284059
DJBLNPNC,DNMPSKTB,5218311
LUENUFGA,ZGJXVMNI,2573554
UGEQLMXM,IGDVVKUD,4390
STZDBITS,SNHYOVBM,369261
SDWAYPIK,ZKENOUDA,322804
LLHREMKS,VBYCLTYZ,394889
APQGTRMF,FDXPMYGF,5570
EVBVXETX,HXYSSRXE,4704098
LTOYKIML,MBSBZBXA,4350219
WHPUAOID,FITUEHWN,60768
ZKENOUDA,XUOIQPFL,2488105
DBWLZWNK,DUCMGGNW,634020
FRHNWLNI,RCBZUSIM,8245
OKMBFVKS,WBLJNPZQ,155365
FCYBOAXC,DUCMGGNW,629422
UGEQLMXM,WHPUAOID,12221
FWUCPMMW,GIKPEWTY,4
QSDCUCLB,EVBVXETX,5085716
GIKPEWTY,ZXERAXWP,11885
SUOYXCHP,QSDCUCLB,1
UXSPKBJR,BLANHGYY,2462
ATLDMDBO,UGEQLMXM,107991
UGEQLMXM,ATLDMDBO,34257213
JPBRUTWP,ATLDMDBO,34260953
RUVXNNVA,XIIEJNEE,8616
QVLMOEYE,GYHKIVQT,12731055
STZDBITS,OXKURKXR,97205
BSRMSVTC,OGAFEHLU,6
GYHKIVQT,NZKBIBNU,196830
SAAYMURU,MBSBZBXA,4310089
BJALXPFS,OGAFEHLU,4
ROACSLMG,WQMVCOEM,6653
GIKPEWTY,PYZMVUWD,1359
BLANHGYY,TGOELCAG,378120
QVLMOEYE,QRKRBYJL,2469628
OKMBFVKS,FDXPMYGF,4816
KEUWZRKO,VWMBASNE,126013
LRVGFDFM,BLANHGYY,2524
VMAQSTJE,LUENUFGA,3696763
ATLDMDBO,AXULOHBQ,59963
ROACSLMG,AHMDUILJ,95833
DEWLVASR,BUZIIBYG,16000151
EVBVXETX,DUCMGGNW,634116
OGAFEHLU,RJGPVEXX,517299
CCLHWFWF,SUOYXCHP,394
WBLJNPZQ,SDWAYPIK,5194900
WQMVCOEM,DNMPSKTB,5178722
WPQXWHYO,VMAQSTJE,26791
DJBLNPNC,HXYSSRXE,4714934
RUVXNNVA,QKXNTIIB,1734734
TANNMIMB,QJQJSWFU,113693
DDEXPPXU,FRHNWLNI,986524
VBYCLTYZ,DJBLNPNC,80
CCLHWFWF,ZXERAXWP,12663
LSOIUSXD,FCYBOAXC,102267181
DJBLNPNC,HCDTGMST,28269
QRKRBYJL,DNMPSKTB,5165709
SAAYMURU,WHPUAOID,13311
JPBRUTWP,APQGTRMF,9896
WHPUAOID,DUCMGGNW,625781
FWUCPMMW,FDXPMYGF,4317
LSOIUSXD,XUOIQPFL,2398474
BSRMSVTC,WPQXWHYO,10544895
SDWAYPIK,RCBZUSIM,8210
ANWUJOKX,DUCMGGNW,639751
JPBRUTWP,ANWUJOKX,5
BJALXPFS,GYHKIVQT,12691739
MIRCVAMV,DBWLZWNK,139463
ROACSLMG,BEZYMBBT,3492766
BJALXPFS,QRKRBYJL,2461533
ROACSLMG,DJBLNPNC,84
AXULOHBQ,LUENUFGA,3691546
WBLJNPZQ,LSOIUSXD,108498
WBLJNPZQ,ZCELVYQU,10478
SDWAYPIK,OKMBFVKS,1730804
GYHKIVQT,EVBVXETX,5069294
XIIEJNEE,DUCMGGNW,630200
AXULOHBQ,VUAFAIYJ,614685
GIKPEWTY,LLHREMKS,37022
FQCLOEXA,ZXERAXWP,10484
ROACSLMG,FRHNWLNI,992756
RJGPVEXX,MIRCVAMV,19482
GIKPEWTY,QSDCUCLB,2
JSLXRQOK,DJBLNPNC,74
SAHWCZNH,XIFHSOWQ,47899
EVBVXETX,VBYCLTYZ,393507
BTMOEMEP,APQGTRMF,9707
AHMDUILJ,HXYSSRXE,4668202
QRKRBYJL,QVLMOEYE,1029075
SUOYXCHP,STZDBITS,17179776
FDXPMYGF,ROACSLMG,2259960
LUENUFGA,XIPPENFQ,88214
AXULOHBQ,SAHWCZNH,2159045
IGDVVKUD,DJBLNPNC,79
OGAFEHLU,VWMBASNE,136859
KEUWZRKO,WQMVCOEM,7667
VBYCLTYZ,BTMOEMEP,8833997
BJALXPFS,BSRMSVTC,169788
APQGTRMF,HXYSSRXE,4690099
FDXPMYGF,LSOIUSXD,105678
MIRCVAMV,LTOYKIML,287456
APQGTRMF,BJALXPFS,150339
EVBVXETX,XIPPENFQ,101063
QRKRBYJL,VBYCLTYZ,389591
RAWUKQMJ,KEUWZRKO,306696
BJALXPFS,ZKENOUDA,323355
BJALXPFS,QVLMOEYE,1031988
APQGTRMF,RAWUKQMJ,3739421
DNMPSKTB,QRKRBYJL,2468344
AXULOHBQ,KEUWZRKO,294874
RUVXNNVA,GKQIJYDH,4671309
AHMDUILJ,UXSPKBJR,332647
QSDCUCLB,DUCMGGNW,645630
SDWAYPIK,UIFPPCLR,48743
AHMDUILJ,BUZIIBYG,15998931
OKMBFVKS,VWMBASNE,125687
GIKPEWTY,UGEQLMXM,104466
WHPUAOID,OJIFIHMZ,1761652
DNMPSKTB,LPHPPJUG,1295213
QVLMOEYE,BLANHGYY,2406
BJALXPFS,BUZIIBYG,15809413
SDWAYPIK,AANGBULD,566962
NZKBIBNU,DUCMGGNW,631545
JPBRUTWP,ZKENOUDA,326243
FCYBOAXC,IGDVVKUD,3657
FQCLOEXA,FITUEHWN,60002
VBYCLTYZ,WBLJNPZQ,153691
SNHYOVBM,DBWLZWNK,133947
DBWLZWNK,LPHPPJUG,1264902
HCDTGMST,LPHPPJUG,1222855
YSYHGLQK,QSDCUCLB,1
RAWUKQMJ,STZDBITS,16961026
JSLXRQOK,FTSVTTSR,163144
NAQIHUKZ,XIIEJNEE,8466
XMKRPGLB,SNHYOVBM,353422
DNMPSKTB,AXULOHBQ,72383
UIFPPCLR,DUCMGGNW,626923
UXSPKBJR,GYHKIVQT,12774661
TANNMIMB,AHMDUILJ,92812
BLANHGYY,EVBVXETX,5208748
XIIEJNEE,SNHYOVBM,291219
KEUWZRKO,ATLDMDBO,34137551
LLHREMKS,ZXERAXWP,11081
DJBLNPNC,VMAQSTJE,24095
LRVGFDFM,DBWLZWNK,138617
RAWUKQMJ,SAHWCZNH,2138597
QRKRBYJL,RCBZUSIM,7556
NAQIHUKZ,MBSBZBXA,4333938
WBLJNPZQ,LRVGFDFM,6090355
BUZIIBYG,WPQXWHYO,10530887
DEWLVASR,GYHKIVQT,12748218
AANGBULD,OKMBFVKS,1814911
TANNMIMB,ANWUJOKX,5
IGDVVKUD,BTMOEMEP,8909053
GYHKIVQT,ELQGMQWE,489789
DJBLNPNC,BSRMSVTC,164041
WBLJNPZQ,ZKENOUDA,323238
QVLMOEYE,VWMBASNE,125076
LTOYKIML,XIIEJNEE,8746
STZDBITS,GKQIJYDH,4618958
QJQJSWFU,UXSPKBJR,349932
YSYHGLQK,MIRCVAMV,17145
GYHKIVQT,SAHWCZNH,2041891
LRVGFDFM,JPBRUTWP,5130627
FQCLOEXA,ZCELVYQU,10278
QSDCUCLB,OKMBFVKS,1751727
JSLXRQOK,GIKPEWTY,3
RAWUKQMJ,XIFHSOWQ,48530
QVLMOEYE,LRVGFDFM,6116875
IGDVVKUD,SAAYMURU,14987
UGEQLMXM,ANWUJOKX,5
UGEQLMXM,HXYSSRXE,4693293
FQCLOEXA,DJBLNPNC,81
DEWLVASR,ELQGMQWE,442346
XIPPENFQ,NZKBIBNU,190608
FRHNWLNI,LUENUFGA,3826037
ZGJXVMNI,ZCELVYQU,10331
SAHWCZNH,ZGJXVMNI,2582184
OXKURKXR,APQGTRMF,10150
DJBLNPNC,CCLHWFWF,11494303
DNMPSKTB,VBYCLTYZ,393610
GKQIJYDH,UQYUIVVR,3851287
HXYSSRXE,XIFHSOWQ,47165
GYHKIVQT,HXYSSRXE,4675056
IGDVVKUD,FDXPMYGF,4762
LTOYKIML,JPBRUTWP,5514727
RJGPVEXX,VBYCLTYZ,406617
UXSPKBJR,LUENUFGA,3819997
BSRMSVTC,RJGPVEXX,521690
GIKPEWTY,QKXNTIIB,1736647
XIPPENFQ,UGEQLMXM,113418
JPBRUTWP,QRKRBYJL,2469743
YSYHGLQK,JERHKLYW,7306
GIKPEWTY,XIFHSOWQ,50181
LRVGFDFM,ROACSLMG,2227802
IGDVVKUD,VBYCLTYZ,382801
NAQIHUKZ,LLHREMKS,30927
CCLHWFWF,XUOIQPFL,2416764
FQCLOEXA,WPQXWHYO,10478269
LLHREMKS,VUAFAIYJ,579762
XIIEJNEE,ATLDMDBO,34098658
LRVGFDFM,BTMOEMEP,8886185
ATLDMDBO,QVLMOEYE,1026526
CCLHWFWF,AHMDUILJ,84558
XUOIQPFL,GYHKIVQT,12730736
EVBVXETX,BJALXPFS,151305
FWUCPMMW,ROACSLMG,2290859
ATLDMDBO,SDWAYPIK,5210218
NAQIHUKZ,FITUEHWN,56467
JSLXRQOK,FDXPMYGF,5528
ZKENOUDA,NAQIHUKZ,3
CCLHWFWF,QVLMOEYE,1022981
SDWAYPIK,ATLDMDBO,34610763
FDXPMYGF,VMAQSTJE,25001
OKMBFVKS,GYHKIVQT,12685792
BTMOEMEP,HXYSSRXE,4455237
AANGBULD,WPQXWHYO,10589280
HXYSSRXE,NZKBIBNU,196889
BTMOEMEP,RAWUKQMJ,3681410
AANGBULD,KJNSOAHR,9754478
BLANHGYY,XUOIQPFL,2398712
UQYUIVVR,QSDCUCLB,1
SDWAYPIK,RAWUKQMJ,3718299
LRVGFDFM,ATLDMDBO,34473237
ATLDMDBO,QRKRBYJL,2463416
LTOYKIML,FTSVTTSR,173769
LRVGFDFM,VBYCLTYZ,378898
DJBLNPNC,SUOYXCHP,224
MIRCVAMV,QSDCUCLB,2
LUENUFGA,AXULOHBQ,77763
BUZIIBYG,WBLJNPZQ,147282
JPBRUTWP,ELQGMQWE,484152
PYZMVUWD,XIPPENFQ,94348
HCDTGMST,XIFHSOWQ,44188
JPBRUTWP,DUCMGGNW,633803
WPQXWHYO,XIIEJNEE,8835
ROACSLMG,GIKPEWTY,4
KAGJCHMR,LPHPPJUG,1220861
RAWUKQMJ,UXSPKBJR,363227
LSOIUSXD,LRVGFDFM,6288629
LRVGFDFM,SDWAYPIK,5183866
DNMPSKTB,RJGPVEXX,518835
XIIEJNEE,SAAYMURU,16361
QSDCUCLB,WHPUAOID,17386
OGAFEHLU,FRHNWLNI,1000304
YSYHGLQK,HCDTGMST,19169
BUZIIBYG,ATLDMDBO,34368520
ELQGMQWE,FTSVTTSR,175826
CCLHWFWF,FWUCPMMW,1029
QVLMOEYE,ZGJXVMNI,2669861
BLANHGYY,LUENUFGA,3678905
VMAQSTJE,XIPPENFQ,94699
FQCLOEXA,JSLXRQOK,551
RCBZUSIM,SAHWCZNH,2155658
ZCELVYQU,DNMPSKTB,5008869
WPQXWHYO,XIPPENFQ,99541
KAGJCHMR,NZKBIBNU,186493
DBWLZWNK,LSOIUSXD,103982
JSLXRQOK,ZGJXVMNI,2585341
ZCELVYQU,BTMOEMEP,8816729
MIRCVAMV,ZGJXVMNI,2536797
FDXPMYGF,SUOYXCHP,191
WBLJNPZQ,SNHYOVBM,377176
HCDTGMST,QSDCUCLB,1
APQGTRMF,BSRMSVTC,167650
RJGPVEXX,XIPPENFQ,100821
ANWUJOKX,RAWUKQMJ,3686135
NAQIHUKZ,RUVXNNVA,2
ZCELVYQU,LSOIUSXD,106819
BTMOEMEP,XIIEJNEE,8473
LTOYKIML,OXKURKXR,109203
XUOIQPFL,DJBLNPNC,82
ATLDMDBO,FQCLOEXA,1778323
FQCLOEXA,BLANHGYY,2564
QRKRBYJL,BLANHGYY,2479
QVLMOEYE,GIKPEWTY,3
FDXPMYGF,WQMVCOEM,6158
KJNSOAHR,RCBZUSIM,7713
APQGTRMF,ANWUJOKX,3
DEWLVASR,OKMBFVKS,1794644
OGAFEHLU,ANWUJOKX,5
XUOIQPFL,PYZMVUWD,1046
WBLJNPZQ,QRKRBYJL,2472144
XUOIQPFL,LRVGFDFM,6200294
LTOYKIML,WBLJNPZQ,150952
JSLXRQOK,DUCMGGNW,626706
XIIEJNEE,VWMBASNE,125086
APQGTRMF,ATLDMDBO,34137612
IGDVVKUD,FWUCPMMW,962
XIIEJNEE,DJBLNPNC,76
FWUCPMMW,RJGPVEXX,507011
NAQIHUKZ,GYHKIVQT,12713348
AHMDUILJ,RJGPVEXX,493471
WPQXWHYO,ZGJXVMNI,2607698
XIPPENFQ,KAGJCHMR,2227
BLANHGYY,BSRMSVTC,162766
NAQIHUKZ,DEWLVASR,312897
FWUCPMMW,SUOYXCHP,247
NZKBIBNU,EVBVXETX,5102098
OKMBFVKS,FCYBOAXC,100878656
BEZYMBBT,RCBZUSIM,8348
CCLHWFWF,JPBRUTWP,5381957
KEUWZRKO,JBVHSUWY,264347
KAGJCHMR,JERHKLYW,7164
VBYCLTYZ,AXULOHBQ,67711
BTMOEMEP,QVLMOEYE,1035025
QSDCUCLB,AHMDUILJ,92702
EVBVXETX,WQMVCOEM,6549
LTOYKIML,RUVXNNVA,3
VWMBASNE,WBLJNPZQ,151241
GIKPEWTY,FITUEHWN,69120
ATLDMDBO,DNMPSKTB,5139826
CCLHWFWF,LTOYKIML,295231
UGEQLMXM,LSOIUSXD,97853
BSRMSVTC,BEZYMBBT,3478637
XIIEJNEE,SDWAYPIK,5161241
APQGTRMF,ELQGMQWE,491796
RJGPVEXX,NAQIHUKZ,4
KEUWZRKO,KAGJCHMR,2247
AXULOHBQ,PYZMVUWD,859
SDWAYPIK,VWMBASNE,125749
BLANHGYY,LRVGFDFM,6068960
DEWLVASR,VWMBASNE,133183
FITUEHWN,GKQIJYDH,4728074
CCLHWFWF,DBWLZWNK,139871
XIFHSOWQ,RAWUKQMJ,3841722
VWMBASNE,GIKPEWTY,2
LUENUFGA,VWMBASNE,125749
BSRMSVTC,QJQJSWFU,110905
QJQJSWFU,DUCMGGNW,628363
RCBZUSIM,DNMPSKTB,5159577
ZCELVYQU,AXULOHBQ,72087
YSYHGLQK,DEWLVASR,313847
VUAFAIYJ,JPBRUTWP,5469090
ATLDMDBO,OXKURKXR,94996
QVLMOEYE,ANWUJOKX,3
FDXPMYGF,NAQIHUKZ,2
UGEQLMXM,LPHPPJUG,1279093
TANNMIMB,LPHPPJUG,1251880
GYHKIVQT,FDXPMYGF,4669
QJQJSWFU,HCDTGMST,21739
LUENUFGA,EVBVXETX,5203939
UGEQLMXM,ELQGMQWE,487062
QSDCUCLB,VWMBASNE,127165
AANGBULD,NZKBIBNU,185753
ATLDMDBO,GYHKIVQT,12580883
JBVHSUWY,LTOYKIML,309647
BTMOEMEP,IGDVVKUD,4392
WBLJNPZQ,UGEQLMXM,99121
SAAYMURU,TGOELCAG,360709
FDXPMYGF,TANNMIMB,3
RUVXNNVA,LRVGFDFM,6082637
FTSVTTSR,LLHREMKS,29676
BUZIIBYG,GYHKIVQT,12661901
ZXERAXWP,DBWLZWNK,145666
XIIEJNEE,HXYSSRXE,4625057
WQMVCOEM,UIFPPCLR,51626
OGAFEHLU,SDWAYPIK,5227688
SDWAYPIK,DJBLNPNC,80
RJGPVEXX,FRHNWLNI,994419
JPBRUTWP,ZGJXVMNI,2642605
QSDCUCLB,WQMVCOEM,7571
JBVHSUWY,WHPUAOID,14354
QJQJSWFU,GKQIJYDH,4665381
JPBRUTWP,RJGPVEXX,516802
FWUCPMMW,NAQIHUKZ,2
JERHKLYW,VUAFAIYJ,583713
QRKRBYJL,XUOIQPFL,2401399
FDXPMYGF,KEUWZRKO,307494
AANGBULD,VUAFAIYJ,599516
ROACSLMG,SNHYOVBM,363258
VWMBASNE,STZDBITS,17255812
KEUWZRKO,RCBZUSIM,10316
AXULOHBQ,UXSPKBJR,368638
BTMOEMEP,DBWLZWNK,140158
JPBRUTWP,AANGBULD,589690
FQCLOEXA,KJNSOAHR,10096468
RUVXNNVA,MBSBZBXA,4327420
SNHYOVBM,DUCMGGNW,644870
TGOELCAG,JERHKLYW,7528
KJNSOAHR,ANWUJOKX,4
ZCELVYQU,IGDVVKUD,4456
RAWUKQMJ,VMAQSTJE,24564
AHMDUILJ,QRKRBYJL,2426273
SAHWCZNH,ATLDMDBO,34666732
IGDVVKUD,RAWUKQMJ,3727080
SAHWCZNH,XMKRPGLB,831215
XMKRPGLB,XIPPENFQ,93694
KEUWZRKO,ZGJXVMNI,2557741
STZDBITS,AHMDUILJ,87784
UXSPKBJR,XIFHSOWQ,51593
RAWUKQMJ,ZGJXVMNI,2642988
KAGJCHMR,FQCLOEXA,1689973
FQCLOEXA,XIPPENFQ,100790
TANNMIMB,WBLJNPZQ,157559
UXSPKBJR,QVLMOEYE,1029075
RAWUKQMJ,AXULOHBQ,67271
SUOYXCHP,HCDTGMST,25720
QSDCUCLB,HXYSSRXE,4715655
BLANHGYY,KEUWZRKO,301761
ELQGMQWE,UQYUIVVR,3844414
CCLHWFWF,JSLXRQOK,551
WQMVCOEM,AXULOHBQ,71689
OGAFEHLU,OKMBFVKS,1735572
MIRCVAMV,FCYBOAXC,100621193
XIFHSOWQ,ZGJXVMNI,2577664
XUOIQPFL,VWMBASNE,127396
BJALXPFS,BTMOEMEP,8877553
HXYSSRXE,TGOELCAG,381481
BJALXPFS,FITUEHWN,62745
GYHKIVQT,LPHPPJUG,1289115
UXSPKBJR,FWUCPMMW,1034
YSYHGLQK,XUOIQPFL,2454064
QRKRBYJL,FDXPMYGF,4384
DNMPSKTB,QJQJSWFU,111291
RCBZUSIM,FDXPMYGF,5152
MBSBZBXA,BUZIIBYG,15885927
NAQIHUKZ,KAGJCHMR,2235
GIKPEWTY,ZCELVYQU,10409
MIRCVAMV,JERHKLYW,6960
IGDVVKUD,LPHPPJUG,1262330
QSDCUCLB,SUOYXCHP,268
UGEQLMXM,DUCMGGNW,632343
VBYCLTYZ,FRHNWLNI,989746
XMKRPGLB,GKQIJYDH,4643298
DEWLVASR,FTSVTTSR,175537
GYHKIVQT,BSRMSVTC,172230
DEWLVASR,WPQXWHYO,10562954
ZGJXVMNI,NZKBIBNU,188693
MIRCVAMV,CCLHWFWF,11336842
DJBLNPNC,MBSBZBXA,4376704
ZGJXVMNI,BTMOEMEP,8926980
SAHWCZNH,RAWUKQMJ,3843598
